indicator,pitc_reduction_year,test_reduction,scenario,discount,mean,median,upper_CI,lower_CI,future_variability,future_value,cumulative_years
cost_total_care,2025,50,baseline,3%,3690200699.9496994,3690200699.9496994,3712557681.302476,3667843718.596923,test_reduction_only,0,9
cost_total_care,2025,50,baseline,6%,3240995887.0082717,3240995887.0082717,3260846493.410648,3221145280.6058955,test_reduction_only,0,9
cost_total_care,2025,50,baseline,undiscounted,4217490819.1655197,4217490819.1655197,4242769901.3375483,4192211736.9934916,test_reduction_only,0,9
cost_total_care,2025,50,intervention,3%,3717115369.430747,3717115369.430747,3736986061.3278384,3697244677.5336556,test_reduction_only,0,9
cost_total_care,2025,50,intervention,6%,3262708093.839987,3262708093.839987,3280494553.408745,3244921634.2712293,test_reduction_only,0,9
cost_total_care,2025,50,intervention,undiscounted,4250734594.015865,4250734594.015865,4273023646.094038,4228445541.9376917,test_reduction_only,0,9
cost_total_care,2025,50,percent_change,3%,0.7298371406165454,0.7298371406165454,0.801634292710598,0.6580399885224928,test_reduction_only,0,9
cost_total_care,2025,50,percent_change,6%,0.6703840150949796,0.6703840150949796,0.7381786745898308,0.6025893556001284,test_reduction_only,0,9
cost_total_care,2025,50,percent_change,undiscounted,0.7887381022994676,0.7887381022994676,0.8643616420677984,0.7131145625311368,test_reduction_only,0,9
cost_total_care,2025,75,absolute_dif,3%,41179232.41563058,41179232.41563058,45228134.010132134,37130330.821129024,test_reduction_only,0,9
cost_total_care,2025,75,absolute_dif,6%,33178476.464089394,33178476.464089394,36525045.00145676,29831907.926722027,test_reduction_only,0,9
cost_total_care,2025,75,absolute_dif,undiscounted,50922697.52100921,50922697.52100921,55812868.95506167,46032526.08695675,test_reduction_only,0,9
cost_total_care,2025,75,baseline,3%,3690200699.9496994,3690200699.9496994,3712557681.302476,3667843718.596923,test_reduction_only,0,9
cost_total_care,2025,75,baseline,6%,3240995887.0082717,3240995887.0082717,3260846493.410648,3221145280.6058955,test_reduction_only,0,9
cost_total_care,2025,75,baseline,undiscounted,4217490819.1655197,4217490819.1655197,4242769901.3375483,4192211736.9934916,test_reduction_only,0,9
cost_total_care,2025,75,intervention,3%,3731379932.3653297,3731379932.3653297,3749688012.123605,3713071852.607055,test_reduction_only,0,9
cost_total_care,2025,75,intervention,6%,3274174363.472361,3274174363.472361,3290678401.33737,3257670325.6073523,test_reduction_only,0,9
cost_total_care,2025,75,intervention,undiscounted,4268413516.686529,4268413516.686529,4288802427.4245043,4248024605.948554,test_reduction_only,0,9
cost_total_care,2025,75,percent_change,3%,1.1166896316014974,1.1166896316014974,1.2331754283568253,1.0002038348461697,test_reduction_only,0,9
cost_total_care,2025,75,percent_change,6%,1.0244557333668165,1.0244557333668165,1.1339877826666844,0.9149236840669486,test_reduction_only,0,9
cost_total_care,2025,75,percent_change,undiscounted,1.2082350810613693,1.2082350810613693,1.331426864892051,1.0850432972306878,test_reduction_only,0,9
cost_total_care,2025,100,absolute_dif,3%,55053686.91118789,55053686.91118789,60834428.655792706,49272945.16658307,test_reduction_only,0,9
cost_total_care,2025,100,absolute_dif,6%,44314348.81588435,44314348.81588435,49070931.439611375,39557766.19215733,test_reduction_only,0,9
cost_total_care,2025,100,absolute_dif,undiscounted,68143188.53925514,68143188.53925514,75155365.91212256,61131011.16638772,test_reduction_only,0,9
cost_total_care,2025,100,baseline,3%,3690200699.9496994,3690200699.9496994,3712557681.302476,3667843718.596923,test_reduction_only,0,9
cost_total_care,2025,100,baseline,6%,3240995887.0082717,3240995887.0082717,3260846493.410648,3221145280.6058955,test_reduction_only,0,9
cost_total_care,2025,100,baseline,undiscounted,4217490819.1655197,4217490819.1655197,4242769901.3375483,4192211736.9934916,test_reduction_only,0,9
cost_total_care,2025,100,intervention,3%,3745254386.8608875,3745254386.8608875,3761830626.469059,3728678147.2527156,test_reduction_only,0,9
cost_total_care,2025,100,intervention,6%,3285310235.824156,3285310235.824156,3300404259.6028056,3270216212.0455065,test_reduction_only,0,9
cost_total_care,2025,100,intervention,undiscounted,4285634007.704775,4285634007.704775,4303900912.503936,4267367102.905615,test_reduction_only,0,9
cost_total_care,2025,100,percent_change,3%,1.4930010093753796,1.4930010093753796,1.658697463282371,1.327304555468388,test_reduction_only,0,9
cost_total_care,2025,100,percent_change,6%,1.3683594329202893,1.3683594329202893,1.52350342088651,1.2132154449540689,test_reduction_only,0,9
cost_total_care,2025,100,percent_change,undiscounted,1.6168967937704837,1.6168967937704837,1.792852459359102,1.4409411281818656,test_reduction_only,0,9
cost_total_testing,2025,0,absolute_dif,3%,0,0,0,0,test_reduction_only,0,9
cost_total_testing,2025,0,absolute_dif,6%,0,0,0,0,test_reduction_only,0,9
cost_total_testing,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,9
cost_total_testing,2025,0,baseline,3%,685473836.2647996,685473836.2647996,741386321.3461615,629561351.1834378,test_reduction_only,0,9
cost_total_testing,2025,0,baseline,6%,599939537.6769624,599939537.6769624,648831734.9701238,551047340.383801,test_reduction_only,0,9
cost_total_testing,2025,0,baseline,undiscounted,786092032.3310422,786092032.3310422,850266965.7065614,721917098.9555229,test_reduction_only,0,9
cost_total_testing,2025,0,intervention,3%,685473836.2647996,685473836.2647996,741386321.3461615,629561351.1834378,test_reduction_only,0,9
cost_total_testing,2025,0,intervention,6%,599939537.6769624,599939537.6769624,648831734.9701238,551047340.383801,test_reduction_only,0,9
cost_total_testing,2025,0,intervention,undiscounted,786092032.3310422,786092032.3310422,850266965.7065614,721917098.9555229,test_reduction_only,0,9
cost_total_testing,2025,0,percent_change,3%,0,0,0,0,test_reduction_only,0,9
cost_total_testing,2025,0,percent_change,6%,0,0,0,0,test_reduction_only,0,9
cost_total_testing,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,9
cost_total_testing,2025,25,absolute_dif,3%,-160881062.58826882,-160881062.58826882,-143783421.8163846,-177978703.36015302,test_reduction_only,0,9
cost_total_testing,2025,25,absolute_dif,6%,-139049089.3491306,-139049089.3491306,-124285125.31122352,-153813053.38703766,test_reduction_only,0,9
cost_total_testing,2025,25,absolute_dif,undiscounted,-186584205.51668286,-186584205.51668286,-166737094.7164298,-206431316.31693593,test_reduction_only,0,9
cost_total_testing,2025,25,baseline,3%,685473836.2647996,685473836.2647996,741386321.3461615,629561351.1834378,test_reduction_only,0,9
cost_total_testing,2025,25,baseline,6%,599939537.6769624,599939537.6769624,648831734.9701238,551047340.383801,test_reduction_only,0,9
cost_total_testing,2025,25,baseline,undiscounted,786092032.3310422,786092032.3310422,850266965.7065614,721917098.9555229,test_reduction_only,0,9
cost_total_testing,2025,25,intervention,3%,524592773.67653084,524592773.67653084,563407617.9860085,485777929.3670533,test_reduction_only,0,9
cost_total_testing,2025,25,intervention,6%,460890448.32783175,460890448.32783175,495018681.5830861,426762215.0725775,test_reduction_only,0,9
cost_total_testing,2025,25,intervention,undiscounted,599507826.8143593,599507826.8143593,643835649.3896254,555180004.2390932,test_reduction_only,0,9
cost_total_testing,2025,25,percent_change,3%,-23.417252591879492,-23.417252591879492,-22.833062109598583,-24.001443074160402,test_reduction_only,0,9
cost_total_testing,2025,25,percent_change,6%,-23.125142418685847,-23.125142418685847,-22.548822045531782,-23.701462791839912,test_reduction_only,0,9
cost_total_testing,2025,25,percent_change,undiscounted,-23.68217107803565,-23.68217107803565,-23.090752631106355,-24.273589524964947,test_reduction_only,0,9
cost_total_testing,2025,50,absolute_dif,3%,-293261536.42206717,-293261536.42206717,-261872036.5277044,-324651036.31643,test_reduction_only,0,9
cost_total_testing,2025,50,absolute_dif,6%,-253815807.00199765,-253815807.00199765,-226675546.2556503,-280956067.748345,test_reduction_only,0,9
cost_total_testing,2025,50,absolute_dif,undiscounted,-339688719.02118975,-339688719.02118975,-303294174.67658037,-376083263.3657991,test_reduction_only,0,9
cost_total_testing,2025,50,baseline,3%,685473836.2647996,685473836.2647996,741386321.3461615,629561351.1834378,test_reduction_only,0,9
cost_total_testing,2025,50,baseline,6%,599939537.6769624,599939537.6769624,648831734.9701238,551047340.383801,test_reduction_only,0,9
cost_total_testing,2025,50,baseline,undiscounted,786092032.3310422,786092032.3310422,850266965.7065614,721917098.9555229,test_reduction_only,0,9
cost_total_testing,2025,50,intervention,3%,392212299.8427324,392212299.8427324,416735285.02973145,367689314.65573347,test_reduction_only,0,9
cost_total_testing,2025,50,intervention,6%,346123730.6749647,346123730.6749647,367875667.22177875,324371794.1281507,test_reduction_only,0,9
cost_total_testing,2025,50,intervention,undiscounted,446403313.3098524,446403313.3098524,474183702.3407623,418622924.2789425,test_reduction_only,0,9
cost_total_testing,2025,50,percent_change,3%,-42.6831011929807,-42.6831011929807,-41.58542001107367,-43.780782374887735,test_reduction_only,0,9
cost_total_testing,2025,50,percent_change,6%,-42.209013208155525,-42.209013208155525,-41.125012850669314,-43.293013565641736,test_reduction_only,0,9
cost_total_testing,2025,50,percent_change,undiscounted,-43.11190497880257,-43.11190497880257,-42.001664995620764,-44.222144961984384,test_reduction_only,0,9
cost_total_testing,2025,75,absolute_dif,3%,-398064856.6814052,-398064856.6814052,-355173490.6743289,-440956222.6884814,test_reduction_only,0,9
cost_total_testing,2025,75,absolute_dif,6%,-345089559.036407,-345089559.036407,-307943581.7829146,-382235536.28989947,test_reduction_only,0,9
cost_total_testing,2025,75,absolute_dif,undiscounted,-460395256.0579623,-460395256.0579623,-410739223.3297069,-510051288.78621775,test_reduction_only,0,9
cost_total_testing,2025,75,baseline,3%,685473836.2647996,685473836.2647996,741386321.3461615,629561351.1834378,test_reduction_only,0,9
cost_total_testing,2025,75,baseline,6%,599939537.6769624,599939537.6769624,648831734.9701238,551047340.383801,test_reduction_only,0,9
cost_total_testing,2025,75,baseline,undiscounted,786092032.3310422,786092032.3310422,850266965.7065614,721917098.9555229,test_reduction_only,0,9
cost_total_testing,2025,75,intervention,3%,287408979.5833945,287408979.5833945,300430098.65768003,274387860.5091089,test_reduction_only,0,9
cost_total_testing,2025,75,intervention,6%,254849978.64055538,254849978.64055538,266596198.68022433,243103758.6008864,test_reduction_only,0,9
cost_total_testing,2025,75,intervention,undiscounted,325696776.2730799,325696776.2730799,340215676.92034364,311177875.62581605,test_reduction_only,0,9
cost_total_testing,2025,75,percent_change,3%,-57.93305145438368,-57.93305145438368,-56.401328914442665,-59.464773994324695,test_reduction_only,0,9
cost_total_testing,2025,75,percent_change,6%,-57.38390969386546,-57.38390969386546,-55.86880319719504,-58.89901619053588,test_reduction_only,0,9
cost_total_testing,2025,75,percent_change,undiscounted,-58.427672992543705,-58.427672992543705,-56.88076601317067,-59.97457997191674,test_reduction_only,0,9
cost_total_testing,2025,100,absolute_dif,3%,-476395229.48550355,-476395229.48550355,-424814245.94546825,-527976213.0255388,test_reduction_only,0,9
cost_total_testing,2025,100,absolute_dif,6%,-413776139.5242467,-413776139.5242467,-369012050.75198627,-458540228.29650706,test_reduction_only,0,9
cost_total_testing,2025,100,absolute_dif,undiscounted,-550045689.5387743,-550045689.5387743,-490443080.11660624,-609648298.9609424,test_reduction_only,0,9
cost_total_testing,2025,100,baseline,3%,685473836.2647996,685473836.2647996,741386321.3461615,629561351.1834378,test_reduction_only,0,9
cost_total_testing,2025,100,baseline,6%,599939537.6769624,599939537.6769624,648831734.9701238,551047340.383801,test_reduction_only,0,9
cost_total_testing,2025,100,baseline,undiscounted,786092032.3310422,786092032.3310422,850266965.7065614,721917098.9555229,test_reduction_only,0,9
cost_total_testing,2025,100,intervention,3%,209078606.7792961,209078606.7792961,213410108.32062262,204747105.2379696,test_reduction_only,0,9
cost_total_testing,2025,100,intervention,6%,186163398.15271568,186163398.15271568,190291506.67361668,182035289.63181472,test_reduction_only,0,9
cost_total_testing,2025,100,intervention,undiscounted,236046342.7922679,236046342.7922679,240618666.74561906,231474018.83891672,test_reduction_only,0,9
cost_total_testing,2025,100,percent_change,3%,-69.32968189843285,-69.32968189843285,-67.45987523134553,-71.19948856552016,test_reduction_only,0,9
cost_total_testing,2025,100,percent_change,6%,-68.80219021625086,-68.80219021625086,-66.947805650634,-70.65657478186775,test_reduction_only,0,9
cost_total_testing,2025,100,percent_change,undiscounted,-69.80178265252829,-69.80178265252829,-67.91811492648935,-71.68545037856723,test_reduction_only,0,9
cost_total_treatment,2025,0,absolute_dif,3%,0,0,0,0,test_reduction_only,0,9
cost_total_treatment,2025,0,absolute_dif,6%,0,0,0,0,test_reduction_only,0,9
cost_total_treatment,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,9
cost_total_treatment,2025,0,baseline,3%,10001801505.84547,10001801505.84547,10030403229.757027,9973199781.933916,test_reduction_only,0,9
cost_total_treatment,2025,0,baseline,6%,8776087292.881643,8776087292.881643,8801386787.991343,8750787797.771944,test_reduction_only,0,9
cost_total_treatment,2025,0,baseline,undiscounted,11441244590.309864,11441244590.309864,11473698164.364283,11408791016.255444,test_reduction_only,0,9
cost_total_treatment,2025,0,intervention,3%,10001801505.84547,10001801505.84547,10030403229.757027,9973199781.933916,test_reduction_only,0,9
cost_total_treatment,2025,0,intervention,6%,8776087292.881643,8776087292.881643,8801386787.991343,8750787797.771944,test_reduction_only,0,9
cost_total_treatment,2025,0,intervention,undiscounted,11441244590.309864,11441244590.309864,11473698164.364283,11408791016.255444,test_reduction_only,0,9
cost_total_treatment,2025,0,percent_change,3%,0,0,0,0,test_reduction_only,0,9
cost_total_treatment,2025,0,percent_change,6%,0,0,0,0,test_reduction_only,0,9
cost_total_treatment,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,9
cost_total_treatment,2025,25,absolute_dif,3%,-63232425.6576643,-63232425.6576643,-62314197.67719579,-64150653.63813281,test_reduction_only,0,9
cost_total_treatment,2025,25,absolute_dif,6%,-53646208.80551052,-53646208.80551052,-52808987.671336986,-54483429.939684056,test_reduction_only,0,9
cost_total_treatment,2025,25,absolute_dif,undiscounted,-74562876.7276144,-74562876.7276144,-73556887.11295609,-75568866.34227271,test_reduction_only,0,9
cost_total_treatment,2025,25,baseline,3%,10001801505.84547,10001801505.84547,10030403229.757027,9973199781.933916,test_reduction_only,0,9
cost_total_treatment,2025,25,baseline,6%,8776087292.881643,8776087292.881643,8801386787.991343,8750787797.771944,test_reduction_only,0,9
cost_total_treatment,2025,25,baseline,undiscounted,11441244590.309864,11441244590.309864,11473698164.364283,11408791016.255444,test_reduction_only,0,9
cost_total_treatment,2025,25,intervention,3%,9938569080.187807,9938569080.187807,9968089032.07983,9909049128.295784,test_reduction_only,0,9
cost_total_treatment,2025,25,intervention,6%,8722441084.076134,8722441084.076134,8748577800.320005,8696304367.83226,test_reduction_only,0,9
cost_total_treatment,2025,25,intervention,undiscounted,11366681713.582249,11366681713.582249,11400141277.251328,11333222149.91317,test_reduction_only,0,9
cost_total_treatment,2025,25,percent_change,3%,-0.6322451820323338,-0.6322451820323338,-0.6212565516217505,-0.643233812442917,test_reduction_only,0,9
cost_total_treatment,2025,25,percent_change,6%,-0.6113131660018172,-0.6113131660018172,-0.6000110874603282,-0.6226152445433062,test_reduction_only,0,9
cost_total_treatment,2025,25,percent_change,undiscounted,-0.6517359429286219,-0.6517359429286219,-0.6410946074346926,-0.6623772784225512,test_reduction_only,0,9
cost_total_treatment,2025,50,absolute_dif,3%,-132635125.74087906,-132635125.74087906,-129695821.9903552,-135574429.49140292,test_reduction_only,0,9
cost_total_treatment,2025,50,absolute_dif,6%,-112136342.25521278,-112136342.25521278,-109555400.98272343,-114717283.52770214,test_reduction_only,0,9
cost_total_treatment,2025,50,absolute_dif,undiscounted,-156929122.03057194,-156929122.03057194,-153578193.95688185,-160280050.10426202,test_reduction_only,0,9
cost_total_treatment,2025,50,baseline,3%,10001801505.84547,10001801505.84547,10030403229.757027,9973199781.933916,test_reduction_only,0,9
cost_total_treatment,2025,50,baseline,6%,8776087292.881643,8776087292.881643,8801386787.991343,8750787797.771944,test_reduction_only,0,9
cost_total_treatment,2025,50,baseline,undiscounted,11441244590.309864,11441244590.309864,11473698164.364283,11408791016.255444,test_reduction_only,0,9
cost_total_treatment,2025,50,intervention,3%,9869166380.104591,9869166380.104591,9900707407.766672,9837625352.442513,test_reduction_only,0,9
cost_total_treatment,2025,50,intervention,6%,8663950950.62643,8663950950.62643,8691831387.00862,8636070514.244242,test_reduction_only,0,9
cost_total_treatment,2025,50,intervention,undiscounted,11284315468.279291,11284315468.279291,11320119970.407402,11248510966.15118,test_reduction_only,0,9
cost_total_treatment,2025,50,percent_change,3%,-1.3262174923409336,-1.3262174923409336,-1.293037221624599,-1.3593977630572682,test_reduction_only,0,9
cost_total_treatment,2025,50,percent_change,6%,-1.2778544155805258,-1.2778544155805258,-1.2447618551837774,-1.3109469759772743,test_reduction_only,0,9
cost_total_treatment,2025,50,percent_change,undiscounted,-1.371713119703112,-1.371713119703112,-1.338534054463809,-1.404892184942415,test_reduction_only,0,9
