year,scenario,indicator,pitc_reduction_year,test_reduction,discount,mean,upper_CI,lower_CI,future_variability,future_value
1985,annual_absolute_dif,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,PrEPcoverageAll,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,PrevFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,StartingART_15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,TestsPerAdult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,TotalAdultsOnART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,TotalAIDSdeathsadult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,TotalHIVtests,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,TotalMMC,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,TotHIV15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,TotProtSexActs,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,TotSexActs,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_absolute_dif,WomenOnPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,AIDS_Mortality,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,ARTcoverageAdult,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,ARTcoverageFSW,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,ARTcoverageMSM,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,Circumcised15to49,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,CondomUsage,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,FemalesOver15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,FSWonART,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,FSWonPrEP,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,HIVinc15to49,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,HIVincFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,HIVincMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,MalesOver15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,MenOnPrEP,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,MMC10to14,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,MMC15to19,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,MMC20to24,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,MMC25to49,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,MMCover50,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,MSMonART,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,MSMonPrEP,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,MSMprev18plus,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,NewAdultHIV,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,NewHIVinFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,NewPrEP_F,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,NewPrEP_M,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,NewPrEP_Total,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,PrEPcoverageAGYW,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,PrEPcoverageAll,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,PrEPcoverageFSW,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,PrEPcoverageMSM,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,PrevFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,StartingART_15,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,TestsPerAdult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,TotalAdultsOnART,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,TotalAIDSdeathsadult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,TotalHIVtests,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,TotalMMC,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,annual_percent_change,TotHIV15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,TotProtSexActs,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,TotSexActs,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,annual_percent_change,WomenOnPrEP,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1985,baseline,AIDS_Mortality,2025,0,undiscounted,7.935669015725146e-4,8.467975622741489e-4,7.395136756587113e-4,art_improvement,0.14
1985,baseline,ARTcoverageAdult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,ARTcoverageFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,ARTcoverageMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,Circumcised15to49,2025,0,undiscounted,0.348697,0.348697,0.348697,art_improvement,0.14
1985,baseline,CondomUsage,2025,0,undiscounted,3.143353162270689,3.4182543089504556,2.9795052475994734,art_improvement,0.14
1985,baseline,FemalesOver15,2025,0,undiscounted,9986110,9986110,9986110,art_improvement,0.14
1985,baseline,FSWonART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,FSWonPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,HIVinc15to49,2025,0,undiscounted,1.3366182e-4,1.6696905e-4,9.240728e-5,art_improvement,0.14
1985,baseline,HIVincFSW,2025,0,undiscounted,0.00626004605,0.009141666249999998,0.00398353,art_improvement,0.14
1985,baseline,HIVincMSM,2025,0,undiscounted,4.46210797e-4,6.8815e-4,2.49775e-4,art_improvement,0.14
1985,baseline,MalesOver15,2025,0,undiscounted,9540720,9540720,9540720,art_improvement,0.14
1985,baseline,MenOnPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,MMC10to14,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,MMC15to19,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,MMC20to24,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,MMC25to49,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,MMCover50,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,MSMonART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,MSMonPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,MSMprev18plus,2025,0,undiscounted,4.91171e-4,6.259122e-4,3.195155e-4,art_improvement,0.14
1985,baseline,NewAdultHIV,2025,0,undiscounted,2170.57,2713.3372499999996,1501.6765,art_improvement,0.14
1985,baseline,NewHIVinFSW,2025,0,undiscounted,335.654,423.01937499999997,235.713525,art_improvement,0.14
1985,baseline,NewPrEP_F,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,NewPrEP_M,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,NewPrEP_Total,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,PrEPcoverageAll,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,PrevFSW,2025,0,undiscounted,8.838999e-4,0.0011263785,5.74992075e-4,art_improvement,0.14
1985,baseline,StartingART_15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,TestsPerAdult,2025,0,undiscounted,5.350002534973675e-7,6.774196067666898e-7,3.5071570756748534e-7,art_improvement,0.14
1985,baseline,TotalAdultsOnART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,TotalAIDSdeathsadult,2025,0,undiscounted,2.2530098,2.74571225,1.4642332999999998,art_improvement,0.14
1985,baseline,TotalHIVtests,2025,0,undiscounted,10.446859,13.2278575,6.848366,art_improvement,0.14
1985,baseline,TotalMMC,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,baseline,TotHIV15,2025,0,undiscounted,2844.62,3624.9705000000004,1850.4765000000002,art_improvement,0.14
1985,baseline,TotProtSexActs,2025,0,undiscounted,9033134,9781027.5,8536817,art_improvement,0.14
1985,baseline,TotSexActs,2025,0,undiscounted,287397100,292137875,284949900,art_improvement,0.14
1985,baseline,WomenOnPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,AIDS_Mortality,2025,0,undiscounted,7.935669015725146e-4,8.467975622741489e-4,7.395136756587113e-4,art_improvement,0.14
1985,intervention,ARTcoverageAdult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,ARTcoverageFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,ARTcoverageMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,Circumcised15to49,2025,0,undiscounted,0.348697,0.348697,0.348697,art_improvement,0.14
1985,intervention,CondomUsage,2025,0,undiscounted,3.143353162270689,3.4182543089504556,2.9795052475994734,art_improvement,0.14
1985,intervention,FemalesOver15,2025,0,undiscounted,9986110,9986110,9986110,art_improvement,0.14
1985,intervention,FSWonART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,FSWonPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,HIVinc15to49,2025,0,undiscounted,1.3366182e-4,1.6696905e-4,9.240728e-5,art_improvement,0.14
1985,intervention,HIVincFSW,2025,0,undiscounted,0.00626004605,0.009141666249999998,0.00398353,art_improvement,0.14
1985,intervention,HIVincMSM,2025,0,undiscounted,4.46210797e-4,6.8815e-4,2.49775e-4,art_improvement,0.14
1985,intervention,MalesOver15,2025,0,undiscounted,9540720,9540720,9540720,art_improvement,0.14
1985,intervention,MenOnPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,MMC10to14,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,MMC15to19,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,MMC20to24,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,MMC25to49,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,MMCover50,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,MSMonART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,MSMonPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,MSMprev18plus,2025,0,undiscounted,4.91171e-4,6.259122e-4,3.195155e-4,art_improvement,0.14
1985,intervention,NewAdultHIV,2025,0,undiscounted,2170.57,2713.3372499999996,1501.6765,art_improvement,0.14
1985,intervention,NewHIVinFSW,2025,0,undiscounted,335.654,423.01937499999997,235.713525,art_improvement,0.14
1985,intervention,NewPrEP_F,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,NewPrEP_M,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,NewPrEP_Total,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,PrEPcoverageAll,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,PrevFSW,2025,0,undiscounted,8.838999e-4,0.0011263785,5.74992075e-4,art_improvement,0.14
1985,intervention,StartingART_15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,TestsPerAdult,2025,0,undiscounted,5.350002534973675e-7,6.774196067666898e-7,3.5071570756748534e-7,art_improvement,0.14
1985,intervention,TotalAdultsOnART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,TotalAIDSdeathsadult,2025,0,undiscounted,2.2530098,2.74571225,1.4642332999999998,art_improvement,0.14
1985,intervention,TotalHIVtests,2025,0,undiscounted,10.446859,13.2278575,6.848366,art_improvement,0.14
1985,intervention,TotalMMC,2025,0,undiscounted,0,0,0,art_improvement,0.14
1985,intervention,TotHIV15,2025,0,undiscounted,2844.62,3624.9705000000004,1850.4765000000002,art_improvement,0.14
1985,intervention,TotProtSexActs,2025,0,undiscounted,9033134,9781027.5,8536817,art_improvement,0.14
1985,intervention,TotSexActs,2025,0,undiscounted,287397100,292137875,284949900,art_improvement,0.14
1985,intervention,WomenOnPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,AIDS_Mortality,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,ARTcoverageAdult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,ARTcoverageFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,ARTcoverageMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,Circumcised15to49,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,CondomUsage,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,FemalesOver15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,FSWonART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,FSWonPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,HIVinc15to49,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,HIVincFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,HIVincMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,MalesOver15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,MenOnPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,MMC10to14,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,MMC15to19,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,MMC20to24,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,MMC25to49,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,MMCover50,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,MSMonART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,MSMonPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,MSMprev18plus,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,NewAdultHIV,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,NewHIVinFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,NewPrEP_F,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,NewPrEP_M,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,NewPrEP_Total,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,PrEPcoverageAll,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,PrevFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,StartingART_15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,TestsPerAdult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,TotalAdultsOnART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,TotalAIDSdeathsadult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,TotalHIVtests,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,TotalMMC,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,TotHIV15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,TotProtSexActs,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,TotSexActs,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_absolute_dif,WomenOnPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,AIDS_Mortality,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,ARTcoverageAdult,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,ARTcoverageFSW,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,ARTcoverageMSM,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,Circumcised15to49,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,CondomUsage,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,FemalesOver15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,FSWonART,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,FSWonPrEP,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,HIVinc15to49,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,HIVincFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,HIVincMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,MalesOver15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,MenOnPrEP,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,MMC10to14,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,MMC15to19,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,MMC20to24,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,MMC25to49,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,MMCover50,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,MSMonART,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,MSMonPrEP,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,MSMprev18plus,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,NewAdultHIV,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,NewHIVinFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,NewPrEP_F,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,NewPrEP_M,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,NewPrEP_Total,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,PrEPcoverageAGYW,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,PrEPcoverageAll,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,PrEPcoverageFSW,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,PrEPcoverageMSM,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,PrevFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,StartingART_15,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,TestsPerAdult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,TotalAdultsOnART,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,TotalAIDSdeathsadult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,TotalHIVtests,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,TotalMMC,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,annual_percent_change,TotHIV15,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,TotProtSexActs,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,TotSexActs,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,annual_percent_change,WomenOnPrEP,2025,0,undiscounted,NA,NA,NA,art_improvement,0.14
1986,baseline,AIDS_Mortality,2025,0,undiscounted,0.0040501849948167985,0.004385413093973266,0.0037590927886532836,art_improvement,0.14
1986,baseline,ARTcoverageAdult,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,ARTcoverageFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,ARTcoverageMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,Circumcised15to49,2025,0,undiscounted,0.34935,0.34935,0.34935,art_improvement,0.14
1986,baseline,CondomUsage,2025,0,undiscounted,3.1097083110459733,3.3816548241368753,2.947949874226178,art_improvement,0.14
1986,baseline,FemalesOver15,2025,0,undiscounted,10275400,10275400,10275400,art_improvement,0.14
1986,baseline,FSWonART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,FSWonPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,HIVinc15to49,2025,0,undiscounted,5.001993e-4,6.182394250000001e-4,3.7249817500000003e-4,art_improvement,0.14
1986,baseline,HIVincFSW,2025,0,undiscounted,0.0216299028,0.030531872499999994,0.0151352,art_improvement,0.14
1986,baseline,HIVincMSM,2025,0,undiscounted,0.001063910404,0.0016978177499999997,5.8177e-4,art_improvement,0.14
1986,baseline,MalesOver15,2025,0,undiscounted,9765300,9765300,9765300,art_improvement,0.14
1986,baseline,MenOnPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,MMC10to14,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,MMC15to19,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,MMC20to24,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,MMC25to49,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,MMCover50,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,MSMonART,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,MSMonPrEP,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,MSMprev18plus,2025,0,undiscounted,8.319765e-4,0.0010643512500000001,5.2410135e-4,art_improvement,0.14
1986,baseline,NewAdultHIV,2025,0,undiscounted,8341.719,10316.723,6217.23525,art_improvement,0.14
1986,baseline,NewHIVinFSW,2025,0,undiscounted,1154.9475,1437.3162499999999,875.318875,art_improvement,0.14
1986,baseline,NewPrEP_F,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,NewPrEP_M,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,NewPrEP_Total,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,PrEPcoverageAll,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,art_improvement,0.14
1986,baseline,PrevFSW,2025,0,undiscounted,0.006330692000000001,0.007985807000000001,0.0044099525,art_improvement,0.14
