indicator,pitc_reduction_year,test_reduction,scenario,discount,mean,median,upper_CI,lower_CI,future_variability,future_value,cumulative_years
cost_total_treatment,2025,50,percent_change,6%,-1.2394376407874834,-1.2489762151113997,-1.0452868998230307,-1.4212458988133936,test_reduction_only,0,9
cost_total_treatment,2025,50,percent_change,undiscounted,-1.3293707507066999,-1.338377744418853,-1.1259060620204333,-1.5159530913206902,test_reduction_only,0,9
elimination_year,2025,50,absolute_dif,3%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,50,absolute_dif,6%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,50,absolute_dif,undiscounted,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,50,baseline,3%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,50,baseline,6%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,50,baseline,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,9
elimination_year,2025,50,intervention,3%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,50,intervention,6%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,50,intervention,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,9
elimination_year,2025,50,percent_change,3%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,50,percent_change,6%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,50,percent_change,undiscounted,NA,NA,NA,NA,test_reduction_only,0,9
NewAdultHIV,2025,50,absolute_dif,3%,76012.84493363547,75954.73973065417,91563.32108803629,60885.087315987206,test_reduction_only,0,9
NewAdultHIV,2025,50,absolute_dif,6%,63321.557200144154,63248.2978391191,76376.90550788959,50714.69789773726,test_reduction_only,0,9
NewAdultHIV,2025,50,absolute_dif,undiscounted,91207.7424,91102.5,109681.25,73061.525,test_reduction_only,0,9
NewAdultHIV,2025,50,baseline,3%,1237777.6009305108,1241302.5365477074,1330749.273669934,1121456.9561606222,test_reduction_only,0,9
NewAdultHIV,2025,50,baseline,6%,1096139.0864857235,1099215.160154095,1178101.911253055,993007.3852025426,test_reduction_only,0,9
NewAdultHIV,2025,50,baseline,undiscounted,1403156.9236,1407265,1509028.825,1271426.025,test_reduction_only,0,9
NewAdultHIV,2025,50,intervention,3%,1313790.4458641463,1318314.8070532526,1411047.9368963172,1188351.420354879,test_reduction_only,0,9
NewAdultHIV,2025,50,intervention,6%,1159460.6436858678,1163385.1570632444,1244919.8820998517,1048643.9161306398,test_reduction_only,0,9
NewAdultHIV,2025,50,intervention,undiscounted,1494364.666,1499714.5,1604973.0750000002,1351809,test_reduction_only,0,9
NewAdultHIV,2025,50,percent_change,3%,6.1487639071661295,6.2148044295427844,7.509677919306416,4.816706187921237,test_reduction_only,0,9
NewAdultHIV,2025,50,percent_change,6%,5.783838337876558,5.846231732777234,7.075907455184257,4.527143403630009,test_reduction_only,0,9
NewAdultHIV,2025,50,percent_change,undiscounted,6.508517534211543,6.579057288859056,7.93733743398835,5.10217204774226,test_reduction_only,0,9
percent_total_cost_testing,2025,50,absolute_dif,3%,72.69905531702683,72.56288176824962,77.23413063368456,68.90121542538236,test_reduction_only,0,9
percent_total_cost_testing,2025,50,absolute_dif,6%,72.93923525423233,72.78734276046401,77.40580901869143,69.23152083563811,test_reduction_only,0,9
percent_total_cost_testing,2025,50,absolute_dif,undiscounted,72.49506590524541,72.32984756865875,77.13321723168316,68.64786621447324,test_reduction_only,0,9
percent_total_cost_testing,2025,50,baseline,3%,4.661118181434018,4.638536845065255,5.74572859341635,3.94189321512167,test_reduction_only,0,9
percent_total_cost_testing,2025,50,baseline,6%,4.648887179747602,4.627069850500317,5.729269291102524,3.9323519862260388,test_reduction_only,0,9
percent_total_cost_testing,2025,50,baseline,undiscounted,4.673156729041695,4.6498350150886285,5.761916024865625,3.951277170221739,test_reduction_only,0,9
percent_total_cost_testing,2025,50,intervention,3%,2.7911593066028915,2.775572482276678,3.2055072589518256,2.5057532516488155,test_reduction_only,0,9
percent_total_cost_testing,2025,50,intervention,6%,2.8041961899840486,2.789605994385767,3.223313538864126,2.5153732523180574,test_reduction_only,0,9
percent_total_cost_testing,2025,50,intervention,undiscounted,2.7798499370780143,2.7633356431654263,3.1896699523551417,2.497461994471037,test_reduction_only,0,9
percent_total_cost_testing,2025,50,percent_change,3%,1569.541443620823,1561.0934469672184,1764.83562401449,1337.8270139767765,test_reduction_only,0,9
percent_total_cost_testing,2025,50,percent_change,6%,1578.9373886339897,1570.151759747835,1777.814500938366,1344.4985011777885,test_reduction_only,0,9
percent_total_cost_testing,2025,50,percent_change,undiscounted,1561.0446607942076,1552.7449151193591,1753.0922570092093,1331.7767588319737,test_reduction_only,0,9
TestsPerAdult,2025,50,absolute_dif,3%,-1.6089016945325427,-1.6064957837474712,-1.1517875813994156,-2.2440545667307727,test_reduction_only,0,9
TestsPerAdult,2025,50,absolute_dif,6%,-1.396884400410347,-1.39515676439291,-1.001009130985828,-1.9467060820502238,test_reduction_only,0,9
TestsPerAdult,2025,50,absolute_dif,undiscounted,-1.8579718606431412,-1.8546863326313974,-1.3288726076180322,-2.5934366804132867,test_reduction_only,0,9
TestsPerAdult,2025,50,baseline,3%,3.5237551578312623,3.545836933354397,4.516714291840694,2.8430448569492444,test_reduction_only,0,9
TestsPerAdult,2025,50,baseline,6%,3.093852128162429,3.113229121646646,3.965425453832172,2.4963484307799098,test_reduction_only,0,9
TestsPerAdult,2025,50,baseline,undiscounted,4.028548055606317,4.0538062616084485,5.164065350259652,3.2501051483887693,test_reduction_only,0,9
TestsPerAdult,2025,50,intervention,3%,1.9148534632987195,1.9082206514274938,2.2670935640071197,1.6763943845404266,test_reduction_only,0,9
TestsPerAdult,2025,50,intervention,6%,1.6969677277520823,1.6917968562568575,2.0107643557703017,1.482699172692331,test_reduction_only,0,9
TestsPerAdult,2025,50,intervention,undiscounted,2.1705761949631754,2.161982850892788,2.567559412524963,1.9037612115707463,test_reduction_only,0,9
TestsPerAdult,2025,50,percent_change,3%,-45.41170654785615,-45.78767007955673,-40.59479104106611,-50.504855863734186,test_reduction_only,0,9
TestsPerAdult,2025,50,percent_change,6%,-44.908059973997936,-45.2695717157648,-40.18854853900523,-49.90390865243192,test_reduction_only,0,9
TestsPerAdult,2025,50,percent_change,undiscounted,-45.86875285966609,-46.25133191467428,-40.96268781618363,-51.05104407577951,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,absolute_dif,3%,22971.86203580393,22822.981579451764,27862.20477878413,17764.674244648093,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,absolute_dif,6%,18956.701768239225,18832.89991740606,23014.330916616076,14655.641168877868,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,absolute_dif,undiscounted,27796.541699999998,27635.400000000023,33688.09999999998,21501.64999999997,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,baseline,3%,382955.1722309511,383833.6306023968,405299.92638131964,358719.76578913804,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,baseline,6%,336815.4043555301,337532.0015985191,356482.88135455886,315159.51846936997,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,baseline,undiscounted,437090.7643,438257.55,462627.755,409613.9,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,intervention,3%,405927.034266755,407190.8329101574,428707.54529586947,380693.2245934114,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,intervention,6%,355772.10612376936,356873.60777004634,375620.24765423965,333582.33879645565,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,intervention,undiscounted,464887.306,466405.30000000005,490796.3325,436407.31499999994,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,percent_change,3%,6.004227938954192,6.0296537307631715,7.257419339440233,4.6659186463782145,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,percent_change,6%,5.633477794283825,5.660645207083443,6.812812659992616,4.371755127367577,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,50,percent_change,undiscounted,6.365475206318683,6.388908367235622,7.690212751387271,4.950421929662624,test_reduction_only,0,9
cost_total,2025,50,absolute_dif,3%,-472440452.63686603,-462130277.04556274,-237456960.20709157,-827974554.7212645,test_reduction_only,0,49
cost_total,2025,50,absolute_dif,6%,-461087159.9733165,-457380307.4201374,-311513194.31923723,-687799689.8298272,test_reduction_only,0,49
cost_total,2025,50,absolute_dif,undiscounted,-180090970.88935018,-134327090.69850922,296769302.7015963,-944681671.5389968,test_reduction_only,0,49
cost_total,2025,50,baseline,3%,38781286865.93777,38866707313.86663,40136212142.41891,36503506834.4358,test_reduction_only,0,49
cost_total,2025,50,baseline,6%,24934050042.34774,24962909717.841286,25756227068.093136,23560867149.809055,test_reduction_only,0,49
cost_total,2025,50,baseline,undiscounted,68792023838.03618,68982499187.72572,71450790417.08711,64403294796.430084,test_reduction_only,0,49
cost_total,2025,50,intervention,3%,38308846413.3009,38408598168.8734,39711315902.855095,36009665412.94565,test_reduction_only,0,49
cost_total,2025,50,intervention,6%,24472962882.374424,24532908728.415867,25256071973.9928,23113546176.170933,test_reduction_only,0,49
cost_total,2025,50,intervention,undiscounted,68611932867.14683,68822479993.99603,71546801342.73338,64084893393.52832,test_reduction_only,0,49
cost_total,2025,50,percent_change,3%,-1.2193986164822521,-1.181902838109989,-0.5996445451738868,-2.123897618252034,test_reduction_only,0,49
cost_total,2025,50,percent_change,6%,-1.8487619261801589,-1.8442096791922467,-1.2738319723183937,-2.757475808939862,test_reduction_only,0,49
cost_total,2025,50,percent_change,undiscounted,-0.26570667363608924,-0.19360737309882817,0.42234243879042505,-1.3993391481889161,test_reduction_only,0,49
cost_total_care,2025,50,absolute_dif,3%,383399131.55664665,383927055.70801926,446767678.7195568,309238404.03599226,test_reduction_only,0,49
cost_total_care,2025,50,absolute_dif,6%,169504664.51613113,170169548.0101757,196248323.36913025,137859746.90756017,test_reduction_only,0,49
cost_total_care,2025,50,absolute_dif,undiscounted,969443103.7173604,972562830.5505142,1129814799.0197563,780486502.2537752,test_reduction_only,0,49
cost_total_care,2025,50,baseline,3%,9645449341.358496,9670922201.036123,10046095126.921488,9085449777.066427,test_reduction_only,0,49
cost_total_care,2025,50,baseline,6%,6283129590.869726,6295436495.247969,6516522050.274786,5936351870.849815,test_reduction_only,0,49
cost_total_care,2025,50,baseline,undiscounted,16814463360.893011,16868666032.06537,17611112848.729706,15729510032.771187,test_reduction_only,0,49
cost_total_care,2025,50,intervention,3%,10028848472.915144,10052127742.943039,10448370383.31589,9408232300.724241,test_reduction_only,0,49
cost_total_care,2025,50,intervention,6%,6452634255.385858,6467302576.288321,6689072322.015412,6083959267.751321,test_reduction_only,0,49
cost_total_care,2025,50,intervention,undiscounted,17783906464.61037,17825649270.062172,18659805405.620823,16581237763.895397,test_reduction_only,0,49
cost_total_care,2025,50,percent_change,3%,3.9731721266883664,3.9791390473217905,4.593283703088477,3.2875226695069797,test_reduction_only,0,49
cost_total_care,2025,50,percent_change,6%,2.6967780812302653,2.699337495528143,3.1186848945535526,2.2143818983853887,test_reduction_only,0,49
cost_total_care,2025,50,percent_change,undiscounted,5.762646152261568,5.7709794778839765,6.698210579688353,4.738704173170303,test_reduction_only,0,49
cost_total_testing,2025,50,absolute_dif,3%,-1030252072.999626,-1027999696.1259425,-735130346.7422975,-1450652312.1857002,test_reduction_only,0,49
cost_total_testing,2025,50,absolute_dif,6%,-591415213.5124004,-590440755.4200096,-422991753.92739594,-829783618.2460171,test_reduction_only,0,49
cost_total_testing,2025,50,absolute_dif,undiscounted,-2096674490.4775481,-2091717360.5950732,-1493461636.7241926,-2962534304.372433,test_reduction_only,0,49
cost_total_testing,2025,50,baseline,3%,2292908739.0772862,2303904576.4621553,2895133328.927064,1883040762.4014676,test_reduction_only,0,49
cost_total_testing,2025,50,baseline,6%,1344622992.0480185,1351421949.4981482,1692922363.50385,1107409817.5614843,test_reduction_only,0,49
cost_total_testing,2025,50,baseline,undiscounted,4587063584.769018,4607682937.704445,5810469059.01279,3757665290.0748377,test_reduction_only,0,49
cost_total_testing,2025,50,intervention,3%,1262656666.07766,1257803178.2380002,1450204651.4128988,1137296696.2707725,test_reduction_only,0,49
cost_total_testing,2025,50,intervention,6%,753207778.5356181,750758036.8740426,866105643.8210794,677736828.8181077,test_reduction_only,0,49
cost_total_testing,2025,50,intervention,undiscounted,2490389094.29147,2477750079.9784317,2861300400.641234,2243600165.0777407,test_reduction_only,0,49
cost_total_testing,2025,50,percent_change,3%,-44.65613530384997,-44.981661620892204,-39.02982702776144,-50.73914792289763,test_reduction_only,0,49
cost_total_testing,2025,50,percent_change,6%,-43.71762058898325,-44.018487150268335,-38.27486198032786,-49.65751877743927,test_reduction_only,0,49
cost_total_testing,2025,50,percent_change,undiscounted,-45.42445492298483,-45.78485976644744,-39.71497530673915,-51.60214879222056,test_reduction_only,0,49
cost_total_treatment,2025,50,absolute_dif,3%,174412488.80611342,170511530.02536583,252202060.11667377,102349771.66339523,test_reduction_only,0,49
cost_total_treatment,2025,50,absolute_dif,6%,-39176610.97704727,-40277257.29544926,-17297055.45162735,-59357573.13573303,test_reduction_only,0,49
cost_total_treatment,2025,50,absolute_dif,undiscounted,947140415.8708372,939598170.9453735,1212268069.4810467,678881113.9182625,test_reduction_only,0,49
cost_total_treatment,2025,50,baseline,3%,26842928785.501984,26913332935.326126,27822296371.214245,25282291217.047226,test_reduction_only,0,49
cost_total_treatment,2025,50,baseline,6%,17306297459.429996,17352783960.861736,17855622415.639023,16369307997.32599,test_reduction_only,0,49
cost_total_treatment,2025,50,baseline,undiscounted,47390496892.374146,47527250430.627716,49453811745.21471,44335392176.3349,test_reduction_only,0,49
cost_total_treatment,2025,50,intervention,3%,27017341274.308098,27089931029.349686,28034758216.12298,25396384339.88618,test_reduction_only,0,49
cost_total_treatment,2025,50,intervention,6%,17267120848.452946,17313048965.822975,17824479898.884884,16315499893.930014,test_reduction_only,0,49
cost_total_treatment,2025,50,intervention,undiscounted,48337637308.24499,48508310297.320404,50478891699.78684,45036411643.762985,test_reduction_only,0,49
cost_total_treatment,2025,50,percent_change,3%,0.6481896811961264,0.6336201596783588,0.928104265931246,0.3985207440699512,test_reduction_only,0,49
cost_total_treatment,2025,50,percent_change,6%,-0.22694004461918996,-0.2330398515744395,-0.09912120983655062,-0.3404199574927278,test_reduction_only,0,49
cost_total_treatment,2025,50,percent_change,undiscounted,1.9956392671047223,1.9668584877565503,2.5412969846565656,1.4830564318884571,test_reduction_only,0,49
elimination_year,2025,50,absolute_dif,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,50,absolute_dif,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,50,absolute_dif,undiscounted,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,50,baseline,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,50,baseline,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,50,baseline,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,49
elimination_year,2025,50,intervention,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,50,intervention,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,50,intervention,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,49
elimination_year,2025,50,percent_change,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,50,percent_change,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,50,percent_change,undiscounted,NA,NA,NA,NA,test_reduction_only,0,49
NewAdultHIV,2025,50,absolute_dif,3%,422746.9294913168,423586.10365258716,501603.1416388545,333444.30689431605,test_reduction_only,0,49
NewAdultHIV,2025,50,absolute_dif,6%,224834.9231181445,224863.65865797398,265351.30280788895,179912.57830678023,test_reduction_only,0,49
NewAdultHIV,2025,50,absolute_dif,undiscounted,906001.3921,910311.2499999998,1084691.2899999998,704656.565,test_reduction_only,0,49
NewAdultHIV,2025,50,baseline,3%,2455168.2635702738,2458096.762201187,2714226.170216357,2164108.588167131,test_reduction_only,0,49
NewAdultHIV,2025,50,baseline,6%,1744626.221107599,1747961.5058450326,1903258.0988776071,1559281.630380227,test_reduction_only,0,49
NewAdultHIV,2025,50,baseline,undiscounted,3854969.4924,3854785.85,4346348.825,3351419.9,test_reduction_only,0,49
NewAdultHIV,2025,50,intervention,3%,2877915.1930615907,2888418.491862038,3160112.4669435313,2523283.680865897,test_reduction_only,0,49
NewAdultHIV,2025,50,intervention,6%,1969461.1442257436,1977889.4872352986,2140569.2077856762,1752146.8614630336,test_reduction_only,0,49
NewAdultHIV,2025,50,intervention,undiscounted,4760970.8845,4783092.35,5334588.3549999995,4109714.6,test_reduction_only,0,49
NewAdultHIV,2025,50,percent_change,3%,17.23594188770063,17.22528417409993,20.56839759730196,13.92692320077789,test_reduction_only,0,49
NewAdultHIV,2025,50,percent_change,6%,12.899852435151706,12.914541611991744,15.325001672197113,10.437176839312691,test_reduction_only,0,49
NewAdultHIV,2025,50,percent_change,undiscounted,23.530761143206025,23.50201031306378,28.194817602055263,18.838763420924614,test_reduction_only,0,49
percent_total_cost_testing,2025,50,absolute_dif,3%,229.0465917592012,222.51950847210105,334.75644176814535,167.07111934471322,test_reduction_only,0,49
percent_total_cost_testing,2025,50,absolute_dif,6%,129.00097644298475,128.7809023194025,141.70788715643982,118.30928871910498,test_reduction_only,0,49
percent_total_cost_testing,2025,50,absolute_dif,undiscounted,250.10874532325133,641.5215771310358,16001.155083671356,-10868.571828500579,test_reduction_only,0,49
percent_total_cost_testing,2025,50,baseline,3%,5.912117317799611,5.884446740905958,7.363017098264761,4.915881494886531,test_reduction_only,0,49
percent_total_cost_testing,2025,50,baseline,6%,5.391541096274882,5.358536390187067,6.6912158670756,4.5139330744655854,test_reduction_only,0,49
percent_total_cost_testing,2025,50,baseline,undiscounted,6.669360477276833,6.646316092793228,8.39061415769129,5.495045344380198,test_reduction_only,0,49
percent_total_cost_testing,2025,50,intervention,3%,3.2974882246954342,3.2715329657313608,3.805035195610922,2.9304445242029127,test_reduction_only,0,49
percent_total_cost_testing,2025,50,intervention,6%,3.078600212185148,3.0566713195820823,3.547944178593654,2.7449533106680337,test_reduction_only,0,49
percent_total_cost_testing,2025,50,intervention,undiscounted,3.63223375398903,3.598979561085648,4.2008127203165575,3.199625296492999,test_reduction_only,0,49
percent_total_cost_testing,2025,50,percent_change,3%,3967.2825387446665,3834.8384659976946,6743.741545017779,2259.7127146480902,test_reduction_only,0,49
percent_total_cost_testing,2025,50,percent_change,6%,2422.036860183817,2401.9180922664764,3088.2458576631943,1806.7898376160663,test_reduction_only,0,49
percent_total_cost_testing,2025,50,percent_change,undiscounted,2783.2630518104374,9071.41274402387,241530.1085269195,-173606.64302551383,test_reduction_only,0,49
TestsPerAdult,2025,50,absolute_dif,3%,-5.180843138342208,-5.170608775109707,-3.6782415660205676,-7.301530743233448,test_reduction_only,0,49
TestsPerAdult,2025,50,absolute_dif,6%,-3.0890518372292797,-3.083738329711469,-2.198281455258367,-4.339121942843055,test_reduction_only,0,49
TestsPerAdult,2025,50,absolute_dif,undiscounted,-10.130312024159906,-10.111550079121649,-7.177961321536789,-14.324971882549399,test_reduction_only,0,49
TestsPerAdult,2025,50,baseline,3%,10.649981234787456,10.72107462257437,13.728458058286071,8.53886083460208,test_reduction_only,0,49
TestsPerAdult,2025,50,baseline,6%,6.474397871001774,6.509764301897484,8.328951436049854,5.201770604055799,test_reduction_only,0,49
TestsPerAdult,2025,50,baseline,undiscounted,20.510797991851014,20.636719616461694,26.503459868696236,16.419901062730943,test_reduction_only,0,49
TestsPerAdult,2025,50,intervention,3%,5.469138096445247,5.437152220553012,6.439974035094453,4.8285489843525085,test_reduction_only,0,49
TestsPerAdult,2025,50,intervention,6%,3.3853460337724943,3.3681667179565244,3.9957874324382185,2.983095801119979,test_reduction_only,0,49
TestsPerAdult,2025,50,intervention,undiscounted,10.380485967691106,10.318123160188504,12.235002589891133,9.178930395542157,test_reduction_only,0,49
TestsPerAdult,2025,50,percent_change,3%,-48.36600723934565,-48.800183903015636,-42.94135974463485,-54.03543331803564,test_reduction_only,0,49
TestsPerAdult,2025,50,percent_change,6%,-47.441352078034356,-47.85473433318738,-42.20353085226263,-52.94069946362862,test_reduction_only,0,49
TestsPerAdult,2025,50,percent_change,undiscounted,-49.10145306981819,-49.56151663600756,-43.528866362518826,-54.89931737953448,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,50,absolute_dif,3%,125996.9524881211,125707.44537283073,149016.6693263671,103125.95747709161,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,50,absolute_dif,6%,67465.44743766142,66996.47838099534,79827.83231383852,54828.55211582975,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,50,absolute_dif,undiscounted,267778.88584,268824.865,315499.93275000004,219914.0097499999,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,50,baseline,3%,989843.0694904916,993072.228318834,1057508.5025598528,922413.4474774024,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,50,baseline,6%,644041.9206475735,646044.7837454453,684462.9031707541,602345.7799339322,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,50,baseline,undiscounted,1730625.44936,1735197.69,1862564.8175,1604553.23125,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,50,intervention,3%,1115840.0219786128,1120276.7237800388,1186679.6933117076,1037249.1228044113,test_reduction_only,0,49
