indicator,pitc_reduction_year,test_reduction,scenario,discount,mean,median,upper_CI,lower_CI,future_variability,future_value,cumulative_years
MMC15to19,2025,0,baseline,undiscounted,2027523.84,2027848.9,2031388.3975,2021651.6600000001,art_improvement,0.07,50
MMC15to19,2025,0,intervention,undiscounted,0,0,0,0,art_improvement,0.07,50
MMC15to19,2025,0,percent_change,undiscounted,-100,-100,-100,-100,art_improvement,0.07,50
MMC20to24,2025,0,absolute_dif,undiscounted,-478214.98,-478421.395,-476369.9585,-479796.31775000005,art_improvement,0.07,50
MMC20to24,2025,0,annual_absolute_dif,undiscounted,-478214.98,-478421.395,-476369.9585,-479796.31775000005,art_improvement,0.07,50
MMC20to24,2025,0,annual_percent_change,undiscounted,-5100,-5100,-5100,-5100,art_improvement,0.07,50
MMC20to24,2025,0,baseline,undiscounted,478214.98,478421.395,479796.31775000005,476369.9585,art_improvement,0.07,50
MMC20to24,2025,0,intervention,undiscounted,0,0,0,0,art_improvement,0.07,50
MMC20to24,2025,0,percent_change,undiscounted,-100,-100,-100,-100,art_improvement,0.07,50
MMC25to49,2025,0,absolute_dif,undiscounted,-1406032.46,-1405953,-1393072.7249999999,-1417739.8275,art_improvement,0.07,50
MMC25to49,2025,0,annual_absolute_dif,undiscounted,-1406032.46,-1405953,-1393072.7249999999,-1417739.8275,art_improvement,0.07,50
MMC25to49,2025,0,annual_percent_change,undiscounted,-5100,-5100,-5100,-5100,art_improvement,0.07,50
MMC25to49,2025,0,baseline,undiscounted,1406032.46,1405953,1417739.8275000001,1393072.725,art_improvement,0.07,50
MMC25to49,2025,0,intervention,undiscounted,0,0,0,0,art_improvement,0.07,50
MMC25to49,2025,0,percent_change,undiscounted,-100,-100,-100,-100,art_improvement,0.07,50
MMCover50,2025,0,absolute_dif,undiscounted,-203040.1318,-202978.07,-200144.85014999998,-205587.671,art_improvement,0.07,50
MMCover50,2025,0,annual_absolute_dif,undiscounted,-203040.1318,-202978.07,-200144.85014999998,-205587.671,art_improvement,0.07,50
MMCover50,2025,0,annual_percent_change,undiscounted,-5100,-5100,-5100,-5100,art_improvement,0.07,50
MMCover50,2025,0,baseline,undiscounted,203040.1318,202978.07,205587.671,200144.85014999998,art_improvement,0.07,50
MMCover50,2025,0,intervention,undiscounted,0,0,0,0,art_improvement,0.07,50
MMCover50,2025,0,percent_change,undiscounted,-100,-100,-100,-100,art_improvement,0.07,50
MSMonPrEP,2025,0,absolute_dif,undiscounted,-7491385.069495553,-7473620.180125595,-6928815.2324638525,-8115301.899115162,art_improvement,0.07,50
MSMonPrEP,2025,0,annual_absolute_dif,undiscounted,-7491385.069495553,-7473620.180125594,-6928815.2324638525,-8115301.899115161,art_improvement,0.07,50
MSMonPrEP,2025,0,annual_percent_change,undiscounted,-4952.164618172407,-4952.150722689911,-4952.008477995319,-4952.321313627399,art_improvement,0.07,50
MSMonPrEP,2025,0,baseline,undiscounted,7584104.13,7567093.050000001,8211533.3375,7015235.617500001,art_improvement,0.07,50
MSMonPrEP,2025,0,intervention,undiscounted,92719.06050444729,93105.89331017749,98650.27725243573,86333.53082417665,art_improvement,0.07,50
MSMonPrEP,2025,0,percent_change,undiscounted,-98.77657661184622,-98.76965755317946,-98.75104116048578,-98.82794472942052,art_improvement,0.07,50
NewAdultHIV,2025,0,absolute_dif,undiscounted,186612.64000000004,231322.7999999998,374293.3874999999,-161833.4499999998,art_improvement,0.07,50
NewAdultHIV,2025,0,annual_absolute_dif,undiscounted,186612.64,231322.8,374293.3875,-161833.44999999995,art_improvement,0.07,50
NewAdultHIV,2025,0,annual_percent_change,undiscounted,896.6688613104279,1014.5940498031971,1230.9562054604921,212.07579636355467,art_improvement,0.07,50
NewAdultHIV,2025,0,baseline,undiscounted,3859614.14,3887761.3,4254664.4175,3500787.6375,art_improvement,0.07,50
NewAdultHIV,2025,0,intervention,undiscounted,4046226.7800000003,4122951.15,4581273.3225,3427628.4875,art_improvement,0.07,50
NewAdultHIV,2025,0,percent_change,undiscounted,4.652863941615646,5.944015103460421,9.273640980846997,-4.465429393391579,art_improvement,0.07,50
NewPrEP_F,2025,0,absolute_dif,undiscounted,-45380425.29,-45283016.2,-44695632.8125,-45910940.7725,art_improvement,0.07,50
NewPrEP_F,2025,0,annual_absolute_dif,undiscounted,-45380425.29,-45283016.2,-44695632.8125,-45910940.7725,art_improvement,0.07,50
NewPrEP_F,2025,0,annual_percent_change,undiscounted,-4568.155963437388,-4571.142536299783,-4558.910656865706,-4575.753084729418,art_improvement,0.07,50
NewPrEP_F,2025,0,baseline,undiscounted,50764133.9,50599425,51398461.6,50075662.875,art_improvement,0.07,50
NewPrEP_F,2025,0,intervention,undiscounted,5383708.61,5396902.75,5499718.932499999,5293764.035,art_improvement,0.07,50
NewPrEP_F,2025,0,percent_change,undiscounted,-89.39433303193057,-89.45659774549645,-89.20700781415498,-89.5395210990376,art_improvement,0.07,50
NewPrEP_M,2025,0,absolute_dif,undiscounted,-22864612.99349239,-22932354.670150243,-21574946.90422492,-24046043.54572717,art_improvement,0.07,50
NewPrEP_M,2025,0,annual_absolute_dif,undiscounted,-22864612.99349239,-22932354.670150243,-21574946.90422492,-24046043.54572717,art_improvement,0.07,50
NewPrEP_M,2025,0,annual_percent_change,undiscounted,-5100.732658123021,-5100.730101869351,-5100.710448473405,-5100.754132478178,art_improvement,0.07,50
NewPrEP_M,2025,0,baseline,undiscounted,22862601.7,22930344.5,24043962.150000002,21573056.525,art_improvement,0.07,50
NewPrEP_M,2025,0,intervention,undiscounted,-2011.2934923921423,-2027.3798690463955,-1890.3792249209614,-2095.7546954412855,art_improvement,0.07,50
NewPrEP_M,2025,0,percent_change,undiscounted,-100.008802737526,-100.00876874695186,-100.00851932138816,-100.00911095859561,art_improvement,0.07,50
NewPrEP_Total,2025,0,absolute_dif,undiscounted,-68245038.28349239,-68166233.87015024,-66270579.71672492,-69951326.65871094,art_improvement,0.07,50
NewPrEP_Total,2025,0,annual_absolute_dif,undiscounted,-68245038.28349239,-68166233.87015024,-66270579.71672492,-69951326.65871094,art_improvement,0.07,50
NewPrEP_Total,2025,0,annual_percent_change,undiscounted,-4734.735495229569,-4735.208531384675,-4723.362696423331,-4742.099239463398,art_improvement,0.07,50
NewPrEP_Total,2025,0,baseline,undiscounted,73626735.6,73529769.5,75439505.45,71674077.575,art_improvement,0.07,50
NewPrEP_Total,2025,0,intervention,undiscounted,5381697.316507608,5394831.082421556,5497682.197259814,5291737.515879364,art_improvement,0.07,50
NewPrEP_Total,2025,0,percent_change,undiscounted,-92.68871725776106,-92.69575953079828,-92.46097689554318,-92.84302151647813,art_improvement,0.07,50
PrEPcoverageAGYW,2025,0,absolute_dif,undiscounted,-4.369513483,-4.370760580000001,-4.344405493500001,-4.387896538500001,art_improvement,0.07,50
PrEPcoverageAGYW,2025,0,annual_absolute_dif,undiscounted,-4.3695134829999995,-4.37076058,-4.3444054935,-4.3878965385,art_improvement,0.07,50
PrEPcoverageAGYW,2025,0,annual_percent_change,undiscounted,-4758.113031294415,-4757.93843850154,-4756.353940949812,-4759.965862704289,art_improvement,0.07,50
PrEPcoverageAGYW,2025,0,baseline,undiscounted,4.67137473,4.672627800000001,4.6915187275,4.6456971475,art_improvement,0.07,50
PrEPcoverageAGYW,2025,0,intervention,undiscounted,0.301861247,0.302199685,0.303622189,0.299522639,art_improvement,0.07,50
PrEPcoverageAGYW,2025,0,percent_change,undiscounted,-93.53806672861401,-93.53441195735171,-93.50791464768236,-93.57622216936562,art_improvement,0.07,50
PrEPcoverageAll,2025,0,absolute_dif,undiscounted,-0.9783190862,-0.9776594345,-0.94349792295,-1.006417511725,art_improvement,0.07,50
PrEPcoverageAll,2025,0,annual_absolute_dif,undiscounted,-0.9783190862,-0.9776594345,-0.94349792295,-1.006417511725,art_improvement,0.07,50
PrEPcoverageAll,2025,0,annual_percent_change,undiscounted,-4704.549667838419,-4705.8392803661145,-4694.458690303887,-4711.331355528277,art_improvement,0.07,50
PrEPcoverageAll,2025,0,baseline,undiscounted,1.05698124,1.0559869,1.08615752,1.0217212875,art_improvement,0.07,50
PrEPcoverageAll,2025,0,intervention,undiscounted,0.0786621538,0.07871292699999999,0.0798886858,0.07770149865,art_improvement,0.07,50
PrEPcoverageAll,2025,0,percent_change,undiscounted,-92.55518625497062,-92.582638178704,-92.33835750444989,-92.7031940448823,art_improvement,0.07,50
PrEPcoverageFSW,2025,0,absolute_dif,undiscounted,-0.7724828000000006,-0.7723585000000011,-0.7613096999999999,-0.7821497000000006,art_improvement,0.07,50
PrEPcoverageFSW,2025,0,annual_absolute_dif,undiscounted,-0.7724828,-0.7723585000000001,-0.7613097,-0.7821497,art_improvement,0.07,50
PrEPcoverageFSW,2025,0,annual_percent_change,undiscounted,-229.19122492016922,-229.0975662319525,-226.0565787910028,-231.96137742712028,art_improvement,0.07,50
PrEPcoverageFSW,2025,0,baseline,undiscounted,17.1600605,17.1634945,17.171833425000003,17.147167500000002,art_improvement,0.07,50
PrEPcoverageFSW,2025,0,intervention,undiscounted,16.3875777,16.388996,16.394013275,16.3771175,art_improvement,0.07,50
PrEPcoverageFSW,2025,0,percent_change,undiscounted,-4.501619706675626,-4.499866237310828,-4.439698732146218,-4.556161033265212,art_improvement,0.07,50
PrEPcoverageMSM,2025,0,absolute_dif,undiscounted,-16.390683602998212,-16.25415113761199,-15.223447164463675,-17.671037904169307,art_improvement,0.07,50
PrEPcoverageMSM,2025,0,annual_absolute_dif,undiscounted,-16.390683602998212,-16.25415113761199,-15.223447164463675,-17.671037904169307,art_improvement,0.07,50
PrEPcoverageMSM,2025,0,annual_percent_change,undiscounted,-4959.302807664857,-4959.226034192925,-4958.8418203952,-4959.773917845855,art_improvement,0.07,50
PrEPcoverageMSM,2025,0,baseline,undiscounted,16.702148,16.565779499999998,17.99742175,15.516917525,art_improvement,0.07,50
PrEPcoverageMSM,2025,0,intervention,undiscounted,0.31146439700178674,0.3116283623880108,0.3274813136720125,0.2934703605363246,art_improvement,0.07,50
PrEPcoverageMSM,2025,0,percent_change,undiscounted,-98.13351894792142,-98.12107916567913,-98.10075314403637,-98.19930310334392,art_improvement,0.07,50
StartingART_15,2025,0,absolute_dif,undiscounted,156437.45699999985,199472.4350000003,309086.2309999995,-135203.5215000002,art_improvement,0.07,50
StartingART_15,2025,0,annual_absolute_dif,undiscounted,156437.457,199472.43499999994,309086.23099999997,-135203.5215,art_improvement,0.07,50
StartingART_15,2025,0,annual_percent_change,undiscounted,752.5745803008962,863.1227114556507,1031.851536511714,175.15557476966057,art_improvement,0.07,50
StartingART_15,2025,0,baseline,undiscounted,4110806.153,4066928.085,4498598.442500001,3798423.86875,art_improvement,0.07,50
StartingART_15,2025,0,intervention,undiscounted,4267243.61,4309786.9,4754374.81,3743043.65,art_improvement,0.07,50
StartingART_15,2025,0,percent_change,undiscounted,3.7025632414353264,4.855416938183588,7.2566741774024734,-3.4352844011716703,art_improvement,0.07,50
TestsPerAdult,2025,0,absolute_dif,undiscounted,-2.8053219895762043,-2.7962210783123727,-2.7031861675335316,-2.927862227395942,art_improvement,0.07,50
TestsPerAdult,2025,0,annual_absolute_dif,undiscounted,-2.8053219895762047,-2.7962210783123727,-2.7031861675335316,-2.927862227395943,art_improvement,0.07,50
TestsPerAdult,2025,0,annual_percent_change,undiscounted,-689.486748433726,-695.4159173171436,-507.6274026519287,-851.1163300496387,art_improvement,0.07,50
TestsPerAdult,2025,0,baseline,undiscounted,21.21287649483246,20.805929584251988,27.765527995558095,16.883427039709133,art_improvement,0.07,50
TestsPerAdult,2025,0,intervention,undiscounted,18.407554505256257,17.967929154929003,25.011361315905937,14.07087622058388,art_improvement,0.07,50
TestsPerAdult,2025,0,percent_change,undiscounted,-13.53187477333495,-13.651273344057723,-9.96809800938096,-16.699412356295927,art_improvement,0.07,50
TotalAdultsOnART,2025,0,absolute_dif,undiscounted,25467261.6,25945809.5,27738093.175,21475599.775,art_improvement,0.07,50
TotalAdultsOnART,2025,0,annual_absolute_dif,undiscounted,25467261.6,25945809.5,27738093.175,21475599.775,art_improvement,0.07,50
TotalAdultsOnART,2025,0,annual_percent_change,undiscounted,531.2667854430841,544.5908199276805,582.3298385930924,431.11852262861544,art_improvement,0.07,50
TotalAdultsOnART,2025,0,baseline,undiscounted,264282562.1,264327349.5,271175070.675,258210826.45,art_improvement,0.07,50
TotalAdultsOnART,2025,0,intervention,undiscounted,289749823.7,287746606,298279535.2,281652545.7,art_improvement,0.07,50
TotalAdultsOnART,2025,0,percent_change,undiscounted,9.635441237046726,9.811768356421702,10.403441126982798,8.136145461663235,art_improvement,0.07,50
TotalAIDSdeathsadult,2025,0,absolute_dif,undiscounted,-27506.14400000004,-25654.074999999953,-12005.31300000008,-47911.74375000005,art_improvement,0.07,50
TotalAIDSdeathsadult,2025,0,annual_absolute_dif,undiscounted,-27506.143999999993,-25654.074999999983,-12005.312999999984,-47911.743749999965,art_improvement,0.07,50
TotalAIDSdeathsadult,2025,0,annual_percent_change,undiscounted,-39.600063972408726,-27.10051908067043,24.11944735802195,-136.26190872942504,art_improvement,0.07,50
TotalAIDSdeathsadult,2025,0,baseline,undiscounted,1751625.607,1756290.19,1872816.1612500001,1639997.56275,art_improvement,0.07,50
TotalAIDSdeathsadult,2025,0,intervention,undiscounted,1724119.463,1729874.795,1853878.1724999999,1599556.434,art_improvement,0.07,50
TotalAIDSdeathsadult,2025,0,percent_change,undiscounted,-1.589182894243996,-1.4375043799994796,-0.6701803661885718,-2.8728172582088503,art_improvement,0.07,50
TotalHIVtests,2025,0,absolute_dif,undiscounted,-158343860,-157876900,-152356245,-165260257.5,art_improvement,0.07,50
TotalHIVtests,2025,0,annual_absolute_dif,undiscounted,-158343860,-157876900,-152356245,-165260257.5,art_improvement,0.07,50
TotalHIVtests,2025,0,annual_percent_change,undiscounted,-688.3356279560516,-694.2562321984726,-506.3796323978389,-849.967773962381,art_improvement,0.07,50
TotalHIVtests,2025,0,baseline,undiscounted,1188882060,1166239200,1559174762.5,945431580,art_improvement,0.07,50
TotalHIVtests,2025,0,intervention,undiscounted,1030538200,1006044600,1403480142.5,786742610,art_improvement,0.07,50
TotalHIVtests,2025,0,percent_change,undiscounted,-13.63034598993983,-13.747606103297358,-10.032606858428924,-16.82550457329556,art_improvement,0.07,50
TotalMMC,2025,0,absolute_dif,undiscounted,-16493998.0118,-16498070.686,-16447907.86735,-16520173.853750002,art_improvement,0.07,50
TotalMMC,2025,0,annual_absolute_dif,undiscounted,-16493998.0118,-16498070.686,-16447907.86735,-16520173.853750002,art_improvement,0.07,50
TotalMMC,2025,0,annual_percent_change,undiscounted,-5100,-5100,-5100,-5100,art_improvement,0.07,50
TotalMMC,2025,0,baseline,undiscounted,16493998.0118,16498070.686,16520173.853750002,16447907.86735,art_improvement,0.07,50
TotalMMC,2025,0,intervention,undiscounted,0,0,0,0,art_improvement,0.07,50
TotalMMC,2025,0,percent_change,undiscounted,-100,-100,-100,-100,art_improvement,0.07,50
TotHIV15,2025,0,absolute_dif,undiscounted,418481,1130260,3335789.0000000005,-5116650.249999999,art_improvement,0.07,50
TotHIV15,2025,0,annual_absolute_dif,undiscounted,418481,1130260,3335789.0000000005,-5116650.249999999,art_improvement,0.07,50
TotHIV15,2025,0,annual_percent_change,undiscounted,44.788716637032124,60.57012961155803,102.28456470914112,-66.07268897578916,art_improvement,0.07,50
TotHIV15,2025,0,baseline,undiscounted,340049762,338142095,351599068.5,331167306.75,art_improvement,0.07,50
TotHIV15,2025,0,intervention,undiscounted,340468243,337910960,353450780.25,328903687.75,art_improvement,0.07,50
TotHIV15,2025,0,percent_change,undiscounted,0.11888689573130355,0.33348893958406656,0.9748076750406784,-1.513600025402867,art_improvement,0.07,50
TotProtSexActs,2025,0,absolute_dif,undiscounted,2070600,1549000,7136075.000000001,-1450074.9999999998,art_improvement,0.07,50
TotProtSexActs,2025,0,annual_absolute_dif,undiscounted,2070600,1549000,7136075.000000001,-1450074.9999999998,art_improvement,0.07,50
TotProtSexActs,2025,0,annual_percent_change,undiscounted,1.414726768058569,1.271613975111768,3.212126842911771,0.10276259942996994,art_improvement,0.07,50
TotProtSexActs,2025,0,baseline,undiscounted,12346787400,12278941500,12968577225,11826529100,art_improvement,0.07,50
TotProtSexActs,2025,0,intervention,undiscounted,12348858000,12279195500,12974496150,11827343425,art_improvement,0.07,50
TotProtSexActs,2025,0,percent_change,undiscounted,0.016382445610416158,0.012984928537931532,0.05517799925993984,-0.011963659794847334,art_improvement,0.07,50
TotSexActs,2025,0,absolute_dif,undiscounted,7894100,7266000,14031675.000000002,3091125,art_improvement,0.07,50
TotSexActs,2025,0,annual_absolute_dif,undiscounted,7894100,7266000,14031675.000000002,3091125,art_improvement,0.07,50
TotSexActs,2025,0,annual_percent_change,undiscounted,1.2605445640518282,1.1733963808297656,2.1211036630609503,0.5738466266409272,art_improvement,0.07,50
TotSexActs,2025,0,baseline,undiscounted,34288113400,34223339500,35105919025,33793730125,art_improvement,0.07,50
TotSexActs,2025,0,intervention,undiscounted,34296007500,34229468500,35116270650,33801349700,art_improvement,0.07,50
TotSexActs,2025,0,percent_change,undiscounted,0.023008056835107833,0.02119291470996433,0.04056064278494381,0.009033640193776529,art_improvement,0.07,50
WomenOnPrEP,2025,0,absolute_dif,undiscounted,-22154793.94,-22105945.75,-21821959.494999997,-22414171.35,art_improvement,0.07,50
WomenOnPrEP,2025,0,annual_absolute_dif,undiscounted,-22154793.94,-22105945.75,-21821959.494999997,-22414171.35,art_improvement,0.07,50
WomenOnPrEP,2025,0,annual_percent_change,undiscounted,-4469.2357841466555,-4472.113342087883,-4460.272146493988,-4476.6523305168375,art_improvement,0.07,50
WomenOnPrEP,2025,0,baseline,undiscounted,25157804.2,25074118.5,25469112.4,24817657.475,art_improvement,0.07,50
WomenOnPrEP,2025,0,intervention,undiscounted,3003010.26,3008103.1,3059859.9775,2956295.2750000004,art_improvement,0.07,50
WomenOnPrEP,2025,0,percent_change,undiscounted,-88.06296589532809,-88.12622764854504,-87.87947144443662,-88.20897760076036,art_improvement,0.07,50
