indicator,pitc_reduction_year,test_reduction,scenario,discount,mean,median,upper_CI,lower_CI,future_variability,future_value,cumulative_years
cost_total_testing,2025,75,absolute_dif,6%,-335572955.6829774,-336946762.1058683,-247538997.0921894,-458460557.8235856,test_reduction_only,0,9
cost_total_testing,2025,75,absolute_dif,undiscounted,-447574420.49106306,-449418862.93853164,-329765928.1128469,-612039326.5370592,test_reduction_only,0,9
cost_total_testing,2025,75,baseline,3%,676235599.7853023,679429535.0715573,846645562.6086241,560212328.518243,test_reduction_only,0,9
cost_total_testing,2025,75,baseline,6%,591858317.8410441,594668917.2298114,740911041.7825073,490369244.0642178,test_reduction_only,0,9
cost_total_testing,2025,75,baseline,undiscounted,775492973.8644177,779136502.316474,971036124.5371562,642365477.1498617,test_reduction_only,0,9
cost_total_testing,2025,75,intervention,3%,289205540.81011987,288190999.34244645,317403561.19700193,270065913.5476044,test_reduction_only,0,9
cost_total_testing,2025,75,intervention,6%,256285362.1580667,255348172.9026875,281943428.5826442,238682642.31772164,test_reduction_only,0,9
cost_total_testing,2025,75,intervention,undiscounted,327918553.3733547,326784478.96227145,359248469.79058397,306789564.5565554,test_reduction_only,0,9
cost_total_testing,2025,75,percent_change,3%,-56.95899271199804,-57.27276601974157,-51.393248438434924,-62.902734369646396,test_reduction_only,0,9
cost_total_testing,2025,75,percent_change,6%,-56.42824182508873,-56.743814934978715,-50.938104827274294,-62.28318410588488,test_reduction_only,0,9
cost_total_testing,2025,75,percent_change,undiscounted,-57.437069120736375,-57.75001607642086,-51.8026243522602,-63.46135958121756,test_reduction_only,0,9
cost_total_treatment,2025,75,absolute_dif,3%,-205005265.33439982,-206317392.79890442,-169952878.48843813,-235230122.24040064,test_reduction_only,0,9
cost_total_treatment,2025,75,absolute_dif,6%,-172805510.7868158,-173994250.69783163,-142867800.09167004,-198688875.76077232,test_reduction_only,0,9
cost_total_treatment,2025,75,absolute_dif,undiscounted,-243258373.95026496,-244652031.13402367,-202182407.4881692,-278584781.64527386,test_reduction_only,0,9
cost_total_treatment,2025,75,baseline,3%,10089631820.788378,10106189773.967758,10367743662.53677,9601154922.360126,test_reduction_only,0,9
cost_total_treatment,2025,75,baseline,6%,8852530859.427795,8867129809.918453,9094652159.440989,8426470613.249484,test_reduction_only,0,9
cost_total_treatment,2025,75,baseline,undiscounted,11542497912.686777,11561510631.154926,11863247429.205538,10980514611.008331,test_reduction_only,0,9
cost_total_treatment,2025,75,intervention,3%,9884626555.453978,9901997629.999113,10140760131.66225,9432764035.591078,test_reduction_only,0,9
cost_total_treatment,2025,75,intervention,6%,8679725348.64098,8694634779.705942,8901823734.78709,8286046124.666684,test_reduction_only,0,9
cost_total_treatment,2025,75,intervention,undiscounted,11299239538.736511,11319930064.00832,11595422235.3245,10778766761.3756,test_reduction_only,0,9
cost_total_treatment,2025,75,percent_change,3%,-2.0304930816001856,-2.0362077293376184,-1.7277241488037507,-2.314697059654676,test_reduction_only,0,9
cost_total_treatment,2025,75,percent_change,6%,-1.9507267519502516,-1.9568703594718486,-1.6563255933668866,-2.2289289554140006,test_reduction_only,0,9
cost_total_treatment,2025,75,percent_change,undiscounted,-2.1061293551048115,-2.111131350403814,-1.795671653617141,-2.3956625143363577,test_reduction_only,0,9
elimination_year,2025,75,absolute_dif,3%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,75,absolute_dif,6%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,75,absolute_dif,undiscounted,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,75,baseline,3%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,75,baseline,6%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,75,baseline,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,9
elimination_year,2025,75,intervention,3%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,75,intervention,6%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,75,intervention,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,9
elimination_year,2025,75,percent_change,3%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,75,percent_change,6%,NA,NA,NA,NA,test_reduction_only,0,9
elimination_year,2025,75,percent_change,undiscounted,NA,NA,NA,NA,test_reduction_only,0,9
NewAdultHIV,2025,75,absolute_dif,3%,118143.01427901139,118022.6617651853,141052.8954414986,96287.71911493885,test_reduction_only,0,9
NewAdultHIV,2025,75,absolute_dif,6%,98183.25194216301,98084.4432685501,117369.6488392526,80025.96106099758,test_reduction_only,0,9
NewAdultHIV,2025,75,absolute_dif,undiscounted,142079.8244,141974,169297.075,115784.85,test_reduction_only,0,9
NewAdultHIV,2025,75,baseline,3%,1237777.6009305108,1241302.5365477074,1330749.273669934,1121456.9561606222,test_reduction_only,0,9
NewAdultHIV,2025,75,baseline,6%,1096139.0864857235,1099215.160154095,1178101.911253055,993007.3852025426,test_reduction_only,0,9
NewAdultHIV,2025,75,baseline,undiscounted,1403156.9236,1407265,1509028.825,1271426.025,test_reduction_only,0,9
NewAdultHIV,2025,75,intervention,3%,1355920.6152095222,1360713.1068821256,1454032.1012189877,1223851.8805863902,test_reduction_only,0,9
NewAdultHIV,2025,75,intervention,6%,1194322.3384278866,1198421.4730460132,1280888.1082638798,1077992.752430577,test_reduction_only,0,9
NewAdultHIV,2025,75,intervention,undiscounted,1545236.748,1550901,1656857.9749999999,1394711,test_reduction_only,0,9
NewAdultHIV,2025,75,percent_change,3%,9.556591565468723,9.604406627592791,11.594193404597172,7.644262863134039,test_reduction_only,0,9
NewAdultHIV,2025,75,percent_change,6%,8.967999182368935,9.006192117792809,10.893130604631763,7.168626017396454,test_reduction_only,0,9
NewAdultHIV,2025,75,percent_change,undiscounted,10.13858900805848,10.19635456099264,12.287632451038164,8.114430995624812,test_reduction_only,0,9
percent_total_cost_testing,2025,75,absolute_dif,3%,69.76613597925413,69.58979668321888,74.1997247720617,66.08305504254082,test_reduction_only,0,9
percent_total_cost_testing,2025,75,absolute_dif,6%,70.13661786888407,69.96079271857428,74.45973151262562,66.50007385264554,test_reduction_only,0,9
percent_total_cost_testing,2025,75,absolute_dif,undiscounted,69.43757289742099,69.26724773991896,73.963466937704,65.71148045665204,test_reduction_only,0,9
percent_total_cost_testing,2025,75,baseline,3%,4.661118181434018,4.638536845065255,5.74572859341635,3.94189321512167,test_reduction_only,0,9
percent_total_cost_testing,2025,75,baseline,6%,4.648887179747602,4.627069850500317,5.729269291102524,3.9323519862260388,test_reduction_only,0,9
percent_total_cost_testing,2025,75,baseline,undiscounted,4.673156729041695,4.6498350150886285,5.761916024865625,3.951277170221739,test_reduction_only,0,9
percent_total_cost_testing,2025,75,intervention,3%,2.0738828850306312,2.0634725149682587,2.262046686605202,1.9249169524759542,test_reduction_only,0,9
percent_total_cost_testing,2025,75,intervention,6%,2.092875599295106,2.082428680313101,2.290341032884969,1.9383957096660664,test_reduction_only,0,9
percent_total_cost_testing,2025,75,intervention,undiscounted,2.05711063559978,2.0465045454328195,2.2358352364116003,1.9126586642570302,test_reduction_only,0,9
percent_total_cost_testing,2025,75,percent_change,3%,1506.171918484509,1496.869697385273,1692.4167753901797,1285.652027375277,test_reduction_only,0,9
percent_total_cost_testing,2025,75,percent_change,6%,1518.2214257203696,1508.8946639902101,1708.0088369534292,1294.5956714052302,test_reduction_only,0,9
percent_total_cost_testing,2025,75,percent_change,undiscounted,1495.1561233761709,1486.078482317384,1678.148770218265,1277.4415760153797,test_reduction_only,0,9
TestsPerAdult,2025,75,absolute_dif,3%,-2.203627966880983,-2.213540147508837,-1.6168582607148054,-3.027032536855353,test_reduction_only,0,9
TestsPerAdult,2025,75,absolute_dif,6%,-1.916254855393419,-1.925220882870344,-1.406978682209327,-2.631121732214602,test_reduction_only,0,9
TestsPerAdult,2025,75,absolute_dif,undiscounted,-2.5411122259703327,-2.5521138006061674,-1.8632900171856144,-3.4920388839541068,test_reduction_only,0,9
TestsPerAdult,2025,75,baseline,3%,3.5237551578312623,3.545836933354397,4.516714291840694,2.8430448569492444,test_reduction_only,0,9
TestsPerAdult,2025,75,baseline,6%,3.093852128162429,3.113229121646646,3.965425453832172,2.4963484307799098,test_reduction_only,0,9
TestsPerAdult,2025,75,baseline,undiscounted,4.028548055606317,4.0538062616084485,5.164065350259652,3.2501051483887693,test_reduction_only,0,9
TestsPerAdult,2025,75,intervention,3%,1.3201271909502794,1.312847554251037,1.4913421876384725,1.2081572197681258,test_reduction_only,0,9
TestsPerAdult,2025,75,intervention,6%,1.17759727276901,1.171291081140888,1.3335561629990909,1.0737760957851303,test_reduction_only,0,9
TestsPerAdult,2025,75,intervention,undiscounted,1.487435829635984,1.4798003971841553,1.6765337996447065,1.3644750788297955,test_reduction_only,0,9
TestsPerAdult,2025,75,percent_change,3%,-62.26611735967423,-62.56468363854102,-57.23525080003987,-67.53368143063918,test_reduction_only,0,9
TestsPerAdult,2025,75,percent_change,6%,-61.671646758029944,-61.96988733011877,-56.721702256078835,-66.85037767340434,test_reduction_only,0,9
TestsPerAdult,2025,75,percent_change,undiscounted,-62.80336891949295,-63.10137968498283,-57.69864024094349,-68.15197733049305,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,absolute_dif,3%,36143.48234247903,35883.67708437613,43562.527463953884,28368.124832851136,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,absolute_dif,6%,29753.361908241484,29533.098309708643,35879.95782066253,23324.377446856943,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,absolute_dif,undiscounted,43835.975399999996,43534.40000000002,52812.725,34459.26750000002,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,baseline,3%,382955.1722309511,383833.6306023968,405299.92638131964,358719.76578913804,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,baseline,6%,336815.4043555301,337532.0015985191,356482.88135455886,315159.51846936997,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,baseline,undiscounted,437090.7643,438257.55,462627.755,409613.9,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,intervention,3%,419098.6545734301,420694.5311010597,441632.75489555195,392822.40087539237,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,intervention,6%,366568.7662637716,367877.0953630144,386480.55259628897,343196.11337784125,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,intervention,undiscounted,480926.7397,482705.85,506498.77,451093.23,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,percent_change,3%,9.447246784482173,9.42429403548784,11.402343687757012,7.393213860880134,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,percent_change,6%,8.842247586802204,8.81933763607359,10.680474147572461,6.908021482753975,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,75,percent_change,undiscounted,10.038908387439395,10.015858034120027,12.107429508235096,7.868865348873775,test_reduction_only,0,9
cost_total,2025,75,absolute_dif,3%,-496059855.4564785,-474472712.2217865,-194169334.48649478,-925864122.0489798,test_reduction_only,0,49
cost_total,2025,75,absolute_dif,6%,-600285952.7737631,-591652917.9302158,-412722311.4793273,-891448115.224457,test_reduction_only,0,49
cost_total,2025,75,absolute_dif,undiscounted,305919575.1515608,358298337.50385284,923776321.2486411,-629249579.975256,test_reduction_only,0,49
cost_total,2025,75,baseline,3%,38781286865.93777,38866707313.86663,40136212142.41891,36503506834.4358,test_reduction_only,0,49
cost_total,2025,75,baseline,6%,24934050042.34774,24962909717.841286,25756227068.093136,23560867149.809055,test_reduction_only,0,49
cost_total,2025,75,baseline,undiscounted,68792023838.03618,68982499187.72572,71450790417.08711,64403294796.430084,test_reduction_only,0,49
cost_total,2025,75,intervention,3%,38285227010.481285,38387377596.56502,39737686771.925156,35954236726.97025,test_reduction_only,0,49
cost_total,2025,75,intervention,6%,24333764089.573975,24401593296.517525,25120980578.921894,22979197356.659863,test_reduction_only,0,49
cost_total,2025,75,intervention,undiscounted,69097943413.18774,69320899602.29501,72198629820.308,64405869414.94224,test_reduction_only,0,49
cost_total,2025,75,percent_change,3%,-1.281318338851301,-1.2208317576541234,-0.48606555990644484,-2.4541881030615356,test_reduction_only,0,49
cost_total,2025,75,percent_change,6%,-2.4071810483859375,-2.392734341103549,-1.6512103796075008,-3.5267329234101545,test_reduction_only,0,49
cost_total,2025,75,percent_change,undiscounted,0.4383940590216951,0.51218218864124,1.3144473640949637,-0.9043473482446713,test_reduction_only,0,49
cost_total_care,2025,75,absolute_dif,3%,658100263.8234046,658733636.8205051,767219925.5132545,543893757.0084794,test_reduction_only,0,49
cost_total_care,2025,75,absolute_dif,6%,287148274.72054285,287282546.5190153,332998200.9060954,235630050.8511505,test_reduction_only,0,49
cost_total_care,2025,75,absolute_dif,undiscounted,1682332882.6786015,1685304826.0257778,1964757707.0714011,1382437270.2374606,test_reduction_only,0,49
cost_total_care,2025,75,baseline,3%,9645449341.358496,9670922201.036123,10046095126.921488,9085449777.066427,test_reduction_only,0,49
cost_total_care,2025,75,baseline,6%,6283129590.869726,6295436495.247969,6516522050.274786,5936351870.849815,test_reduction_only,0,49
cost_total_care,2025,75,baseline,undiscounted,16814463360.893011,16868666032.06537,17611112848.729706,15729510032.771187,test_reduction_only,0,49
cost_total_care,2025,75,intervention,3%,10303549605.181902,10328897905.783842,10742386114.222973,9638149309.509407,test_reduction_only,0,49
cost_total_care,2025,75,intervention,6%,6570277865.590269,6586902809.607368,6813251294.449472,6178212572.370757,test_reduction_only,0,49
cost_total_care,2025,75,intervention,undiscounted,18496796243.571613,18552165657.542156,19412748504.323242,17176263218.492353,test_reduction_only,0,49
cost_total_care,2025,75,percent_change,3%,6.8200892611248145,6.802264418991964,7.921271852950726,5.716149130773049,test_reduction_only,0,49
cost_total_care,2025,75,percent_change,6%,4.568475498872563,4.557449503902796,5.269709091102435,3.8244303435025886,test_reduction_only,0,49
cost_total_care,2025,75,percent_change,undiscounted,10.00089538276031,9.977910057883268,11.671339282022394,8.338804068611243,test_reduction_only,0,49
cost_total_testing,2025,75,absolute_dif,3%,-1396633958.3369343,-1403645345.6572492,-1022078410.0500197,-1928109692.1063912,test_reduction_only,0,49
cost_total_testing,2025,75,absolute_dif,6%,-803974586.6164156,-808743095.7059551,-589462986.0027035,-1106459632.071702,test_reduction_only,0,49
cost_total_testing,2025,75,absolute_dif,undiscounted,-2836644348.275966,-2847203892.7267427,-2072659733.7654037,-3928822087.8239512,test_reduction_only,0,49
cost_total_testing,2025,75,baseline,3%,2292908739.0772862,2303904576.4621553,2895133328.927064,1883040762.4014676,test_reduction_only,0,49
cost_total_testing,2025,75,baseline,6%,1344622992.0480185,1351421949.4981482,1692922363.50385,1107409817.5614843,test_reduction_only,0,49
cost_total_testing,2025,75,baseline,undiscounted,4587063584.769018,4607682937.704445,5810469059.01279,3757665290.0748377,test_reduction_only,0,49
cost_total_testing,2025,75,intervention,3%,896274780.7403519,893448162.75769,971143241.8733503,846075631.4163266,test_reduction_only,0,49
cost_total_testing,2025,75,intervention,6%,540648405.4316028,538980271.466554,589313644.4107083,509035401.80842257,test_reduction_only,0,49
cost_total_testing,2025,75,intervention,undiscounted,1750419236.4930522,1746239672.003066,1888483684.0227888,1652349130.6241915,test_reduction_only,0,49
cost_total_testing,2025,75,percent_change,3%,-60.60353350953294,-60.92257712224352,-54.68114240655186,-66.94699796334301,test_reduction_only,0,49
cost_total_testing,2025,75,percent_change,6%,-59.49382536402865,-59.827990968229116,-53.657863399621,-65.731108171307,test_reduction_only,0,49
cost_total_testing,2025,75,percent_change,undiscounted,-61.52488103280066,-61.83824143791015,-55.543623669797896,-67.93061530483622,test_reduction_only,0,49
cost_total_treatment,2025,75,absolute_dif,3%,242473839.05705133,235698083.841053,363779396.92481947,141269488.64305097,test_reduction_only,0,49
cost_total_treatment,2025,75,absolute_dif,6%,-83459640.8778904,-85499161.26273537,-48409888.09453278,-117233000.28065963,test_reduction_only,0,49
cost_total_treatment,2025,75,absolute_dif,undiscounted,1460231040.7489254,1444390429.397892,1870111221.2066274,1068312447.0044993,test_reduction_only,0,49
cost_total_treatment,2025,75,baseline,3%,26842928785.501984,26913332935.326126,27822296371.214245,25282291217.047226,test_reduction_only,0,49
cost_total_treatment,2025,75,baseline,6%,17306297459.429996,17352783960.861736,17855622415.639023,16369307997.32599,test_reduction_only,0,49
cost_total_treatment,2025,75,baseline,undiscounted,47390496892.374146,47527250430.627716,49453811745.21471,44335392176.3349,test_reduction_only,0,49
cost_total_treatment,2025,75,intervention,3%,27085402624.559036,27155826065.99439,28111801204.70869,25434127160.64086,test_reduction_only,0,49
cost_total_treatment,2025,75,intervention,6%,17222837818.552105,17274600755.529987,17783439793.36828,16269661774.31086,test_reduction_only,0,49
cost_total_treatment,2025,75,intervention,undiscounted,48850727933.12307,49033350479.692,51071214403.15682,45444178249.87632,test_reduction_only,0,49
cost_total_treatment,2025,75,percent_change,3%,0.9011135530299152,0.8763645580380885,1.3259416203513246,0.5390900051296758,test_reduction_only,0,49
cost_total_treatment,2025,75,percent_change,6%,-0.4829349493677647,-0.49027786506875637,-0.27299168035650934,-0.6726839828149609,test_reduction_only,0,49
cost_total_treatment,2025,75,percent_change,undiscounted,3.0770150672679617,3.0345376394729504,3.877737186333894,2.33577489126102,test_reduction_only,0,49
elimination_year,2025,75,absolute_dif,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,75,absolute_dif,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,75,absolute_dif,undiscounted,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,75,baseline,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,75,baseline,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,75,baseline,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,49
elimination_year,2025,75,intervention,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,75,intervention,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,75,intervention,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,49
elimination_year,2025,75,percent_change,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,75,percent_change,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,75,percent_change,undiscounted,NA,NA,NA,NA,test_reduction_only,0,49
NewAdultHIV,2025,75,absolute_dif,3%,727011.9577737834,729615.7157147902,864137.5240284945,583937.9677840635,test_reduction_only,0,49
NewAdultHIV,2025,75,absolute_dif,6%,378576.0909384293,379591.6731239066,448706.8655977126,308956.04677213886,test_reduction_only,0,49
NewAdultHIV,2025,75,absolute_dif,undiscounted,1589957.0827,1596385.25,1909763.8174999997,1242921.2149999999,test_reduction_only,0,49
NewAdultHIV,2025,75,baseline,3%,2455168.2635702738,2458096.762201187,2714226.170216357,2164108.588167131,test_reduction_only,0,49
NewAdultHIV,2025,75,baseline,6%,1744626.221107599,1747961.5058450326,1903258.0988776071,1559281.630380227,test_reduction_only,0,49
NewAdultHIV,2025,75,baseline,undiscounted,3854969.4924,3854785.85,4346348.825,3351419.9,test_reduction_only,0,49
NewAdultHIV,2025,75,intervention,3%,3182180.221344057,3202779.280818608,3504237.6841012742,2768300.7796687437,test_reduction_only,0,49
NewAdultHIV,2025,75,intervention,6%,2123202.3120460287,2134890.1776469084,2308586.5705014262,1883468.7388366375,test_reduction_only,0,49
NewAdultHIV,2025,75,intervention,undiscounted,5444926.5751,5483403.25,6105819.170000001,4650396.2,test_reduction_only,0,49
NewAdultHIV,2025,75,percent_change,3%,29.64953503740014,29.6874979025502,35.45651028296021,24.217400656215204,test_reduction_only,0,49
NewAdultHIV,2025,75,percent_change,6%,21.724028641114955,21.758437928403488,25.88781915576064,17.802386016501455,test_reduction_only,0,49
NewAdultHIV,2025,75,percent_change,undiscounted,41.3151202858521,41.35438623347552,49.89488975827266,33.27016020714569,test_reduction_only,0,49
percent_total_cost_testing,2025,75,absolute_dif,3%,328.34393135168864,289.5181449662215,569.9971178045354,197.65975586708257,test_reduction_only,0,49
percent_total_cost_testing,2025,75,absolute_dif,6%,134.82044592966858,134.53058392028913,151.45442369350255,122.26211569162523,test_reduction_only,0,49
percent_total_cost_testing,2025,75,absolute_dif,undiscounted,1899.1498408373618,-536.3430671446722,7533.396638675968,-4303.169100884967,test_reduction_only,0,49
percent_total_cost_testing,2025,75,baseline,3%,5.912117317799611,5.884446740905958,7.363017098264761,4.915881494886531,test_reduction_only,0,49
percent_total_cost_testing,2025,75,baseline,6%,5.391541096274882,5.358536390187067,6.6912158670756,4.5139330744655854,test_reduction_only,0,49
percent_total_cost_testing,2025,75,baseline,undiscounted,6.669360477276833,6.646316092793228,8.39061415769129,5.495045344380198,test_reduction_only,0,49
percent_total_cost_testing,2025,75,intervention,3%,2.3424433223577585,2.3288416053245085,2.5495786314513524,2.166592844104141,test_reduction_only,0,49
percent_total_cost_testing,2025,75,intervention,6%,2.2227787521565974,2.2095469118645825,2.41633513528062,2.0597665787291604,test_reduction_only,0,49
percent_total_cost_testing,2025,75,intervention,undiscounted,2.5353724304206837,2.5147471649771105,2.772628281022599,2.3295554996309225,test_reduction_only,0,49
percent_total_cost_testing,2025,75,percent_change,3%,5737.679731387554,4975.851880932651,11386.326137242324,2637.1156086841015,test_reduction_only,0,49
percent_total_cost_testing,2025,75,percent_change,6%,2531.774931744414,2510.6764258332737,3271.133932991758,1874.5857628762703,test_reduction_only,0,49
percent_total_cost_testing,2025,75,percent_change,undiscounted,23339.767761850722,-8438.91104322916,106957.4656693953,-63309.202520247265,test_reduction_only,0,49
TestsPerAdult,2025,75,absolute_dif,3%,-7.019439866234778,-7.042855269603614,-5.121787414000195,-9.722371648246654,test_reduction_only,0,49
TestsPerAdult,2025,75,absolute_dif,6%,-4.197564425213067,-4.213313472956209,-3.0671658084859406,-5.797882698142356,test_reduction_only,0,49
TestsPerAdult,2025,75,absolute_dif,undiscounted,-13.695417647465481,-13.735571803948373,-9.982604299876813,-19.02610889155163,test_reduction_only,0,49
TestsPerAdult,2025,75,baseline,3%,10.649981234787456,10.72107462257437,13.728458058286071,8.53886083460208,test_reduction_only,0,49
TestsPerAdult,2025,75,baseline,6%,6.474397871001774,6.509764301897484,8.328951436049854,5.201770604055799,test_reduction_only,0,49
TestsPerAdult,2025,75,baseline,undiscounted,20.510797991851014,20.636719616461694,26.503459868696236,16.419901062730943,test_reduction_only,0,49
TestsPerAdult,2025,75,intervention,3%,3.630541368552677,3.620437605237579,4.017155864790013,3.366089721342653,test_reduction_only,0,49
TestsPerAdult,2025,75,intervention,6%,2.2768334457887067,2.2672604436789445,2.541654423031776,2.1037252734493963,test_reduction_only,0,49
TestsPerAdult,2025,75,intervention,undiscounted,6.815380344385532,6.795977409892348,7.50046735311736,6.316304266431309,test_reduction_only,0,49
TestsPerAdult,2025,75,percent_change,3%,-65.6086343110083,-65.892084957652,-60.13631971855171,-71.29671533397132,test_reduction_only,0,49
TestsPerAdult,2025,75,percent_change,6%,-64.54105700021525,-64.82462259595884,-59.207394571226516,-70.10289804346247,test_reduction_only,0,49
TestsPerAdult,2025,75,percent_change,undiscounted,-66.46217118694325,-66.75310658711406,-60.88831062517741,-72.23751916229624,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,75,absolute_dif,3%,223355.90367825038,223218.46397476445,262006.26086080485,183741.2681953372,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,75,absolute_dif,6%,116827.34738240014,116586.62180460722,137210.09908823937,95010.36579367184,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,75,absolute_dif,undiscounted,485353.58777,485629.2150000001,567950.9057499998,402560.00650000025,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,75,baseline,3%,989843.0694904916,993072.228318834,1057508.5025598528,922413.4474774024,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,75,baseline,6%,644041.9206475735,646044.7837454453,684462.9031707541,602345.7799339322,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,75,baseline,undiscounted,1730625.44936,1735197.69,1862564.8175,1604553.23125,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,75,intervention,3%,1213198.9731687421,1218149.4390386604,1288074.2667239027,1125778.7701257905,test_reduction_only,0,49
