indicator,pitc_reduction_year,test_reduction,scenario,discount,mean,median,upper_CI,lower_CI,future_variability,future_value,cumulative_years
FSWonPrEP,2025,0,absolute_dif,undiscounted,-557395.92,-554484.75,-481679.83999999973,-613435.2700000001,condom_reduction,7,50
FSWonPrEP,2025,0,annual_absolute_dif,undiscounted,-557395.92,-554484.75,-481679.83999999997,-613435.27,condom_reduction,7,50
FSWonPrEP,2025,0,annual_percent_change,undiscounted,-1055.3291054026315,-1046.3963458902035,-913.1085445127303,-1166.6560155532075,condom_reduction,7,50
FSWonPrEP,2025,0,baseline,undiscounted,2342985.39,2349027.55,2369360.5925000003,2308993.8075,condom_reduction,7,50
FSWonPrEP,2025,0,intervention,undiscounted,1785589.47,1796301.25,1886012.4224999999,1701572.6225,condom_reduction,7,50
FSWonPrEP,2025,0,percent_change,undiscounted,-23.803821267936158,-23.5872308578,-20.377959233617617,-26.497623389353187,condom_reduction,7,50
MalesOver15,2025,0,absolute_dif,undiscounted,-2193820,-2302250,-1294490,-2951755,condom_reduction,7,50
MalesOver15,2025,0,annual_absolute_dif,undiscounted,-2193820,-2302250,-1294490,-2951755,condom_reduction,7,50
MalesOver15,2025,0,annual_percent_change,undiscounted,-7.571304699134669,-7.930464591349573,-4.492703778872138,-10.161411331891935,condom_reduction,7,50
MalesOver15,2025,0,baseline,undiscounted,1380108000,1380439650,1382576567.5,1377563540,condom_reduction,7,50
MalesOver15,2025,0,intervention,undiscounted,1377914180,1378221700,1381130810,1375330240,condom_reduction,7,50
MalesOver15,2025,0,percent_change,undiscounted,-0.15898450314688045,-0.16666845104940015,-0.09364390225532618,-0.21413453349365982,condom_reduction,7,50
MenOnPrEP,2025,0,absolute_dif,undiscounted,-21951514.065057926,-22018693.09782483,-20714479.197996747,-23078785.198487077,condom_reduction,7,50
MenOnPrEP,2025,0,annual_absolute_dif,undiscounted,-21951514.065057926,-22018693.09782483,-20714479.197996747,-23078785.198487077,condom_reduction,7,50
MenOnPrEP,2025,0,annual_percent_change,undiscounted,-4949.73830601932,-4949.694376220572,-4949.512344412918,-4949.922262435253,condom_reduction,7,50
MenOnPrEP,2025,0,baseline,undiscounted,22312911.8,22383434.5,23452498.525,21057907.45,condom_reduction,7,50
MenOnPrEP,2025,0,intervention,undiscounted,361397.73494207446,364144.65951417666,377711.86480851594,343428.25200325146,condom_reduction,7,50
MenOnPrEP,2025,0,percent_change,undiscounted,-98.37972604543688,-98.3731041509169,-98.3609097923489,-98.4224300667992,condom_reduction,7,50
MMC10to14,2025,0,absolute_dif,undiscounted,-12379186.6,-12379143,-12343743.100000001,-12401638.9,condom_reduction,7,50
MMC10to14,2025,0,annual_absolute_dif,undiscounted,-12379186.6,-12379143,-12343743.100000001,-12401638.9,condom_reduction,7,50
MMC10to14,2025,0,annual_percent_change,undiscounted,-5100,-5100,-5100,-5100,condom_reduction,7,50
MMC10to14,2025,0,baseline,undiscounted,12379186.6,12379143,12401638.9,12343743.100000001,condom_reduction,7,50
MMC10to14,2025,0,intervention,undiscounted,0,0,0,0,condom_reduction,7,50
MMC10to14,2025,0,percent_change,undiscounted,-100,-100,-100,-100,condom_reduction,7,50
MMC15to19,2025,0,absolute_dif,undiscounted,-2027523.84,-2027848.9,-2021651.6600000001,-2031388.3975,condom_reduction,7,50
MMC15to19,2025,0,annual_absolute_dif,undiscounted,-2027523.84,-2027848.9,-2021651.6600000001,-2031388.3975,condom_reduction,7,50
MMC15to19,2025,0,annual_percent_change,undiscounted,-5100,-5100,-5100,-5100,condom_reduction,7,50
MMC15to19,2025,0,baseline,undiscounted,2027523.84,2027848.9,2031388.3975,2021651.6600000001,condom_reduction,7,50
MMC15to19,2025,0,intervention,undiscounted,0,0,0,0,condom_reduction,7,50
MMC15to19,2025,0,percent_change,undiscounted,-100,-100,-100,-100,condom_reduction,7,50
MMC20to24,2025,0,absolute_dif,undiscounted,-478214.98,-478421.395,-476369.9585,-479796.31775000005,condom_reduction,7,50
MMC20to24,2025,0,annual_absolute_dif,undiscounted,-478214.98,-478421.395,-476369.9585,-479796.31775000005,condom_reduction,7,50
MMC20to24,2025,0,annual_percent_change,undiscounted,-5100,-5100,-5100,-5100,condom_reduction,7,50
MMC20to24,2025,0,baseline,undiscounted,478214.98,478421.395,479796.31775000005,476369.9585,condom_reduction,7,50
MMC20to24,2025,0,intervention,undiscounted,0,0,0,0,condom_reduction,7,50
MMC20to24,2025,0,percent_change,undiscounted,-100,-100,-100,-100,condom_reduction,7,50
MMC25to49,2025,0,absolute_dif,undiscounted,-1406032.46,-1405953,-1393072.7249999999,-1417739.8275,condom_reduction,7,50
MMC25to49,2025,0,annual_absolute_dif,undiscounted,-1406032.46,-1405953,-1393072.7249999999,-1417739.8275,condom_reduction,7,50
MMC25to49,2025,0,annual_percent_change,undiscounted,-5100,-5100,-5100,-5100,condom_reduction,7,50
MMC25to49,2025,0,baseline,undiscounted,1406032.46,1405953,1417739.8275000001,1393072.725,condom_reduction,7,50
MMC25to49,2025,0,intervention,undiscounted,0,0,0,0,condom_reduction,7,50
MMC25to49,2025,0,percent_change,undiscounted,-100,-100,-100,-100,condom_reduction,7,50
MMCover50,2025,0,absolute_dif,undiscounted,-203040.1318,-202978.07,-200144.85014999998,-205587.671,condom_reduction,7,50
MMCover50,2025,0,annual_absolute_dif,undiscounted,-203040.1318,-202978.07,-200144.85014999998,-205587.671,condom_reduction,7,50
MMCover50,2025,0,annual_percent_change,undiscounted,-5100,-5100,-5100,-5100,condom_reduction,7,50
MMCover50,2025,0,baseline,undiscounted,203040.1318,202978.07,205587.671,200144.85014999998,condom_reduction,7,50
MMCover50,2025,0,intervention,undiscounted,0,0,0,0,condom_reduction,7,50
MMCover50,2025,0,percent_change,undiscounted,-100,-100,-100,-100,condom_reduction,7,50
MSMonPrEP,2025,0,absolute_dif,undiscounted,-7491404.4521978125,-7473639.925001217,-6928833.950047544,-8115321.6475977115,condom_reduction,7,50
MSMonPrEP,2025,0,annual_absolute_dif,undiscounted,-7491404.4521978125,-7473639.925001217,-6928833.950047544,-8115321.6475977115,condom_reduction,7,50
MSMonPrEP,2025,0,annual_percent_change,undiscounted,-4952.191518339146,-4952.1788706946445,-4952.032955304758,-4952.348402983925,condom_reduction,7,50
MSMonPrEP,2025,0,baseline,undiscounted,7584104.13,7567093.050000001,8211533.3375,7015235.617500001,condom_reduction,7,50
MSMonPrEP,2025,0,intervention,undiscounted,92699.67780218727,93085.74454861134,98631.8088355127,86315.06464591267,condom_reduction,7,50
MSMonPrEP,2025,0,percent_change,undiscounted,-98.7768329595009,-98.76992381647804,-98.75131979438827,-98.82818532494422,condom_reduction,7,50
NewAdultHIV,2025,0,absolute_dif,undiscounted,6280343.0600000005,6349758.15,7086156.537500001,5325574.9625,condom_reduction,7,50
NewAdultHIV,2025,0,annual_absolute_dif,undiscounted,6280343.0600000005,6349758.15,7086156.537500001,5325574.9625,condom_reduction,7,50
NewAdultHIV,2025,0,annual_percent_change,undiscounted,13695.924660921728,13349.619118263738,15212.392594899815,12949.18146742851,condom_reduction,7,50
NewAdultHIV,2025,0,baseline,undiscounted,3859614.14,3887761.3,4254664.4175,3500787.6375,condom_reduction,7,50
NewAdultHIV,2025,0,intervention,undiscounted,10139957.2,10241386.5,11332918.549999999,8962850.35,condom_reduction,7,50
NewAdultHIV,2025,0,percent_change,undiscounted,162.59263151944648,163.7692970541922,172.34986488617676,146.40611672654384,condom_reduction,7,50
NewPrEP_F,2025,0,absolute_dif,undiscounted,-46485817.01,-46468581.65,-45728331.0625,-46979415.582499996,condom_reduction,7,50
NewPrEP_F,2025,0,annual_absolute_dif,undiscounted,-46485817.01,-46468581.65,-45728331.0625,-46979415.582499996,condom_reduction,7,50
NewPrEP_F,2025,0,annual_percent_change,undiscounted,-4674.01313597906,-4673.493485175466,-4654.190309446424,-4691.568992662353,condom_reduction,7,50
NewPrEP_F,2025,0,baseline,undiscounted,50764133.9,50599425,51398461.6,50075662.875,condom_reduction,7,50
NewPrEP_F,2025,0,intervention,undiscounted,4278316.89,4304117.5,4527156.4,4072711.9349999996,condom_reduction,7,50
NewPrEP_F,2025,0,percent_change,undiscounted,-91.57243408232478,-91.56342225962686,-91.15828069323354,-91.92648815220711,condom_reduction,7,50
NewPrEP_M,2025,0,absolute_dif,undiscounted,-22864656.420445453,-22932397.91167613,-21574987.205669083,-24046089.41172605,condom_reduction,7,50
NewPrEP_M,2025,0,annual_absolute_dif,undiscounted,-22864656.420445453,-22932397.91167613,-21574987.205669083,-24046089.41172605,condom_reduction,7,50
NewPrEP_M,2025,0,annual_percent_change,undiscounted,-5100.7482551661,-5100.745583577176,-5100.7251954683925,-5100.7705847315265,condom_reduction,7,50
NewPrEP_M,2025,0,baseline,undiscounted,22862601.7,22930344.5,24043962.150000002,21573056.525,condom_reduction,7,50
NewPrEP_M,2025,0,intervention,undiscounted,-2054.720445452372,-2071.644079196458,-1930.6806690849053,-2140.4820990653325,condom_reduction,7,50
NewPrEP_M,2025,0,percent_change,undiscounted,-100.00899279063034,-100.00895534115276,-100.00869964759505,-100.0093090993856,condom_reduction,7,50
NewPrEP_Total,2025,0,absolute_dif,undiscounted,-69350473.43044545,-69336867.26167613,-67303318.26816909,-70948518.45422606,condom_reduction,7,50
NewPrEP_Total,2025,0,annual_absolute_dif,undiscounted,-69350473.43044545,-69336867.26167613,-67303318.26816909,-70948518.45422606,condom_reduction,7,50
NewPrEP_Total,2025,0,annual_percent_change,undiscounted,-4806.230876949808,-4809.093445643972,-4791.90560173202,-4816.901877797402,condom_reduction,7,50
NewPrEP_Total,2025,0,baseline,undiscounted,73626735.6,73529769.5,75439505.45,71674077.575,condom_reduction,7,50
NewPrEP_Total,2025,0,intervention,undiscounted,4276262.169554547,4302057.101620987,4525090.666514675,4070670.745265027,condom_reduction,7,50
NewPrEP_Total,2025,0,percent_change,undiscounted,-94.19119595840753,-94.24985480282639,-93.90189199323413,-94.40658148246298,condom_reduction,7,50
PrEPcoverageAGYW,2025,0,absolute_dif,undiscounted,-4.3902786890000005,-4.39317292,-4.36434564075,-4.406103251999999,condom_reduction,7,50
PrEPcoverageAGYW,2025,0,annual_absolute_dif,undiscounted,-4.390278689,-4.39317292,-4.36434564075,-4.406103251999999,condom_reduction,7,50
PrEPcoverageAGYW,2025,0,annual_percent_change,undiscounted,-4780.49362207562,-4779.843400963915,-4776.08002277084,-4785.91571621694,condom_reduction,7,50
PrEPcoverageAGYW,2025,0,baseline,undiscounted,4.67137473,4.672627800000001,4.6915187275,4.6456971475,condom_reduction,7,50
PrEPcoverageAGYW,2025,0,intervention,undiscounted,0.281096041,0.28200958499999995,0.2859119965,0.27548535775,condom_reduction,7,50
PrEPcoverageAGYW,2025,0,percent_change,undiscounted,-93.982648153004,-93.97017540534472,-93.90036839932459,-94.09254880790498,condom_reduction,7,50
PrEPcoverageAll,2025,0,absolute_dif,undiscounted,-0.9868050279,-0.9867646294999999,-0.9513899173749999,-1.014323308775,condom_reduction,7,50
PrEPcoverageAll,2025,0,annual_absolute_dif,undiscounted,-0.9868050279,-0.9867646295,-0.9513899173749999,-1.014323308775,condom_reduction,7,50
PrEPcoverageAll,2025,0,annual_percent_change,undiscounted,-4745.454295761243,-4747.872600878015,-4733.381785858961,-4753.0587641418515,condom_reduction,7,50
PrEPcoverageAll,2025,0,baseline,undiscounted,1.05698124,1.0559869,1.08615752,1.0217212875,condom_reduction,7,50
PrEPcoverageAll,2025,0,intervention,undiscounted,0.0701762121,0.0702307835,0.07252004852499999,0.06817994765,condom_reduction,7,50
PrEPcoverageAll,2025,0,percent_change,undiscounted,-93.35878319569639,-93.40281946661604,-93.10105380145885,-93.50851091689601,condom_reduction,7,50
PrEPcoverageFSW,2025,0,absolute_dif,undiscounted,-0.7127898000000001,-0.7096494999999994,-0.7002236000000027,-0.7332579999999993,condom_reduction,7,50
PrEPcoverageFSW,2025,0,annual_absolute_dif,undiscounted,-0.7127898,-0.7096495,-0.7002236000000003,-0.733258,condom_reduction,7,50
PrEPcoverageFSW,2025,0,annual_percent_change,undiscounted,-211.4437013583326,-210.67415821267974,-207.64698093186468,-217.5470378214535,condom_reduction,7,50
PrEPcoverageFSW,2025,0,baseline,undiscounted,17.1600605,17.1634945,17.171833425000003,17.147167500000002,condom_reduction,7,50
PrEPcoverageFSW,2025,0,intervention,undiscounted,16.4472707,16.449019,16.464802225,16.4238629,condom_reduction,7,50
PrEPcoverageFSW,2025,0,percent_change,undiscounted,-4.153776978712786,-4.138182511122693,-4.079360558406687,-4.273550381706803,condom_reduction,7,50
PrEPcoverageMSM,2025,0,absolute_dif,undiscounted,-16.390567901738283,-16.254041732700088,-15.223332365414766,-17.670916415085273,condom_reduction,7,50
PrEPcoverageMSM,2025,0,annual_absolute_dif,undiscounted,-16.390567901738283,-16.254041732700088,-15.223332365414766,-17.670916415085273,condom_reduction,7,50
PrEPcoverageMSM,2025,0,annual_percent_change,undiscounted,-4959.255200942271,-4959.180924499262,-4958.792414173181,-4959.726465139677,condom_reduction,7,50
PrEPcoverageMSM,2025,0,baseline,undiscounted,16.702148,16.565779499999998,17.99742175,15.516917525,condom_reduction,7,50
PrEPcoverageMSM,2025,0,intervention,undiscounted,0.3115800982617179,0.3117377672999135,0.32760285980207726,0.2935851595852343,condom_reduction,7,50
PrEPcoverageMSM,2025,0,percent_change,undiscounted,-98.13282407625024,-98.1204208199129,-98.09999929142239,-98.19865004133025,condom_reduction,7,50
StartingART_15,2025,0,absolute_dif,undiscounted,5337406.407,5408860.734999999,5897004.7145,4652015.449750001,condom_reduction,7,50
StartingART_15,2025,0,annual_absolute_dif,undiscounted,5337406.407,5408860.734999999,5897004.7145,4652015.44975,condom_reduction,7,50
StartingART_15,2025,0,annual_percent_change,undiscounted,11849.64532813177,11710.381803510772,13068.863331302768,11317.963474134656,condom_reduction,7,50
StartingART_15,2025,0,baseline,undiscounted,4110806.153,4066928.085,4498598.442500001,3798423.86875,condom_reduction,7,50
StartingART_15,2025,0,intervention,undiscounted,9448212.56,9519175.2,10378012.3375,8592475.32,condom_reduction,7,50
StartingART_15,2025,0,percent_change,undiscounted,129.79919281946565,131.3318741120944,138.06514209617094,118.06519185377189,condom_reduction,7,50
TestsPerAdult,2025,0,absolute_dif,undiscounted,-3.46240851212439,-3.5010480840434024,-3.290820706482527,-3.6073781392182,condom_reduction,7,50
TestsPerAdult,2025,0,annual_absolute_dif,undiscounted,-3.46240851212439,-3.5010480840434024,-3.2908207064825272,-3.6073781392182003,condom_reduction,7,50
TestsPerAdult,2025,0,annual_percent_change,undiscounted,-846.5593325136545,-856.2889140658572,-664.5250769936395,-1009.2462999509049,condom_reduction,7,50
TestsPerAdult,2025,0,baseline,undiscounted,21.21287649483246,20.805929584251988,27.765527995558095,16.883427039709133,condom_reduction,7,50
TestsPerAdult,2025,0,intervention,undiscounted,17.75046798270807,17.300523100416594,24.158149856339897,13.545070272938672,condom_reduction,7,50
TestsPerAdult,2025,0,percent_change,undiscounted,-16.628714695003488,-16.8204966263231,-13.071113566382827,-19.810269179794606,condom_reduction,7,50
TotalAdultsOnART,2025,0,absolute_dif,undiscounted,67712098.9,68441900.5,73368720.5,60847420.050000004,condom_reduction,7,50
TotalAdultsOnART,2025,0,annual_absolute_dif,undiscounted,67712098.9,68441900.5,73368720.5,60847420.050000004,condom_reduction,7,50
TotalAdultsOnART,2025,0,annual_percent_change,undiscounted,1747.9072926850608,1768.0340382569104,1849.565587141047,1591.0217046472699,condom_reduction,7,50
TotalAdultsOnART,2025,0,baseline,undiscounted,264282562.1,264327349.5,271175070.675,258210826.45,condom_reduction,7,50
TotalAdultsOnART,2025,0,intervention,undiscounted,331994661,329514345,344330486,324143907.25,condom_reduction,7,50
TotalAdultsOnART,2025,0,percent_change,undiscounted,25.617456708052607,25.93916433711391,27.286670499308965,22.950762518893995,condom_reduction,7,50
TotalAIDSdeathsadult,2025,0,absolute_dif,undiscounted,520982.90299999993,522021.1549999998,624834.3012500001,409324.8102499999,condom_reduction,7,50
TotalAIDSdeathsadult,2025,0,annual_absolute_dif,undiscounted,520982.903,522021.155,624834.30125,409324.81025,condom_reduction,7,50
TotalAIDSdeathsadult,2025,0,annual_percent_change,undiscounted,2062.0719819019914,2055.988209841469,2290.2809216182404,1733.4780573335952,condom_reduction,7,50
TotalAIDSdeathsadult,2025,0,baseline,undiscounted,1751625.607,1756290.19,1872816.1612500001,1639997.56275,condom_reduction,7,50
TotalAIDSdeathsadult,2025,0,intervention,undiscounted,2272608.51,2287946.55,2497650.4625000004,2068874.3175,condom_reduction,7,50
TotalAIDSdeathsadult,2025,0,percent_change,undiscounted,29.651744595532396,29.62398820483046,33.54711324213116,24.411266948471194,condom_reduction,7,50
TotalHIVtests,2025,0,absolute_dif,undiscounted,-198791310,-201242950,-188849360,-207695507.5,condom_reduction,7,50
TotalHIVtests,2025,0,annual_absolute_dif,undiscounted,-198791310,-201242950,-188849360,-207695507.5,condom_reduction,7,50
TotalHIVtests,2025,0,annual_percent_change,undiscounted,-850.6728273565641,-860.6493900969062,-667.186082328973,-1014.1832404661311,condom_reduction,7,50
TotalHIVtests,2025,0,baseline,undiscounted,1188882060,1166239200,1559174762.5,945431580,condom_reduction,7,50
TotalHIVtests,2025,0,intervention,undiscounted,990090750,964821100,1351479255,754145940,condom_reduction,7,50
TotalHIVtests,2025,0,percent_change,undiscounted,-17.035143315325996,-17.22973492308514,-13.40472676514037,-20.269389844403477,condom_reduction,7,50
TotalMMC,2025,0,absolute_dif,undiscounted,-16493998.0118,-16498070.686,-16447907.86735,-16520173.853750002,condom_reduction,7,50
TotalMMC,2025,0,annual_absolute_dif,undiscounted,-16493998.0118,-16498070.686,-16447907.86735,-16520173.853750002,condom_reduction,7,50
TotalMMC,2025,0,annual_percent_change,undiscounted,-5100,-5100,-5100,-5100,condom_reduction,7,50
TotalMMC,2025,0,baseline,undiscounted,16493998.0118,16498070.686,16520173.853750002,16447907.86735,condom_reduction,7,50
TotalMMC,2025,0,intervention,undiscounted,0,0,0,0,condom_reduction,7,50
TotalMMC,2025,0,percent_change,undiscounted,-100,-100,-100,-100,condom_reduction,7,50
TotHIV15,2025,0,absolute_dif,undiscounted,104138253,104783415,115697516.5,90745077.25,condom_reduction,7,50
TotHIV15,2025,0,annual_absolute_dif,undiscounted,104138253,104783415,115697516.5,90745077.25,condom_reduction,7,50
TotHIV15,2025,0,annual_percent_change,undiscounted,2087.208985511309,2097.0415015068397,2233.2645414651665,1857.6000517942616,condom_reduction,7,50
TotHIV15,2025,0,baseline,undiscounted,340049762,338142095,351599068.5,331167306.75,condom_reduction,7,50
TotHIV15,2025,0,intervention,undiscounted,444188015,441173440,466750523.5,428810147.25,condom_reduction,7,50
TotHIV15,2025,0,percent_change,undiscounted,30.610392591581235,30.91038090591556,33.126999523496906,26.79244997938251,condom_reduction,7,50
TotProtSexActs,2025,0,absolute_dif,undiscounted,-3542225600,-3557742500,-3439906900,-3614321900,condom_reduction,7,50
TotProtSexActs,2025,0,annual_absolute_dif,undiscounted,-3542225600,-3557742500,-3439906900,-3614321900,condom_reduction,7,50
TotProtSexActs,2025,0,annual_percent_change,undiscounted,-1439.614368042603,-1451.952429137963,-1386.763785524643,-1465.1667710749934,condom_reduction,7,50
TotProtSexActs,2025,0,baseline,undiscounted,12346787400,12278941500,12968577225,11826529100,condom_reduction,7,50
TotProtSexActs,2025,0,intervention,undiscounted,8804561800,8721199000,9385216550,8381025100,condom_reduction,7,50
TotProtSexActs,2025,0,percent_change,undiscounted,-28.702824214217724,-28.953428772958368,-27.631492205253387,-29.215535340465422,condom_reduction,7,50
TotSexActs,2025,0,absolute_dif,undiscounted,-142398700,-144766500,-97516624.99999999,-179978575,condom_reduction,7,50
TotSexActs,2025,0,annual_absolute_dif,undiscounted,-142398700,-144766500,-97516624.99999999,-179978575,condom_reduction,7,50
TotSexActs,2025,0,annual_percent_change,undiscounted,-20.47819436325509,-21.00665796067718,-13.767589802621114,-25.882110162755858,condom_reduction,7,50
TotSexActs,2025,0,baseline,undiscounted,34288113400,34223339500,35105919025,33793730125,condom_reduction,7,50
TotSexActs,2025,0,intervention,undiscounted,34145714700,34059978500,34993318650,33654808300,condom_reduction,7,50
TotSexActs,2025,0,percent_change,undiscounted,-0.4156200134224738,-0.42602515708497724,-0.27951770406256726,-0.5257468448854344,condom_reduction,7,50
WomenOnPrEP,2025,0,absolute_dif,undiscounted,-22683237.25,-22672454.65,-22315992.455,-22923406.237500004,condom_reduction,7,50
WomenOnPrEP,2025,0,annual_absolute_dif,undiscounted,-22683237.25,-22672454.65,-22315992.455,-22923406.237500004,condom_reduction,7,50
WomenOnPrEP,2025,0,annual_percent_change,undiscounted,-4570.552274516158,-4570.054495239472,-4551.81337505975,-4587.489898433658,condom_reduction,7,50
WomenOnPrEP,2025,0,baseline,undiscounted,25157804.2,25074118.5,25469112.4,24817657.475,condom_reduction,7,50
WomenOnPrEP,2025,0,intervention,undiscounted,2474566.9499999997,2487342.45,2594937.7824999997,2373452.665,condom_reduction,7,50
WomenOnPrEP,2025,0,percent_change,undiscounted,-90.16405151593572,-90.15825272633771,-89.77674360954398,-90.5092794034345,condom_reduction,7,50
