indicator,pitc_reduction_year,test_reduction,scenario,discount,mean,median,upper_CI,lower_CI,future_variability,future_value,cumulative_years
TotalAIDSdeathsadult,2025,0,baseline,undiscounted,437090.7643,438257.55,462627.755,409613.9,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,0,intervention,3%,382955.1722309511,383833.6306023968,405299.92638131964,358719.76578913804,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,0,intervention,6%,336815.4043555301,337532.0015985191,356482.88135455886,315159.51846936997,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,0,intervention,undiscounted,437090.7643,438257.55,462627.755,409613.9,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,0,percent_change,3%,0,0,0,0,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,0,percent_change,6%,0,0,0,0,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,9
cost_total,2025,0,absolute_dif,3%,0,0,0,0,test_reduction_only,0,49
cost_total,2025,0,absolute_dif,6%,0,0,0,0,test_reduction_only,0,49
cost_total,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,49
cost_total,2025,0,baseline,3%,38781286865.93777,38866707313.86663,40136212142.41891,36503506834.4358,test_reduction_only,0,49
cost_total,2025,0,baseline,6%,24934050042.34774,24962909717.841286,25756227068.093136,23560867149.809055,test_reduction_only,0,49
cost_total,2025,0,baseline,undiscounted,68792023838.03618,68982499187.72572,71450790417.08711,64403294796.430084,test_reduction_only,0,49
cost_total,2025,0,intervention,3%,38781286865.93777,38866707313.86663,40136212142.41891,36503506834.4358,test_reduction_only,0,49
cost_total,2025,0,intervention,6%,24934050042.34774,24962909717.841286,25756227068.093136,23560867149.809055,test_reduction_only,0,49
cost_total,2025,0,intervention,undiscounted,68792023838.03618,68982499187.72572,71450790417.08711,64403294796.430084,test_reduction_only,0,49
cost_total,2025,0,percent_change,3%,0,0,0,0,test_reduction_only,0,49
cost_total,2025,0,percent_change,6%,0,0,0,0,test_reduction_only,0,49
cost_total,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,49
cost_total_care,2025,0,absolute_dif,3%,0,0,0,0,test_reduction_only,0,49
cost_total_care,2025,0,absolute_dif,6%,0,0,0,0,test_reduction_only,0,49
cost_total_care,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,49
cost_total_care,2025,0,baseline,3%,9645449341.358496,9670922201.036123,10046095126.921488,9085449777.066427,test_reduction_only,0,49
cost_total_care,2025,0,baseline,6%,6283129590.869726,6295436495.247969,6516522050.274786,5936351870.849815,test_reduction_only,0,49
cost_total_care,2025,0,baseline,undiscounted,16814463360.893011,16868666032.06537,17611112848.729706,15729510032.771187,test_reduction_only,0,49
cost_total_care,2025,0,intervention,3%,9645449341.358496,9670922201.036123,10046095126.921488,9085449777.066427,test_reduction_only,0,49
cost_total_care,2025,0,intervention,6%,6283129590.869726,6295436495.247969,6516522050.274786,5936351870.849815,test_reduction_only,0,49
cost_total_care,2025,0,intervention,undiscounted,16814463360.893011,16868666032.06537,17611112848.729706,15729510032.771187,test_reduction_only,0,49
cost_total_care,2025,0,percent_change,3%,0,0,0,0,test_reduction_only,0,49
cost_total_care,2025,0,percent_change,6%,0,0,0,0,test_reduction_only,0,49
cost_total_care,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,49
cost_total_testing,2025,0,absolute_dif,3%,0,0,0,0,test_reduction_only,0,49
cost_total_testing,2025,0,absolute_dif,6%,0,0,0,0,test_reduction_only,0,49
cost_total_testing,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,49
cost_total_testing,2025,0,baseline,3%,2292908739.0772862,2303904576.4621553,2895133328.927064,1883040762.4014676,test_reduction_only,0,49
cost_total_testing,2025,0,baseline,6%,1344622992.0480185,1351421949.4981482,1692922363.50385,1107409817.5614843,test_reduction_only,0,49
cost_total_testing,2025,0,baseline,undiscounted,4587063584.769018,4607682937.704445,5810469059.01279,3757665290.0748377,test_reduction_only,0,49
cost_total_testing,2025,0,intervention,3%,2292908739.0772862,2303904576.4621553,2895133328.927064,1883040762.4014676,test_reduction_only,0,49
cost_total_testing,2025,0,intervention,6%,1344622992.0480185,1351421949.4981482,1692922363.50385,1107409817.5614843,test_reduction_only,0,49
cost_total_testing,2025,0,intervention,undiscounted,4587063584.769018,4607682937.704445,5810469059.01279,3757665290.0748377,test_reduction_only,0,49
cost_total_testing,2025,0,percent_change,3%,0,0,0,0,test_reduction_only,0,49
cost_total_testing,2025,0,percent_change,6%,0,0,0,0,test_reduction_only,0,49
cost_total_testing,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,49
cost_total_treatment,2025,0,absolute_dif,3%,0,0,0,0,test_reduction_only,0,49
cost_total_treatment,2025,0,absolute_dif,6%,0,0,0,0,test_reduction_only,0,49
cost_total_treatment,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,49
cost_total_treatment,2025,0,baseline,3%,26842928785.501984,26913332935.326126,27822296371.214245,25282291217.047226,test_reduction_only,0,49
cost_total_treatment,2025,0,baseline,6%,17306297459.429996,17352783960.861736,17855622415.639023,16369307997.32599,test_reduction_only,0,49
cost_total_treatment,2025,0,baseline,undiscounted,47390496892.374146,47527250430.627716,49453811745.21471,44335392176.3349,test_reduction_only,0,49
cost_total_treatment,2025,0,intervention,3%,26842928785.501984,26913332935.326126,27822296371.214245,25282291217.047226,test_reduction_only,0,49
cost_total_treatment,2025,0,intervention,6%,17306297459.429996,17352783960.861736,17855622415.639023,16369307997.32599,test_reduction_only,0,49
cost_total_treatment,2025,0,intervention,undiscounted,47390496892.374146,47527250430.627716,49453811745.21471,44335392176.3349,test_reduction_only,0,49
cost_total_treatment,2025,0,percent_change,3%,0,0,0,0,test_reduction_only,0,49
cost_total_treatment,2025,0,percent_change,6%,0,0,0,0,test_reduction_only,0,49
cost_total_treatment,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,49
elimination_year,2025,0,absolute_dif,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,0,absolute_dif,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,0,absolute_dif,undiscounted,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,0,baseline,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,0,baseline,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,0,baseline,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,49
elimination_year,2025,0,intervention,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,0,intervention,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,0,intervention,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,49
elimination_year,2025,0,percent_change,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,0,percent_change,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,0,percent_change,undiscounted,NA,NA,NA,NA,test_reduction_only,0,49
NewAdultHIV,2025,0,absolute_dif,3%,0,0,0,0,test_reduction_only,0,49
NewAdultHIV,2025,0,absolute_dif,6%,0,0,0,0,test_reduction_only,0,49
NewAdultHIV,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,49
NewAdultHIV,2025,0,baseline,3%,2455168.2635702738,2458096.762201187,2714226.170216357,2164108.588167131,test_reduction_only,0,49
NewAdultHIV,2025,0,baseline,6%,1744626.221107599,1747961.5058450326,1903258.0988776071,1559281.630380227,test_reduction_only,0,49
NewAdultHIV,2025,0,baseline,undiscounted,3854969.4924,3854785.85,4346348.825,3351419.9,test_reduction_only,0,49
NewAdultHIV,2025,0,intervention,3%,2455168.2635702738,2458096.762201187,2714226.170216357,2164108.588167131,test_reduction_only,0,49
NewAdultHIV,2025,0,intervention,6%,1744626.221107599,1747961.5058450326,1903258.0988776071,1559281.630380227,test_reduction_only,0,49
NewAdultHIV,2025,0,intervention,undiscounted,3854969.4924,3854785.85,4346348.825,3351419.9,test_reduction_only,0,49
NewAdultHIV,2025,0,percent_change,3%,0,0,0,0,test_reduction_only,0,49
NewAdultHIV,2025,0,percent_change,6%,0,0,0,0,test_reduction_only,0,49
NewAdultHIV,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,49
percent_total_cost_testing,2025,0,absolute_dif,3%,NA,NA,NA,NA,test_reduction_only,0,49
percent_total_cost_testing,2025,0,absolute_dif,6%,NA,NA,NA,NA,test_reduction_only,0,49
percent_total_cost_testing,2025,0,absolute_dif,undiscounted,NA,NA,NA,NA,test_reduction_only,0,49
percent_total_cost_testing,2025,0,baseline,3%,5.912117317799611,5.884446740905958,7.363017098264761,4.915881494886531,test_reduction_only,0,49
percent_total_cost_testing,2025,0,baseline,6%,5.391541096274882,5.358536390187067,6.6912158670756,4.5139330744655854,test_reduction_only,0,49
percent_total_cost_testing,2025,0,baseline,undiscounted,6.669360477276833,6.646316092793228,8.39061415769129,5.495045344380198,test_reduction_only,0,49
percent_total_cost_testing,2025,0,intervention,3%,5.912117317799611,5.884446740905958,7.363017098264761,4.915881494886531,test_reduction_only,0,49
percent_total_cost_testing,2025,0,intervention,6%,5.391541096274882,5.358536390187067,6.6912158670756,4.5139330744655854,test_reduction_only,0,49
percent_total_cost_testing,2025,0,intervention,undiscounted,6.669360477276833,6.646316092793228,8.39061415769129,5.495045344380198,test_reduction_only,0,49
percent_total_cost_testing,2025,0,percent_change,3%,NA,NA,NA,NA,test_reduction_only,0,49
percent_total_cost_testing,2025,0,percent_change,6%,NA,NA,NA,NA,test_reduction_only,0,49
percent_total_cost_testing,2025,0,percent_change,undiscounted,NA,NA,NA,NA,test_reduction_only,0,49
TestsPerAdult,2025,0,absolute_dif,3%,0,0,0,0,test_reduction_only,0,49
TestsPerAdult,2025,0,absolute_dif,6%,0,0,0,0,test_reduction_only,0,49
TestsPerAdult,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,49
TestsPerAdult,2025,0,baseline,3%,10.649981234787456,10.72107462257437,13.728458058286071,8.53886083460208,test_reduction_only,0,49
TestsPerAdult,2025,0,baseline,6%,6.474397871001774,6.509764301897484,8.328951436049854,5.201770604055799,test_reduction_only,0,49
TestsPerAdult,2025,0,baseline,undiscounted,20.510797991851014,20.636719616461694,26.503459868696236,16.419901062730943,test_reduction_only,0,49
TestsPerAdult,2025,0,intervention,3%,10.649981234787456,10.72107462257437,13.728458058286071,8.53886083460208,test_reduction_only,0,49
TestsPerAdult,2025,0,intervention,6%,6.474397871001774,6.509764301897484,8.328951436049854,5.201770604055799,test_reduction_only,0,49
TestsPerAdult,2025,0,intervention,undiscounted,20.510797991851014,20.636719616461694,26.503459868696236,16.419901062730943,test_reduction_only,0,49
TestsPerAdult,2025,0,percent_change,3%,0,0,0,0,test_reduction_only,0,49
TestsPerAdult,2025,0,percent_change,6%,0,0,0,0,test_reduction_only,0,49
TestsPerAdult,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,absolute_dif,3%,0,0,0,0,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,absolute_dif,6%,0,0,0,0,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,baseline,3%,989843.0694904916,993072.228318834,1057508.5025598528,922413.4474774024,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,baseline,6%,644041.9206475735,646044.7837454453,684462.9031707541,602345.7799339322,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,baseline,undiscounted,1730625.44936,1735197.69,1862564.8175,1604553.23125,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,intervention,3%,989843.0694904916,993072.228318834,1057508.5025598528,922413.4474774024,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,intervention,6%,644041.9206475735,646044.7837454453,684462.9031707541,602345.7799339322,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,intervention,undiscounted,1730625.44936,1735197.69,1862564.8175,1604553.23125,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,percent_change,3%,0,0,0,0,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,percent_change,6%,0,0,0,0,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,49
