indicator,pitc_reduction_year,test_reduction,scenario,discount,mean,median,upper_CI,lower_CI,future_variability,future_value,cumulative_years
TotalAIDSdeathsadult,2025,100,baseline,3%,382955.1722309511,383833.6306023968,405299.92638131964,358719.76578913804,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,100,baseline,6%,336815.4043555301,337532.0015985191,356482.88135455886,315159.51846936997,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,100,baseline,undiscounted,437090.7643,438257.55,462627.755,409613.9,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,100,intervention,3%,432684.56666223315,434112.33083858143,456228.19401996664,403983.37909519754,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,100,intervention,6%,377665.451979839,378948.77269322623,398139.2596631087,352318.2051922458,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,100,intervention,undiscounted,497526.7118,499120.94999999995,524689.615,464883.4,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,100,percent_change,3%,12.99695328461998,12.952712471892951,15.537432408796958,10.327400608578875,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,100,percent_change,6%,12.138712225540775,12.101056419299542,14.527041802109578,9.635737461244421,test_reduction_only,0,9
TotalAIDSdeathsadult,2025,100,percent_change,undiscounted,13.838979337954045,13.776665351531378,16.527291949318688,11.006982793668357,test_reduction_only,0,9
cost_total,2025,100,absolute_dif,3%,-405707933.1104866,-386331406.66444397,-56640931.779106766,-915376897.1734362,test_reduction_only,0,49
cost_total,2025,100,absolute_dif,6%,-689543453.4536766,-678583998.4341087,-488156925.9784778,-998583555.3059072,test_reduction_only,0,49
cost_total,2025,100,absolute_dif,undiscounted,1101689212.695027,1137169056.6973,1926757629.0852833,161797057.62960872,test_reduction_only,0,49
cost_total,2025,100,baseline,3%,38781286865.93777,38866707313.86663,40136212142.41891,36503506834.4358,test_reduction_only,0,49
cost_total,2025,100,baseline,6%,24934050042.34774,24962909717.841286,25756227068.093136,23560867149.809055,test_reduction_only,0,49
cost_total,2025,100,baseline,undiscounted,68792023838.03618,68982499187.72572,71450790417.08711,64403294796.430084,test_reduction_only,0,49
cost_total,2025,100,intervention,3%,38375578932.82728,38481519007.69824,39854160106.049484,35991417721.603386,test_reduction_only,0,49
cost_total,2025,100,intervention,6%,24244506588.894062,24311601017.52688,25038063329.612667,22893119400.235207,test_reduction_only,0,49
cost_total,2025,100,intervention,undiscounted,69893713050.7312,70143966488.35219,73112006234.78043,64943527327.83139,test_reduction_only,0,49
cost_total,2025,100,percent_change,3%,-1.049409020465258,-1.004788546026731,-0.1421695438420626,-2.4088823820885064,test_reduction_only,0,49
cost_total,2025,100,percent_change,6%,-2.765438876860316,-2.7456675114390583,-1.9351114423152376,-3.95770309350598,test_reduction_only,0,49
cost_total,2025,100,percent_change,undiscounted,1.5928295386292213,1.6694467581310428,2.754226811026382,0.2461147890181504,test_reduction_only,0,49
cost_total_care,2025,100,absolute_dif,3%,993486173.3009772,995852475.8538857,1150544260.390863,817910750.0117302,test_reduction_only,0,49
cost_total_care,2025,100,absolute_dif,6%,428131441.33260596,430298518.05338097,491959120.8890409,357800407.2250869,test_reduction_only,0,49
cost_total_care,2025,100,absolute_dif,undiscounted,2565266454.040468,2570933953.6646805,2985144487.952593,2084394744.5902386,test_reduction_only,0,49
cost_total_care,2025,100,baseline,3%,9645449341.358496,9670922201.036123,10046095126.921488,9085449777.066427,test_reduction_only,0,49
cost_total_care,2025,100,baseline,6%,6283129590.869726,6295436495.247969,6516522050.274786,5936351870.849815,test_reduction_only,0,49
cost_total_care,2025,100,baseline,undiscounted,16814463360.893011,16868666032.06537,17611112848.729706,15729510032.771187,test_reduction_only,0,49
cost_total_care,2025,100,intervention,3%,10638935514.659473,10669128296.107784,11097842991.726954,9901277950.223015,test_reduction_only,0,49
cost_total_care,2025,100,intervention,6%,6711261032.2023325,6728856947.46933,6962562151.581434,6297904573.406975,test_reduction_only,0,49
cost_total_care,2025,100,intervention,undiscounted,19379729814.93348,19445731495.627678,20404129677.396046,17842717792.516693,test_reduction_only,0,49
cost_total_care,2025,100,percent_change,3%,10.29553291143286,10.336952056258387,11.807658723939477,8.769074877458976,test_reduction_only,0,49
cost_total_care,2025,100,percent_change,6%,6.8112624124059336,6.83950487103165,7.756970394598109,5.8546695727931475,test_reduction_only,0,49
cost_total_care,2025,100,percent_change,undiscounted,15.249439735053704,15.31244231047609,17.54567670544687,12.959342978625783,test_reduction_only,0,49
cost_total_testing,2025,100,absolute_dif,3%,-1664848307.2874215,-1678479057.386356,-1261425474.4092267,-2254819492.408325,test_reduction_only,0,49
cost_total_testing,2025,100,absolute_dif,6%,-962261650.0921036,-970776996.8986667,-730734178.040846,-1299575395.9240108,test_reduction_only,0,49
cost_total_testing,2025,100,absolute_dif,undiscounted,-3370480240.3669252,-3390382207.265484,-2547562955.726707,-4578933641.231089,test_reduction_only,0,49
cost_total_testing,2025,100,baseline,3%,2292908739.0772862,2303904576.4621553,2895133328.927064,1883040762.4014676,test_reduction_only,0,49
cost_total_testing,2025,100,baseline,6%,1344622992.0480185,1351421949.4981482,1692922363.50385,1107409817.5614843,test_reduction_only,0,49
cost_total_testing,2025,100,baseline,undiscounted,4587063584.769018,4607682937.704445,5810469059.01279,3757665290.0748377,test_reduction_only,0,49
cost_total_testing,2025,100,intervention,3%,628060431.7898647,628026152.8350964,649224550.6459179,606553402.1908593,test_reduction_only,0,49
cost_total_testing,2025,100,intervention,6%,382361341.95591486,382450472.79125,395922625.2936779,369936099.0845465,test_reduction_only,0,49
cost_total_testing,2025,100,intervention,undiscounted,1216583344.402093,1217268176.2437491,1257519964.664567,1172944793.9218824,test_reduction_only,0,49
cost_total_testing,2025,100,percent_change,3%,-72.33501737125245,-72.6777237025064,-67.13409942744367,-77.93614919010102,test_reduction_only,0,49
cost_total_testing,2025,100,percent_change,6%,-71.29590682759269,-71.63592959070237,-66.14211961157395,-76.86904734221751,test_reduction_only,0,49
cost_total_testing,2025,100,percent_change,undiscounted,-73.19976679558717,-73.54022872010223,-67.97736515097259,-78.80487455942584,test_reduction_only,0,49
cost_total_treatment,2025,100,absolute_dif,3%,265654200.87595785,254768469.66742897,425369119.41199595,140024526.43306246,test_reduction_only,0,49
cost_total_treatment,2025,100,absolute_dif,6%,-155413244.69417906,-157166165.89415836,-106508910.02922024,-205178352.0483288,test_reduction_only,0,49
cost_total_treatment,2025,100,absolute_dif,undiscounted,1906902999.0214844,1875548874.9670715,2456074027.25092,1420783603.2611465,test_reduction_only,0,49
cost_total_treatment,2025,100,baseline,3%,26842928785.501984,26913332935.326126,27822296371.214245,25282291217.047226,test_reduction_only,0,49
cost_total_treatment,2025,100,baseline,6%,17306297459.429996,17352783960.861736,17855622415.639023,16369307997.32599,test_reduction_only,0,49
cost_total_treatment,2025,100,baseline,undiscounted,47390496892.374146,47527250430.627716,49453811745.21471,44335392176.3349,test_reduction_only,0,49
cost_total_treatment,2025,100,intervention,3%,27108582986.37794,27173290135.17724,28149400848.00161,25443411265.444225,test_reduction_only,0,49
cost_total_treatment,2025,100,intervention,6%,17150884214.735815,17198271626.864464,17706048183.81171,16209652381.429146,test_reduction_only,0,49
cost_total_treatment,2025,100,intervention,undiscounted,49297399891.39563,49473228015.042755,51559009005.324425,45833635149.759285,test_reduction_only,0,49
cost_total_treatment,2025,100,percent_change,3%,0.9871389267019762,0.9471553749594264,1.5551645734304478,0.5309464378375887,test_reduction_only,0,49
cost_total_treatment,2025,100,percent_change,6%,-0.8985939943125572,-0.9157148048254389,-0.5991311125384626,-1.1769676747495006,test_reduction_only,0,49
cost_total_treatment,2025,100,percent_change,undiscounted,4.018576242420412,3.992921328875994,5.076306809974937,3.108977999996726,test_reduction_only,0,49
elimination_year,2025,100,absolute_dif,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,100,absolute_dif,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,100,absolute_dif,undiscounted,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,100,baseline,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,100,baseline,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,100,baseline,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,49
elimination_year,2025,100,intervention,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,100,intervention,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,100,intervention,undiscounted,Inf,Inf,Inf,Inf,test_reduction_only,0,49
elimination_year,2025,100,percent_change,3%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,100,percent_change,6%,NA,NA,NA,NA,test_reduction_only,0,49
elimination_year,2025,100,percent_change,undiscounted,NA,NA,NA,NA,test_reduction_only,0,49
NewAdultHIV,2025,100,absolute_dif,3%,1095653.011949459,1096763.9016929893,1293982.3206854954,878441.2133099013,test_reduction_only,0,49
NewAdultHIV,2025,100,absolute_dif,6%,560065.3100961333,560730.5673928384,656441.2372025356,455855.0580738967,test_reduction_only,0,49
NewAdultHIV,2025,100,absolute_dif,undiscounted,2437730.4475000002,2443916.9499999997,2904639.6,1920585.1999999997,test_reduction_only,0,49
NewAdultHIV,2025,100,baseline,3%,2455168.2635702738,2458096.762201187,2714226.170216357,2164108.588167131,test_reduction_only,0,49
NewAdultHIV,2025,100,baseline,6%,1744626.221107599,1747961.5058450326,1903258.0988776071,1559281.630380227,test_reduction_only,0,49
NewAdultHIV,2025,100,baseline,undiscounted,3854969.4924,3854785.85,4346348.825,3351419.9,test_reduction_only,0,49
NewAdultHIV,2025,100,intervention,3%,3550821.275519733,3576454.8778810496,3910445.7666689344,3070672.0774242016,test_reduction_only,0,49
NewAdultHIV,2025,100,intervention,6%,2304691.5312037324,2318941.7039227663,2504531.254580465,2025366.7505644076,test_reduction_only,0,49
NewAdultHIV,2025,100,intervention,undiscounted,6292699.9399,6340463.75,7063275.9,5310335.23,test_reduction_only,0,49
NewAdultHIV,2025,100,percent_change,3%,44.68546740973146,44.685069571494815,52.89349233487745,37.06166043182227,test_reduction_only,0,49
NewAdultHIV,2025,100,percent_change,6%,32.13776202618911,32.140997760141644,37.845702751217516,26.81820019342517,test_reduction_only,0,49
NewAdultHIV,2025,100,percent_change,undiscounted,63.353991269801675,63.205535757372814,75.84355881218141,51.855978271410784,test_reduction_only,0,49
percent_total_cost_testing,2025,100,absolute_dif,3%,519.9913455178003,422.9567590051299,1585.1400683125166,226.46913893798342,test_reduction_only,0,49
percent_total_cost_testing,2025,100,absolute_dif,6%,140.68192257663551,139.97547433789543,161.48466025136173,125.02130260639136,test_reduction_only,0,49
percent_total_cost_testing,2025,100,absolute_dif,undiscounted,-344.46983706814063,-286.15285427735546,-135.34616985347563,-1980.6870591228228,test_reduction_only,0,49
percent_total_cost_testing,2025,100,baseline,3%,5.912117317799611,5.884446740905958,7.363017098264761,4.915881494886531,test_reduction_only,0,49
percent_total_cost_testing,2025,100,baseline,6%,5.391541096274882,5.358536390187067,6.6912158670756,4.5139330744655854,test_reduction_only,0,49
percent_total_cost_testing,2025,100,baseline,undiscounted,6.669360477276833,6.646316092793228,8.39061415769129,5.495045344380198,test_reduction_only,0,49
percent_total_cost_testing,2025,100,intervention,3%,1.6378391767118268,1.6351319464466152,1.7749927400204937,1.535488459323696,test_reduction_only,0,49
percent_total_cost_testing,2025,100,intervention,6%,1.5780124210468554,1.5729277323324191,1.6931764807500895,1.4867322192881423,test_reduction_only,0,49
percent_total_cost_testing,2025,100,intervention,undiscounted,1.7423937621768317,1.7380107069864486,1.910966398366584,1.6211937054079284,test_reduction_only,0,49
percent_total_cost_testing,2025,100,percent_change,3%,9046.052229577432,7116.680659419923,32275.467743066467,3140.7170242995708,test_reduction_only,0,49
percent_total_cost_testing,2025,100,percent_change,6%,2642.5852082297215,2616.544694993747,3500.7954633775475,1912.1953724236823,test_reduction_only,0,49
percent_total_cost_testing,2025,100,percent_change,undiscounted,-5053.891102304011,-4289.659305095342,-2422.5943900454317,-23602.832272088108,test_reduction_only,0,49
TestsPerAdult,2025,100,absolute_dif,3%,-8.363213143427181,-8.416304171691191,-6.299942908071741,-11.365802685160924,test_reduction_only,0,49
TestsPerAdult,2025,100,absolute_dif,6%,-5.022118238506523,-5.06250835356632,-3.7892216394950355,-6.808523624304579,test_reduction_only,0,49
TestsPerAdult,2025,100,absolute_dif,undiscounted,-16.26048597930973,-16.360904117532748,-12.219487797269208,-22.16070724851161,test_reduction_only,0,49
TestsPerAdult,2025,100,baseline,3%,10.649981234787456,10.72107462257437,13.728458058286071,8.53886083460208,test_reduction_only,0,49
TestsPerAdult,2025,100,baseline,6%,6.474397871001774,6.509764301897484,8.328951436049854,5.201770604055799,test_reduction_only,0,49
TestsPerAdult,2025,100,baseline,undiscounted,20.510797991851014,20.636719616461694,26.503459868696236,16.419901062730943,test_reduction_only,0,49
TestsPerAdult,2025,100,intervention,3%,2.286768091360274,2.289733344831726,2.3956047004281755,2.1811702249069085,test_reduction_only,0,49
TestsPerAdult,2025,100,intervention,6%,1.4522796324952516,1.4520830017682906,1.5238581682123056,1.382771810864718,test_reduction_only,0,49
TestsPerAdult,2025,100,intervention,undiscounted,4.25031201254128,4.252827044968041,4.4496912666114365,4.045697712686527,test_reduction_only,0,49
TestsPerAdult,2025,100,percent_change,3%,-78.2779204317281,-78.57611091222141,-73.74901334946301,-82.86160816338185,test_reduction_only,0,49
TestsPerAdult,2025,100,percent_change,6%,-77.3243742003597,-77.61879813762164,-72.83493648772597,-81.83967606350939,test_reduction_only,0,49
TestsPerAdult,2025,100,percent_change,undiscounted,-79.02301457455201,-79.31014241114363,-74.48165539112833,-83.65459707898181,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,100,absolute_dif,3%,348744.5958135011,348184.5287085758,406621.50771500706,293667.5820380681,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,100,absolute_dif,6%,178102.937345141,177549.5438620922,208051.5646037587,149587.98667501574,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,100,absolute_dif,undiscounted,774811.55794,777230.3449999999,902374.4547499998,654610.7904999998,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,100,baseline,3%,989843.0694904916,993072.228318834,1057508.5025598528,922413.4474774024,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,100,baseline,6%,644041.9206475735,646044.7837454453,684462.9031707541,602345.7799339322,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,100,baseline,undiscounted,1730625.44936,1735197.69,1862564.8175,1604553.23125,test_reduction_only,0,49
TotalAIDSdeathsadult,2025,100,intervention,3%,1338587.6653039928,1342898.6254609176,1429466.6681414668,1226803.502547178,test_reduction_only,0,49
