indicator,pitc_reduction_year,test_reduction,scenario,discount,mean,median,upper_CI,lower_CI,future_variability,future_value,cumulative_years
MSMonPrEP,2025,0,intervention,undiscounted,7584104.13,7567093.050000001,8211533.3375,7015235.617500001,test_reduction_only,0,50
MSMonPrEP,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
NewAdultHIV,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
NewAdultHIV,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
NewAdultHIV,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
NewAdultHIV,2025,0,baseline,undiscounted,3859614.14,3887761.3,4254664.4175,3500787.6375,test_reduction_only,0,50
NewAdultHIV,2025,0,intervention,undiscounted,3859614.14,3887761.3,4254664.4175,3500787.6375,test_reduction_only,0,50
NewAdultHIV,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_F,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_F,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_F,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_F,2025,0,baseline,undiscounted,50764133.9,50599425,51398461.6,50075662.875,test_reduction_only,0,50
NewPrEP_F,2025,0,intervention,undiscounted,50764133.9,50599425,51398461.6,50075662.875,test_reduction_only,0,50
NewPrEP_F,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_M,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_M,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_M,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_M,2025,0,baseline,undiscounted,22862601.7,22930344.5,24043962.150000002,21573056.525,test_reduction_only,0,50
NewPrEP_M,2025,0,intervention,undiscounted,22862601.7,22930344.5,24043962.150000002,21573056.525,test_reduction_only,0,50
NewPrEP_M,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_Total,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_Total,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_Total,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
NewPrEP_Total,2025,0,baseline,undiscounted,73626735.6,73529769.5,75439505.45,71674077.575,test_reduction_only,0,50
NewPrEP_Total,2025,0,intervention,undiscounted,73626735.6,73529769.5,75439505.45,71674077.575,test_reduction_only,0,50
NewPrEP_Total,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageAGYW,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageAGYW,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageAGYW,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageAGYW,2025,0,baseline,undiscounted,4.67137473,4.672627800000001,4.6915187275,4.6456971475,test_reduction_only,0,50
PrEPcoverageAGYW,2025,0,intervention,undiscounted,4.67137473,4.672627800000001,4.6915187275,4.6456971475,test_reduction_only,0,50
PrEPcoverageAGYW,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageAll,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageAll,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageAll,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageAll,2025,0,baseline,undiscounted,1.05698124,1.0559869,1.08615752,1.0217212875,test_reduction_only,0,50
PrEPcoverageAll,2025,0,intervention,undiscounted,1.05698124,1.0559869,1.08615752,1.0217212875,test_reduction_only,0,50
PrEPcoverageAll,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageFSW,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageFSW,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageFSW,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageFSW,2025,0,baseline,undiscounted,17.1600605,17.1634945,17.171833425000003,17.147167500000002,test_reduction_only,0,50
PrEPcoverageFSW,2025,0,intervention,undiscounted,17.1600605,17.1634945,17.171833425000003,17.147167500000002,test_reduction_only,0,50
PrEPcoverageFSW,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageMSM,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageMSM,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageMSM,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
PrEPcoverageMSM,2025,0,baseline,undiscounted,16.702148,16.565779499999998,17.99742175,15.516917525,test_reduction_only,0,50
PrEPcoverageMSM,2025,0,intervention,undiscounted,16.702148,16.565779499999998,17.99742175,15.516917525,test_reduction_only,0,50
PrEPcoverageMSM,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
StartingART_15,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
StartingART_15,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
StartingART_15,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
StartingART_15,2025,0,baseline,undiscounted,4110806.153,4066928.085,4498598.442500001,3798423.86875,test_reduction_only,0,50
StartingART_15,2025,0,intervention,undiscounted,4110806.153,4066928.085,4498598.442500001,3798423.86875,test_reduction_only,0,50
StartingART_15,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TestsPerAdult,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TestsPerAdult,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TestsPerAdult,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TestsPerAdult,2025,0,baseline,undiscounted,21.21287649483246,20.805929584251988,27.765527995558095,16.883427039709133,test_reduction_only,0,50
TestsPerAdult,2025,0,intervention,undiscounted,21.21287649483246,20.805929584251988,27.765527995558095,16.883427039709133,test_reduction_only,0,50
TestsPerAdult,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalAdultsOnART,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalAdultsOnART,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalAdultsOnART,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalAdultsOnART,2025,0,baseline,undiscounted,264282562.1,264327349.5,271175070.675,258210826.45,test_reduction_only,0,50
TotalAdultsOnART,2025,0,intervention,undiscounted,264282562.1,264327349.5,271175070.675,258210826.45,test_reduction_only,0,50
TotalAdultsOnART,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalAIDSdeathsadult,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalAIDSdeathsadult,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalAIDSdeathsadult,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalAIDSdeathsadult,2025,0,baseline,undiscounted,1751625.607,1756290.19,1872816.1612500001,1639997.56275,test_reduction_only,0,50
TotalAIDSdeathsadult,2025,0,intervention,undiscounted,1751625.607,1756290.19,1872816.1612500001,1639997.56275,test_reduction_only,0,50
TotalAIDSdeathsadult,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalHIVtests,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalHIVtests,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalHIVtests,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalHIVtests,2025,0,baseline,undiscounted,1188882060,1166239200,1559174762.5,945431580,test_reduction_only,0,50
TotalHIVtests,2025,0,intervention,undiscounted,1188882060,1166239200,1559174762.5,945431580,test_reduction_only,0,50
TotalHIVtests,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalMMC,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalMMC,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalMMC,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotalMMC,2025,0,baseline,undiscounted,16493998.0118,16498070.686,16520173.853750002,16447907.86735,test_reduction_only,0,50
TotalMMC,2025,0,intervention,undiscounted,16493998.0118,16498070.686,16520173.853750002,16447907.86735,test_reduction_only,0,50
TotalMMC,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotHIV15,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotHIV15,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotHIV15,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotHIV15,2025,0,baseline,undiscounted,340049762,338142095,351599068.5,331167306.75,test_reduction_only,0,50
TotHIV15,2025,0,intervention,undiscounted,340049762,338142095,351599068.5,331167306.75,test_reduction_only,0,50
TotHIV15,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotProtSexActs,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotProtSexActs,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotProtSexActs,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotProtSexActs,2025,0,baseline,undiscounted,12346787400,12278941500,12968577225,11826529100,test_reduction_only,0,50
TotProtSexActs,2025,0,intervention,undiscounted,12346787400,12278941500,12968577225,11826529100,test_reduction_only,0,50
TotProtSexActs,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotSexActs,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotSexActs,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
TotSexActs,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
TotSexActs,2025,0,baseline,undiscounted,34288113400,34223339500,35105919025,33793730125,test_reduction_only,0,50
TotSexActs,2025,0,intervention,undiscounted,34288113400,34223339500,35105919025,33793730125,test_reduction_only,0,50
TotSexActs,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
WomenOnPrEP,2025,0,absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
WomenOnPrEP,2025,0,annual_absolute_dif,undiscounted,0,0,0,0,test_reduction_only,0,50
WomenOnPrEP,2025,0,annual_percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
WomenOnPrEP,2025,0,baseline,undiscounted,25157804.2,25074118.5,25469112.4,24817657.475,test_reduction_only,0,50
WomenOnPrEP,2025,0,intervention,undiscounted,25157804.2,25074118.5,25469112.4,24817657.475,test_reduction_only,0,50
WomenOnPrEP,2025,0,percent_change,undiscounted,0,0,0,0,test_reduction_only,0,50
