year,scenario,indicator,pitc_reduction_year,test_reduction,discount,mean,upper_CI,lower_CI,future_variability,future_value
1991,annual_percent_change,NewPrEP_F,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,annual_percent_change,NewPrEP_M,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,annual_percent_change,NewPrEP_Total,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,annual_percent_change,PrEPcoverageAGYW,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,annual_percent_change,PrEPcoverageAll,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,annual_percent_change,PrEPcoverageFSW,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,annual_percent_change,PrEPcoverageMSM,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,annual_percent_change,StartingART_15,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,annual_percent_change,TestsPerAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,annual_percent_change,TotalAdultsOnART,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,annual_percent_change,TotalAIDSdeathsadult,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,annual_percent_change,TotalHIVtests,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,annual_percent_change,TotalMMC,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,annual_percent_change,TotHIV15,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,annual_percent_change,TotProtSexActs,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,annual_percent_change,TotSexActs,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,annual_percent_change,WomenOnPrEP,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1991,baseline,AIDS_Mortality,2025,0,undiscounted,0.012020973955561816,0.013223586866942553,0.01092557730511755,condom_reduction,3
1991,baseline,ARTcoverageAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,Circumcised15to49,2025,0,undiscounted,0.3500451,0.350046775,0.350043225,condom_reduction,3
1991,baseline,CondomUsage,2025,0,undiscounted,3.2519615525385808,3.535744509345683,3.084135646335591,condom_reduction,3
1991,baseline,FemalesOver15,2025,0,undiscounted,11937380,11937655,11937200,condom_reduction,3
1991,baseline,FSWonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,HIVinc15to49,2025,0,undiscounted,0.008643448,0.00923896275,0.00809831625,condom_reduction,3
1991,baseline,MalesOver15,2025,0,undiscounted,10979930,10980255,10979700,condom_reduction,3
1991,baseline,MenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,MMC10to14,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,MMC15to19,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,MMC20to24,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,MMC25to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,MMCover50,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,MSMonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,NewAdultHIV,2025,0,undiscounted,160709.7,171625.025,150852.475,condom_reduction,3
1991,baseline,NewPrEP_F,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,NewPrEP_M,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,NewPrEP_Total,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,PrEPcoverageAll,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,StartingART_15,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,TestsPerAdult,2025,0,undiscounted,0.005529497139227646,0.005540044893459396,0.005522971341407141,condom_reduction,3
1991,baseline,TotalAdultsOnART,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,TotalAIDSdeathsadult,2025,0,undiscounted,3184.1490000000003,3621.4595000000004,2640.0377500000004,condom_reduction,3
1991,baseline,TotalHIVtests,2025,0,undiscounted,126721.2,126962.025,126571.95,condom_reduction,3
1991,baseline,TotalMMC,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,baseline,TotHIV15,2025,0,undiscounted,264954.1,299945.45,233004.72499999998,condom_reduction,3
1991,baseline,TotProtSexActs,2025,0,undiscounted,10859470,11757567.5,10255940,condom_reduction,3
1991,baseline,TotSexActs,2025,0,undiscounted,333956900,338884750,330976625,condom_reduction,3
1991,baseline,WomenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,AIDS_Mortality,2025,0,undiscounted,0.012020973955561816,0.013223586866942553,0.01092557730511755,condom_reduction,3
1991,intervention,ARTcoverageAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,Circumcised15to49,2025,0,undiscounted,0.3500451,0.350046775,0.350043225,condom_reduction,3
1991,intervention,CondomUsage,2025,0,undiscounted,3.2519615525385808,3.535744509345683,3.084135646335591,condom_reduction,3
1991,intervention,FemalesOver15,2025,0,undiscounted,11937380,11937655,11937200,condom_reduction,3
1991,intervention,FSWonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,HIVinc15to49,2025,0,undiscounted,0.008643448,0.00923896275,0.00809831625,condom_reduction,3
1991,intervention,MalesOver15,2025,0,undiscounted,10979930,10980255,10979700,condom_reduction,3
1991,intervention,MenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,MMC10to14,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,MMC15to19,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,MMC20to24,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,MMC25to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,MMCover50,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,MSMonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,NewAdultHIV,2025,0,undiscounted,160709.7,171625.025,150852.475,condom_reduction,3
1991,intervention,NewPrEP_F,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,NewPrEP_M,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,NewPrEP_Total,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,PrEPcoverageAll,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,StartingART_15,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,TestsPerAdult,2025,0,undiscounted,0.005529497139227646,0.005540044893459396,0.005522971341407141,condom_reduction,3
1991,intervention,TotalAdultsOnART,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,TotalAIDSdeathsadult,2025,0,undiscounted,3184.1490000000003,3621.4595000000004,2640.0377500000004,condom_reduction,3
1991,intervention,TotalHIVtests,2025,0,undiscounted,126721.2,126962.025,126571.95,condom_reduction,3
1991,intervention,TotalMMC,2025,0,undiscounted,0,0,0,condom_reduction,3
1991,intervention,TotHIV15,2025,0,undiscounted,264954.1,299945.45,233004.72499999998,condom_reduction,3
1991,intervention,TotProtSexActs,2025,0,undiscounted,10859470,11757567.5,10255940,condom_reduction,3
1991,intervention,TotSexActs,2025,0,undiscounted,333956900,338884750,330976625,condom_reduction,3
1991,intervention,WomenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,AIDS_Mortality,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,ARTcoverageAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,Circumcised15to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,CondomUsage,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,FemalesOver15,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,FSWonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,HIVinc15to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,MalesOver15,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,MenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,MMC10to14,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,MMC15to19,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,MMC20to24,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,MMC25to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,MMCover50,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,MSMonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,NewAdultHIV,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,NewPrEP_F,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,NewPrEP_M,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,NewPrEP_Total,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,PrEPcoverageAll,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,StartingART_15,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,TestsPerAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,TotalAdultsOnART,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,TotalAIDSdeathsadult,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,TotalHIVtests,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,TotalMMC,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,TotHIV15,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,TotProtSexActs,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,TotSexActs,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_absolute_dif,WomenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,AIDS_Mortality,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,ARTcoverageAdult,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,Circumcised15to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,CondomUsage,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,FemalesOver15,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,FSWonPrEP,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,HIVinc15to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,MalesOver15,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,MenOnPrEP,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,MMC10to14,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,MMC15to19,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,MMC20to24,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,MMC25to49,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,MMCover50,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,MSMonPrEP,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,NewAdultHIV,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,NewPrEP_F,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,NewPrEP_M,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,NewPrEP_Total,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,PrEPcoverageAGYW,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,PrEPcoverageAll,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,PrEPcoverageFSW,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,PrEPcoverageMSM,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,StartingART_15,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,TestsPerAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,TotalAdultsOnART,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,TotalAIDSdeathsadult,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,TotalHIVtests,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,TotalMMC,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,annual_percent_change,TotHIV15,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,TotProtSexActs,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,TotSexActs,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,annual_percent_change,WomenOnPrEP,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1992,baseline,AIDS_Mortality,2025,0,undiscounted,0.014473473246094442,0.015661681468536984,0.013254050494300867,condom_reduction,3
1992,baseline,ARTcoverageAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,Circumcised15to49,2025,0,undiscounted,0.3504537,0.35045777499999997,0.350449675,condom_reduction,3
1992,baseline,CondomUsage,2025,0,undiscounted,3.3544952064152054,3.646509220316578,3.181566355112587,condom_reduction,3
1992,baseline,FemalesOver15,2025,0,undiscounted,12379800,12380255,12379500,condom_reduction,3
1992,baseline,FSWonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,HIVinc15to49,2025,0,undiscounted,0.01124398,0.01189198,0.0107272125,condom_reduction,3
1992,baseline,MalesOver15,2025,0,undiscounted,11361080,11361710,11360545,condom_reduction,3
1992,baseline,MenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,MMC10to14,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,MMC15to19,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,MMC20to24,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,MMC25to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,MMCover50,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,MSMonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,NewAdultHIV,2025,0,undiscounted,215189.4,227324.825,205760.975,condom_reduction,3
1992,baseline,NewPrEP_F,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,NewPrEP_M,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,NewPrEP_Total,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,PrEPcoverageAll,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,StartingART_15,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,TestsPerAdult,2025,0,undiscounted,0.010681448981964,0.010707417141642429,0.010660383791637121,condom_reduction,3
1992,baseline,TotalAdultsOnART,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,TotalAIDSdeathsadult,2025,0,undiscounted,6162.235000000001,6875.149,5301.269,condom_reduction,3
1992,baseline,TotalHIVtests,2025,0,undiscounted,253587,254200.8,253080.15,condom_reduction,3
1992,baseline,TotalMMC,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,baseline,TotHIV15,2025,0,undiscounted,425917.2,470876.225,384390.575,condom_reduction,3
1992,baseline,TotProtSexActs,2025,0,undiscounted,11585590,12541487.5,10939320,condom_reduction,3
1992,baseline,TotSexActs,2025,0,undiscounted,345395600,350473050,342262175,condom_reduction,3
1992,baseline,WomenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,AIDS_Mortality,2025,0,undiscounted,0.014473473246094442,0.015661681468536984,0.013254050494300867,condom_reduction,3
1992,intervention,ARTcoverageAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,Circumcised15to49,2025,0,undiscounted,0.3504537,0.35045777499999997,0.350449675,condom_reduction,3
1992,intervention,CondomUsage,2025,0,undiscounted,3.3544952064152054,3.646509220316578,3.181566355112587,condom_reduction,3
1992,intervention,FemalesOver15,2025,0,undiscounted,12379800,12380255,12379500,condom_reduction,3
1992,intervention,FSWonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,HIVinc15to49,2025,0,undiscounted,0.01124398,0.01189198,0.0107272125,condom_reduction,3
1992,intervention,MalesOver15,2025,0,undiscounted,11361080,11361710,11360545,condom_reduction,3
1992,intervention,MenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,MMC10to14,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,MMC15to19,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,MMC20to24,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,MMC25to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,MMCover50,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,MSMonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,NewAdultHIV,2025,0,undiscounted,215189.4,227324.825,205760.975,condom_reduction,3
1992,intervention,NewPrEP_F,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,NewPrEP_M,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,NewPrEP_Total,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,PrEPcoverageAll,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,StartingART_15,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,TestsPerAdult,2025,0,undiscounted,0.010681448981964,0.010707417141642429,0.010660383791637121,condom_reduction,3
1992,intervention,TotalAdultsOnART,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,TotalAIDSdeathsadult,2025,0,undiscounted,6162.235000000001,6875.149,5301.269,condom_reduction,3
1992,intervention,TotalHIVtests,2025,0,undiscounted,253587,254200.8,253080.15,condom_reduction,3
1992,intervention,TotalMMC,2025,0,undiscounted,0,0,0,condom_reduction,3
1992,intervention,TotHIV15,2025,0,undiscounted,425917.2,470876.225,384390.575,condom_reduction,3
1992,intervention,TotProtSexActs,2025,0,undiscounted,11585590,12541487.5,10939320,condom_reduction,3
1992,intervention,TotSexActs,2025,0,undiscounted,345395600,350473050,342262175,condom_reduction,3
1992,intervention,WomenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,AIDS_Mortality,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,ARTcoverageAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,Circumcised15to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,CondomUsage,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,FemalesOver15,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,FSWonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,HIVinc15to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,MalesOver15,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,MenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,MMC10to14,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,MMC15to19,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,MMC20to24,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,MMC25to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,MMCover50,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,MSMonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,NewAdultHIV,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,NewPrEP_F,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,NewPrEP_M,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,NewPrEP_Total,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,PrEPcoverageAGYW,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,PrEPcoverageAll,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,PrEPcoverageFSW,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,PrEPcoverageMSM,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,StartingART_15,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,TestsPerAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,TotalAdultsOnART,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,TotalAIDSdeathsadult,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,TotalHIVtests,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,TotalMMC,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,TotHIV15,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,TotProtSexActs,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,TotSexActs,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_absolute_dif,WomenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,AIDS_Mortality,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,ARTcoverageAdult,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,Circumcised15to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,CondomUsage,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,FemalesOver15,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,FSWonPrEP,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,HIVinc15to49,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,MalesOver15,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,MenOnPrEP,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,MMC10to14,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,MMC15to19,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,MMC20to24,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,MMC25to49,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,MMCover50,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,MSMonPrEP,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,NewAdultHIV,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,NewPrEP_F,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,NewPrEP_M,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,NewPrEP_Total,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,PrEPcoverageAGYW,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,PrEPcoverageAll,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,PrEPcoverageFSW,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,PrEPcoverageMSM,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,StartingART_15,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,TestsPerAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,TotalAdultsOnART,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,TotalAIDSdeathsadult,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,TotalHIVtests,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,TotalMMC,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,annual_percent_change,TotHIV15,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,TotProtSexActs,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,TotSexActs,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,annual_percent_change,WomenOnPrEP,2025,0,undiscounted,NA,NA,NA,condom_reduction,3
1993,baseline,AIDS_Mortality,2025,0,undiscounted,0.017064999150228296,0.01824116896906281,0.015742325355761606,condom_reduction,3
1993,baseline,ARTcoverageAdult,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,baseline,Circumcised15to49,2025,0,undiscounted,0.3511089,0.351116325,0.35110135,condom_reduction,3
1993,baseline,CondomUsage,2025,0,undiscounted,3.599018409333113,3.910344167417274,3.414323103331433,condom_reduction,3
1993,baseline,FemalesOver15,2025,0,undiscounted,12819550,12820387.5,12819000,condom_reduction,3
1993,baseline,FSWonPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,baseline,HIVinc15to49,2025,0,undiscounted,0.013918,0.0146072325,0.01349708,condom_reduction,3
1993,baseline,MalesOver15,2025,0,undiscounted,11738030,11739142.5,11736990,condom_reduction,3
1993,baseline,MenOnPrEP,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,baseline,MMC10to14,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,baseline,MMC15to19,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,baseline,MMC20to24,2025,0,undiscounted,0,0,0,condom_reduction,3
1993,baseline,MMC25to49,2025,0,undiscounted,0,0,0,condom_reduction,3
