51	0.2065	0.7425	0.2505	0.0995	0.4665	0.9695	0.3805	0.8175	0.2525	0.9525
52	0.1465	0.2215	0.1805	0.0805	0.0125	0.8025	0.5405	0.7425	0.6935	0.8365
53	0.6915	0.1155	0.4295	0.1885	0.3695	0.4055	0.2945	0.0605	0.7625	0.3075
54	0.7675	0.7355	0.8065	0.7165	0.7425	0.1015	0.9465	0.9485	0.3005	0.6005
55	0.4005	0.9685	0.7135	0.5985	0.7875	0.2745	0.1985	0.6285	0.3095	0.3375
56	0.3035	0.0745	0.7035	0.2085	0.7515	0.1745	0.4805	0.1705	0.3315	0.8425
57	0.0185	0.0275	0.6175	0.3415	0.0535	0.1905	0.2915	0.1245	0.1485	0.1095
58	0.3365	0.7965	0.2855	0.3875	0.4175	0.8565	0.0405	0.4695	0.9725	0.7955
59	0.0095	0.2835	0.7145	0.3765	0.6255	0.9525	0.1675	0.0895	0.2965	0.2735
60	0.8235	0.4725	0.5335	0.1615	0.0795	0.0165	0.5645	0.2435	0.5035	0.9605
61	0.5745	0.5495	0.2565	0.8555	0.9915	0.1385	0.0145	0.1005	0.1935	0.2575
62	0.8285	0.9605	0.5185	0.6295	0.9535	0.4695	0.4195	0.4055	0.0885	0.8495
63	0.4825	0.6025	0.1635	0.2495	0.0555	0.8955	0.1975	0.0825	0.0695	0.0695
64	0.9335	0.5975	0.1725	0.1035	0.0235	0.4625	0.0055	0.0465	0.2065	0.9135
65	0.7925	0.5205	0.2275	0.6065	0.5065	0.5645	0.2705	0.5585	0.1845	0.2555
66	0.8535	0.3615	0.8935	0.4315	0.8455	0.3195	0.2805	0.7235	0.0805	0.9555
67	0.4475	0.5835	0.8135	0.5015	0.8095	0.2725	0.6875	0.7765	0.1625	0.9645
68	0.6665	0.0915	0.4365	0.8025	0.7725	0.8685	0.2415	0.7695	0.3865	0.1965
69	0.8405	0.9535	0.7855	0.2905	0.7045	0.2875	0.5505	0.9085	0.5065	0.5965
70	0.6105	0.4155	0.7345	0.8355	0.4685	0.1925	0.6435	0.1795	0.5075	0.8745
71	0.4675	0.9345	0.6565	0.8375	0.3825	0.3585	0.5715	0.5575	0.8565	0.3855
72	0.2635	0.2815	0.1495	0.0015	0.0755	0.6775	0.6025	0.8265	0.4685	0.0585
73	0.7705	0.6075	0.2625	0.5655	0.4915	0.9375	0.7935	0.5745	0.8975	0.4015
74	0.0455	0.3435	0.8575	0.5815	0.0965	0.9675	0.2895	0.5825	0.8865	0.5995
75	0.8855	0.0305	0.3915	0.5385	0.8105	0.7255	0.9575	0.7355	0.2155	0.2075
76	0.7715	0.3985	0.8295	0.3665	0.3335	0.3105	0.9905	0.3955	0.3265	0.1895
77	0.1235	0.6195	0.0775	0.6875	0.5245	0.6565	0.4955	0.9145	0.8095	0.8455
78	0.9845	0.2655	0.2835	0.3005	0.7505	0.5745	0.0275	0.2755	0.4895	0.9485
79	0.3435	0.5655	0.9265	0.5915	0.1325	0.2815	0.0015	0.4175	0.5765	0.5795
80	0.7125	0.8645	0.2825	0.7535	0.2905	0.4585	0.0895	0.3055	0.1255	0.2365
81	0.7735	0.5005	0.4155	0.5575	0.7125	0.3595	0.8855	0.2965	0.9815	0.4385
82	0.7025	0.9845	0.1185	0.9445	0.9295	0.2895	0.5415	0.1635	0.0925	0.0065
83	0.6655	0.2235	0.8335	0.1005	0.0135	0.9205	0.3085	0.5925	0.2905	0.3775
84	0.0715	0.4605	0.7155	0.4025	0.1745	0.5855	0.2555	0.0785	0.7055	0.4405
85	0.2185	0.6585	0.0245	0.7035	0.5915	0.9945	0.8465	0.8565	0.4705	0.4465
86	0.9255	0.0975	0.7745	0.4925	0.1485	0.7805	0.4075	0.5595	0.3785	0.9195
87	0.8725	0.5955	0.9325	0.9555	0.3485	0.5145	0.1025	0.0355	0.6085	0.3415
88	0.1905	0.6165	0.8375	0.0605	0.2615	0.8225	0.7865	0.9095	0.9875	0.7295
89	0.7005	0.0135	0.6615	0.2525	0.0945	0.6815	0.4335	0.2415	0.9715	0.9835
90	0.2715	0.5135	0.4915	0.0365	0.1275	0.6665	0.2205	0.7475	0.6235	0.4225
91	0.7035	0.9135	0.9675	0.7085	0.1855	0.2915	0.2665	0.3595	0.9045	0.8325
92	0.1895	0.3875	0.4005	0.1485	0.0325	0.7295	0.9225	0.2565	0.1605	0.1355
93	0.7525	0.0685	0.5845	0.5695	0.8195	0.7155	0.7335	0.7135	0.2095	0.7735
94	0.9195	0.1365	0.5265	0.2435	0.0175	0.6065	0.1085	0.0225	0.7025	0.6885
95	0.0945	0.4735	0.1065	0.2245	0.7455	0.8445	0.2995	0.0275	0.9975	0.7455
96	0.8955	0.9215	0.4995	0.8045	0.6245	0.5695	0.0755	0.1105	0.0155	0.6975
97	0.1125	0.4345	0.7245	0.4735	0.6875	0.4035	0.5525	0.1625	0.3245	0.9625
98	0.8665	0.3565	0.7955	0.1605	0.3745	0.9305	0.8335	0.3145	0.5565	0.4765
99	0.9515	0.2295	0.0395	0.7125	0.6035	0.8665	0.2885	0.4455	0.7695	0.5975
100	0.6085	0.8445	0.0885	0.8495	0.9675	0.5265	0.3045	0.0845	0.2795	0.3785
101	0.8745	0.5025	0.1365	0.2545	0.8025	0.1965	0.3265	0.2655	0.0125	0.8465
102	0.2045	0.9825	0.0225	0.5165	0.7765	0.3875	0.2575	0.0775	0.1475	0.1735
103	0.0735	0.7285	0.3805	0.8535	0.2535	0.9185	0.3275	0.0495	0.5225	0.6965
104	0.2315	0.2175	0.6435	0.1825	0.8045	0.2505	0.2185	0.7915	0.0335	0.8945
105	0.2755	0.1935	0.0075	0.1755	0.5905	0.6915	0.8815	0.4345	0.4375	0.0305
106	0.8545	0.6685	0.0555	0.9305	0.8255	0.6395	0.5385	0.7985	0.2595	0.0275
107	0.8195	0.9615	0.3475	0.9845	0.9135	0.4765	0.0865	0.0035	0.9575	0.8725
108	0.2985	0.0425	0.6315	0.5005	0.7165	0.2315	0.6895	0.8655	0.8365	0.3945
109	0.0745	0.7005	0.3025	0.9855	0.9665	0.4315	0.5685	0.5665	0.1795	0.3145
110	0.9585	0.1005	0.0715	0.9265	0.9405	0.0745	0.5025	0.8295	0.2915	0.3255
111	0.3575	0.5585	0.0985	0.4745	0.6275	0.1495	0.8885	0.4125	0.6575	0.1975
112	0.1145	0.9485	0.6135	0.5935	0.3865	0.5455	0.4495	0.4205	0.5985	0.7995
113	0.8885	0.4945	0.5545	0.2455	0.3105	0.8415	0.3425	0.3455	0.5215	0.0995
114	0.9175	0.6065	0.3195	0.1395	0.0825	0.5675	0.3495	0.4235	0.7375	0.1205
115	0.1435	0.8685	0.5805	0.8085	0.6625	0.9935	0.4595	0.3685	0.6695	0.5845
116	0.6245	0.0345	0.1995	0.3045	0.6185	0.7725	0.0655	0.3785	0.6335	0.5525
117	0.7465	0.3555	0.3835	0.6905	0.3355	0.9495	0.1055	0.0065	0.0405	0.7375
118	0.3615	0.7125	0.0465	0.4035	0.1005	0.5935	0.0795	0.3645	0.1885	0.2895
119	0.5865	0.6555	0.4055	0.4915	0.8325	0.4795	0.9455	0.8125	0.4305	0.0605
120	0.6835	0.0765	0.5875	0.0415	0.1725	0.4755	0.9775	0.9785	0.4875	0.8185
121	0.1105	0.3995	0.8875	0.0435	0.7245	0.2705	0.3565	0.1115	0.6995	0.3605
122	0.9055	0.3505	0.4465	0.0775	0.0085	0.9245	0.3845	0.5145	0.3485	0.7135
123	0.1225	0.7315	0.9415	0.7045	0.9705	0.7285	0.9245	0.8115	0.2785	0.3565
124	0.6265	0.4975	0.5945	0.0965	0.5945	0.0455	0.8835	0.9525	0.2935	0.5205
125	0.8265	0.5625	0.2895	0.7175	0.8355	0.9985	0.5215	0.2675	0.2675	0.9935
126	0.1085	0.4105	0.4945	0.8915	0.7905	0.8365	0.7715	0.9405	0.2145	0.0675
127	0.9885	0.3815	0.0145	0.6565	0.7735	0.6615	0.8395	0.5965	0.5475	0.8445
128	0.8805	0.6705	0.9725	0.4265	0.5995	0.6765	0.4015	0.0525	0.8375	0.9055
129	0.9225	0.2545	0.9135	0.9625	0.6585	0.1755	0.0925	0.0125	0.3375	0.3925
130	0.9435	0.3005	0.4625	0.9935	0.6535	0.4115	0.5115	0.6355	0.7315	0.5055
131	0.5005	0.6355	0.4655	0.2855	0.3965	0.2675	0.3335	0.2685	0.0465	0.3035
132	0.3225	0.7035	0.4345	0.6335	0.8955	0.4965	0.8985	0.3505	0.1165	0.5565
133	0.9305	0.0105	0.3955	0.3895	0.1825	0.7695	0.4355	0.4915	0.7595	0.7405
134	0.4505	0.7395	0.8725	0.0065	0.5885	0.9645	0.8225	0.2165	0.8275	0.2255
135	0.6765	0.8245	0.2575	0.4755	0.6445	0.3185	0.0345	0.3275	0.0615	0.0055
136	0.6445	0.1295	0.7375	0.2575	0.0935	0.5295	0.1305	0.1885	0.4765	0.1615
137	0.5195	0.5645	0.9465	0.1435	0.1795	0.2605	0.7395	0.7175	0.2025	0.7145
138	0.7945	0.8395	0.6495	0.8215	0.2015	0.4425	0.0105	0.6135	0.4295	0.3325
139	0.7605	0.6345	0.9475	0.7365	0.7585	0.9115	0.4415	0.9285	0.1425	0.4215
140	0.2485	0.7365	0.1815	0.3865	0.6675	0.0865	0.6955	0.2955	0.3685	0.0475
141	0.4865	0.9115	0.5925	0.4295	0.3315	0.2775	0.2795	0.0585	0.0025	0.5295
142	0.2675	0.5445	0.4705	0.4995	0.5195	0.8105	0.9875	0.9415	0.8825	0.5065
143	0.3905	0.2265	0.5025	0.4515	0.0975	0.4025	0.8715	0.6955	0.6675	0.6725
144	0.6035	0.2435	0.3355	0.8505	0.3425	0.8605	0.0765	0.7705	0.9445	0.9715
145	0.1405	0.8725	0.3855	0.7265	0.3605	0.9325	0.8455	0.2545	0.4405	0.3465
146	0.8705	0.6435	0.2965	0.8475	0.2525	0.3115	0.2015	0.1595	0.7635	0.9085
147	0.3085	0.5275	0.4355	0.0145	0.0635	0.6075	0.4565	0.4565	0.6375	0.9825
148	0.5915	0.4275	0.7065	0.9015	0.6365	0.5165	0.4175	0.8355	0.0255	0.2025
149	0.1455	0.9955	0.3845	0.0215	0.4885	0.6355	0.2115	0.8245	0.8435	0.4115
150	0.3795	0.1205	0.0235	0.7485	0.3185	0.9815	0.7535	0.4015	0.1555	0.6215
151	0.3875	0.7075	0.0095	0.3475	0.7475	0.8155	0.0165	0.1345	0.3035	0.2045
152	0.4755	0.7435	0.7225	0.9525	0.6235	0.1395	0.9155	0.6975	0.2325	0.5365
153	0.3145	0.8275	0.1145	0.1375	0.7835	0.8505	0.2785	0.8145	0.9185	0.3675
154	0.4095	0.3945	0.8325	0.6825	0.2255	0.1355	0.3245	0.1185	0.8475	0.8265
155	0.4435	0.3645	0.3945	0.4725	0.8965	0.3775	0.1595	0.3175	0.0825	0.9785
156	0.4555	0.8145	0.6765	0.6865	0.8575	0.2585	0.9235	0.7645	0.7365	0.5595
157	0.7345	0.7525	0.4825	0.9905	0.3235	0.1175	0.4575	0.0885	0.9535	0.6575
158	0.5875	0.4825	0.3295	0.0165	0.0615	0.5505	0.0445	0.3045	0.0345	0.6925
159	0.9355	0.3455	0.4735	0.5335	0.7975	0.7275	0.6275	0.6555	0.2205	0.3595
160	0.7455	0.1165	0.3165	0.7515	0.7955	0.3685	0.4785	0.5755	0.5705	0.2295
161	0.4165	0.7345	0.1435	0.7285	0.3815	0.7905	0.0965	0.5035	0.7485	0.4715
162	0.2405	0.3395	0.3905	0.1685	0.1295	0.9665	0.9325	0.6615	0.3355	0.7575
163	0.3185	0.0515	0.2735	0.5265	0.6775	0.0695	0.9735	0.9795	0.7885	0.6985
164	0.0855	0.9665	0.0655	0.8005	0.3565	0.1465	0.6715	0.9045	0.3085	0.3395
165	0.8415	0.7555	0.3665	0.9155	0.6125	0.2155	0.1185	0.0735	0.0525	0.0865
166	0.9015	0.5355	0.8675	0.5585	0.7385	0.9575	0.4615	0.6145	0.3705	0.1305
167	0.8835	0.9935	0.2745	0.3165	0.6225	0.4215	0.5085	0.3835	0.0845	0.2005
168	0.3355	0.2475	0.7675	0.3175	0.0465	0.6265	0.7345	0.2355	0.0625	0.2385
169	0.1035	0.0935	0.9655	0.9795	0.9895	0.2075	0.1935	0.5405	0.0755	0.1125
170	0.2055	0.0285	0.9875	0.3375	0.1505	0.6705	0.6395	0.6985	0.3445	0.6345
171	0.3755	0.1145	0.6725	0.2095	0.6715	0.1805	0.5775	0.1955	0.5395	0.4205
172	0.9325	0.0775	0.7765	0.2425	0.7995	0.1605	0.4155	0.7745	0.5955	0.2265
173	0.4055	0.5415	0.9445	0.8055	0.5725	0.8715	0.1155	0.6435	0.1405	0.0335
174	0.8895	0.5515	0.8755	0.2945	0.4145	0.9705	0.0735	0.1055	0.8995	0.2615
175	0.5585	0.6565	0.3075	0.0045	0.0425	0.5625	0.3635	0.2825	0.3015	0.4925
176	0.8505	0.5775	0.7565	0.6015	0.4645	0.5115	0.3555	0.8505	0.9585	0.6025
177	0.4855	0.2055	0.2035	0.0475	0.5845	0.5685	0.7585	0.2735	0.3275	0.8815
178	0.6675	0.8365	0.1515	0.9805	0.4135	0.7465	0.2595	0.4275	0.0185	0.0935
179	0.5965	0.0655	0.0035	0.1805	0.0725	0.3655	0.7475	0.2065	0.5755	0.2955
180	0.1555	0.0495	0.7385	0.3385	0.5325	0.2565	0.4005	0.1145	0.2015	0.8875
181	0.5525	0.5705	0.1245	0.1725	0.3625	0.7235	0.8245	0.8645	0.7195	0.0715
182	0.8315	0.6825	0.7235	0.6985	0.8865	0.2795	0.9715	0.7125	0.0815	0.1585
183	0.3955	0.4625	0.1385	0.9135	0.6085	0.5585	0.7795	0.9835	0.9085	0.1555
184	0.8185	0.1055	0.1235	0.6515	0.7695	0.4345	0.5555	0.8025	0.7785	0.9015
185	0.5405	0.5505	0.6105	0.7905	0.9155	0.3715	0.4885	0.4535	0.8735	0.4665
186	0.2365	0.0245	0.1335	0.5965	0.5695	0.2995	0.1405	0.0435	0.5435	0.8075
187	0.6305	0.7585	0.3225	0.1345	0.1835	0.7545	0.6965	0.9495	0.5605	0.7325
188	0.1965	0.6175	0.1455	0.4055	0.5305	0.4635	0.4695	0.1285	0.1325	0.3795
189	0.6745	0.5735	0.9755	0.1205	0.6495	0.3855	0.9655	0.9355	0.6595	0.8895
190	0.4995	0.2515	0.0105	0.3925	0.1665	0.9195	0.9085	0.8315	0.7665	0.1565
191	0.7585	0.7635	0.4255	0.1785	0.3325	0.1765	0.3675	0.6775	0.2685	0.5625
192	0.2905	0.5815	0.0185	0.4125	0.3285	0.8525	0.1535	0.6635	0.6875	0.5305
193	0.9855	0.5865	0.1115	0.0125	0.2275	0.0665	0.6735	0.9435	0.4715	0.1985
194	0.1615	0.8495	0.2955	0.0355	0.2305	0.5105	0.4045	0.6795	0.2615	0.2605
195	0.6805	0.7805	0.9905	0.9245	0.8995	0.1795	0.0325	0.2205	0.2345	0.0805
196	0.0525	0.1505	0.8005	0.2305	0.5785	0.4725	0.1175	0.6925	0.7245	0.1995
197	0.4365	0.4865	0.8685	0.1975	0.1905	0.3355	0.8675	0.9885	0.7335	0.0115
198	0.2895	0.2925	0.5315	0.2765	0.2815	0.8845	0.0535	0.4795	0.2745	0.8805
199	0.7315	0.4465	0.6705	0.4765	0.6785	0.3895	0.0175	0.0505	0.8485	0.5495
200	0.9265	0.6155	0.2445	0.0085	0.1305	0.0195	0.0625	0.0155	0.1335	0.1825
201	0.0695	0.8465	0.9375	0.6815	0.2035	0.2245	0.9885	0.9995	0.9305	0.4795
202	0.9575	0.0785	0.2005	0.7405	0.6615	0.9315	0.0205	0.5615	0.1765	0.4555
203	0.9665	0.1745	0.5385	0.6205	0.2075	0.7745	0.9175	0.9385	0.0635	0.8715
204	0.3295	0.9635	0.2085	0.9785	0.4035	0.1375	0.8275	0.9665	0.9475	0.4445
205	0.9445	0.5545	0.3545	0.3945	0.5595	0.1915	0.6795	0.4675	0.1075	0.9125
206	0.1805	0.5315	0.0015	0.7845	0.9655	0.5475	0.6015	0.1655	0.9225	0.7645
207	0.8485	0.7645	0.7355	0.0195	0.0055	0.2105	0.7895	0.8375	0.4155	0.7335
208	0.3585	0.5715	0.5415	0.9895	0.8785	0.6755	0.3775	0.8945	0.3665	0.6075
209	0.2565	0.7495	0.8805	0.0155	0.6895	0.0945	0.1765	0.4255	0.3335	0.9965
210	0.0405	0.5805	0.6935	0.5595	0.1115	0.3415	0.6675	0.5805	0.3715	0.5255
211	0.3765	0.1445	0.2495	0.7155	0.4475	0.2175	0.3295	0.3405	0.2605	0.7715
212	0.5905	0.7265	0.4675	0.7945	0.8275	0.0375	0.9385	0.7105	0.2355	0.9235
213	0.1725	0.5165	0.8145	0.6855	0.8245	0.2965	0.9485	0.9735	0.2995	0.3105
214	0.6825	0.6485	0.6445	0.9035	0.6435	0.4735	0.3095	0.4415	0.3205	0.0625
215	0.4075	0.0315	0.8445	0.4855	0.1135	0.8725	0.4745	0.8165	0.0995	0.4955
216	0.5025	0.4225	0.6915	0.2715	0.8315	0.7355	0.2925	0.8215	0.5295	0.4565
217	0.7135	0.3655	0.8585	0.1015	0.6425	0.9235	0.2445	0.4725	0.9375	0.4965
218	0.2125	0.5295	0.4235	0.8315	0.5935	0.6335	0.0075	0.6845	0.5375	0.9495
219	0.2665	0.4065	0.8205	0.2995	0.1265	0.6545	0.9615	0.5455	0.5625	0.9035
220	0.1065	0.3035	0.0275	0.3455	0.6205	0.2335	0.2835	0.0675	0.5305	0.9895
221	0.5385	0.7485	0.7945	0.9335	0.5205	0.2195	0.6935	0.2855	0.6165	0.6475
222	0.0965	0.8765	0.6165	0.1945	0.1975	0.5305	0.0585	0.1045	0.8105	0.6185
223	0.2165	0.0185	0.6005	0.8155	0.9855	0.0215	0.1415	0.7815	0.1225	0.1035
224	0.3155	0.5325	0.5795	0.9315	0.3725	0.9805	0.2495	0.7555	0.7905	0.4335
225	0.3895	0.2585	0.4315	0.9955	0.8215	0.6525	0.8575	0.2635	0.1985	0.2965
226	0.6945	0.5755	0.1055	0.0735	0.7495	0.4165	0.1425	0.6325	0.4925	0.3315
227	0.1915	0.6785	0.5465	0.7725	0.8945	0.0935	0.6595	0.9575	0.8705	0.7705
228	0.6535	0.6275	0.6815	0.2755	0.0645	0.6745	0.5175	0.6855	0.1045	0.7545
229	0.9465	0.1475	0.8095	0.5625	0.8845	0.3075	0.6645	0.2345	0.1675	0.1695
230	0.1945	0.8215	0.1765	0.7785	0.6285	0.4235	0.7365	0.3795	0.6975	0.9445
231	0.7195	0.6775	0.7585	0.9145	0.5545	0.1275	0.8725	0.6105	0.0685	0.0105
232	0.7265	0.5365	0.4575	0.5515	0.2705	0.1205	0.5915	0.5265	0.7465	0.8015
233	0.5455	0.9815	0.8255	0.2235	0.2845	0.9415	0.2215	0.2875	0.0795	0.9045
234	0.9935	0.6945	0.5155	0.5285	0.2375	0.2945	0.2345	0.4215	0.8225	0.7605
235	0.0345	0.9395	0.4415	0.2125	0.5445	0.2405	0.5955	0.1745	0.8525	0.9025
236	0.6935	0.5885	0.4875	0.3955	0.2795	0.9865	0.9315	0.4645	0.4675	0.5085
237	0.2875	0.0175	0.5775	0.5975	0.3395	0.8395	0.2645	0.3675	0.7005	0.0045
238	0.0005	0.4955	0.0495	0.2255	0.2645	0.6945	0.9695	0.4815	0.7825	0.0435
239	0.1275	0.0805	0.4045	0.8145	0.9185	0.5915	0.3985	0.3235	0.1195	0.3435
240	0.6335	0.1615	0.0195	0.4575	0.3195	0.0845	0.0845	0.1515	0.7455	0.1385
241	0.3385	0.0825	0.0265	0.8765	0.5435	0.1975	0.7445	0.2045	0.0355	0.3275
242	0.0485	0.1085	0.7515	0.4955	0.8755	0.2235	0.8145	0.6905	0.6045	0.8155
243	0.7365	0.6715	0.2715	0.1145	0.0305	0.5095	0.1165	0.4825	0.4335	0.7245
244	0.1975	0.7595	0.2285	0.1445	0.1235	0.8865	0.3605	0.5635	0.2755	0.3385
245	0.7595	0.6955	0.1355	0.3715	0.5525	0.0465	0.7315	0.8465	0.6275	0.4325
246	0.2465	0.9205	0.3385	0.7195	0.9415	0.8245	0.6975	0.3775	0.3775	0.7055
247	0.4815	0.4635	0.6125	0.3835	0.6575	0.0835	0.5135	0.2805	0.3555	0.2145
248	0.3965	0.6815	0.7095	0.2195	0.4755	0.6725	0.7385	0.2465	0.4235	0.5695
249	0.2105	0.1525	0.5115	0.9825	0.9365	0.5575	0.3655	0.2115	0.4225	0.8855
250	0.5015	0.8265	0.9275	0.1575	0.2055	0.9855	0.6545	0.7685	0.2165	0.6935
251	0.6315	0.3105	0.5935	0.5435	0.3665	0.1515	0.9205	0.3495	0.0325	0.0565
252	0.4425	0.3805	0.9515	0.2555	0.4495	0.5825	0.2605	0.7305	0.5345	0.4235
253	0.9805	0.4265	0.8125	0.3935	0.8365	0.1955	0.6075	0.6875	0.1175	0.8605
254	0.6135	0.8505	0.5305	0.7675	0.1805	0.3235	0.1915	0.3195	0.9315	0.4295
255	0.3485	0.4455	0.2175	0.1175	0.6415	0.3975	0.8605	0.9925	0.0705	0.3045
256	0.8595	0.0435	0.8765	0.8515	0.9545	0.6585	0.8665	0.5185	0.8115	0.6585
257	0.8475	0.2635	0.5635	0.2515	0.1895	0.7475	0.4655	0.5855	0.2585	0.8765
258	0.0255	0.0555	0.1305	0.7995	0.3785	0.7635	0.3105	0.0725	0.2035	0.1865
259	0.9105	0.2805	0.0355	0.2505	0.1445	0.0145	0.1995	0.7675	0.7305	0.0525
260	0.7435	0.7115	0.4125	0.6155	0.6505	0.7375	0.5965	0.1435	0.0045	0.1085
261	0.9875	0.9505	0.1175	0.3055	0.2465	0.6255	0.7105	0.4075	0.7065	0.6325
262	0.8845	0.2425	0.9525	0.9405	0.6745	0.9625	0.3155	0.0305	0.9765	0.7685
263	0.4965	0.7895	0.6465	0.7145	0.5955	0.7765	0.0135	0.3995	0.2575	0.1105
264	0.1295	0.2595	0.2125	0.7435	0.9795	0.7855	0.4185	0.6505	0.4545	0.4935
265	0.8305	0.3475	0.9155	0.0375	0.4325	0.3285	0.2745	0.0285	0.7915	0.1165
266	0.8655	0.9145	0.5275	0.5405	0.2835	0.8655	0.8905	0.2495	0.1995	0.7675
267	0.3775	0.7605	0.3155	0.5545	0.2285	0.0635	0.9035	0.9695	0.1105	0.7415
268	0.8215	0.3155	0.7125	0.9605	0.9565	0.4365	0.3785	0.4195	0.7955	0.4285
