task_name,indicator,pitc_reduction_year,test_reduction,scenario,mean,upper_CI,lower_CI,future_variability,future_value
20230307-004042-40139045,AIDS_Mortality,2025,100,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,test_reduction_only,0
20230307-004042-40139045,AIDS_Mortality,2025,100,intervention,0.36184801626967433,0.37724877588442624,0.34644725665492243,test_reduction_only,0
20230307-004042-40139045,AIDS_Mortality,2025,100,percent_change,37.14589165863183,41.82717701713979,32.464606300123876,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiag15,2025,100,absolute_dif,-0.36632299999999773,-0.33328959999999747,-0.399356399999998,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiag15,2025,100,baseline,40.801163,40.82361245,40.77871355,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiag15,2025,100,intervention,40.43484,40.445423950000006,40.42425605,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiag15,2025,100,percent_change,-0.8977758399003268,-0.8173079025973883,-0.9782437772032654,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiagF,2025,100,absolute_dif,-0.26419099999999673,-0.2402414999999955,-0.2881404999999979,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiagF,2025,100,baseline,42.337169,42.3402641,42.3340739,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiagF,2025,100,intervention,42.072978000000006,42.1000226,42.0459334,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiagF,2025,100,percent_change,-0.624021274465035,-0.5674071581964976,-0.6806353907335724,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiagM,2025,100,absolute_dif,-0.6493855000000011,-0.5655076249999997,-0.7332633750000024,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiagM,2025,100,baseline,36.955966000000004,37.02331435000001,36.88861764999999,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiagM,2025,100,intervention,36.306580499999995,36.323110025,36.290050975,test_reduction_only,0
20230307-004042-40139045,ARTcoverageDiagM,2025,100,percent_change,-1.756735344653551,-1.53296973470708,-1.9805009546000218,test_reduction_only,0
20230307-004042-40139045,FemalesOver15,2025,100,absolute_dif,-7044050,-6466402.5,-7621697.5,test_reduction_only,0
20230307-004042-40139045,FemalesOver15,2025,100,baseline,1476365350,1477374107.5,1475356592.5,test_reduction_only,0
20230307-004042-40139045,FemalesOver15,2025,100,intervention,1469321300,1470907705,1467734895,test_reduction_only,0
20230307-004042-40139045,FemalesOver15,2025,100,percent_change,-0.47715092835447404,-0.4376985803448099,-0.516603276364138,test_reduction_only,0
20230307-004042-40139045,MalesOver15,2025,100,absolute_dif,-7108500,-6362940,-7854060,test_reduction_only,0
20230307-004042-40139045,MalesOver15,2025,100,baseline,1380969700,1381213850,1380725550,test_reduction_only,0
20230307-004042-40139045,MalesOver15,2025,100,intervention,1373861200,1374850910,1372871490,test_reduction_only,0
20230307-004042-40139045,MalesOver15,2025,100,percent_change,-0.5147575865243603,-0.4606784289115975,-0.5688367441371233,test_reduction_only,0
20230307-004042-40139045,NewAdultHIV,2025,100,absolute_dif,3271845.55,3600744.3375,2942946.7625,test_reduction_only,0
20230307-004042-40139045,NewAdultHIV,2025,100,baseline,3788054.4000000004,3881135.2100000004,3694973.59,test_reduction_only,0
20230307-004042-40139045,NewAdultHIV,2025,100,intervention,7059899.95,7481879.547499999,6637920.352500001,test_reduction_only,0
20230307-004042-40139045,NewAdultHIV,2025,100,percent_change,86.19398639591995,92.75853644016924,79.62943635167066,test_reduction_only,0
20230307-004042-40139045,Prev15to49,2025,100,absolute_dif,0.97124375,1.0467967274999996,0.8956907725000003,test_reduction_only,0
20230307-004042-40139045,Prev15to49,2025,100,baseline,3.4189065000000003,3.42189121,3.41592179,test_reduction_only,0
20230307-004042-40139045,Prev15to49,2025,100,intervention,4.39015025,4.462718517499999,4.317581982500001,test_reduction_only,0
20230307-004042-40139045,Prev15to49,2025,100,percent_change,28.410184769242477,30.644844860877793,26.17552467760716,test_reduction_only,0
20230307-004042-40139045,SWsexActs,2025,100,absolute_dif,-151455500,-134358825,-168552175.00000003,test_reduction_only,0
20230307-004042-40139045,SWsexActs,2025,100,baseline,8487000000,8487682100,8486317900,test_reduction_only,0
20230307-004042-40139045,SWsexActs,2025,100,intervention,8335544500,8351959075,8319129925,test_reduction_only,0
20230307-004042-40139045,SWsexActs,2025,100,percent_change,-1.784540810421867,-1.5832387879506507,-1.9858428328930833,test_reduction_only,0
20230307-004042-40139045,SWsexActsProt,2025,100,absolute_dif,-347460750,-332730762.49999994,-362190737.5,test_reduction_only,0
20230307-004042-40139045,SWsexActsProt,2025,100,baseline,6864318750,6891822532.5,6836814967.5,test_reduction_only,0
20230307-004042-40139045,SWsexActsProt,2025,100,intervention,6516858000,6529631795,6504084205,test_reduction_only,0
20230307-004042-40139045,SWsexActsProt,2025,100,percent_change,-5.060976137752057,-4.866666576723939,-5.255285698780176,test_reduction_only,0
20230307-004042-40139045,TestsPerAdult,2025,100,absolute_dif,-16.885904640321968,-14.937757434818673,-18.83405184582526,test_reduction_only,0
20230307-004042-40139045,TestsPerAdult,2025,100,baseline,21.2102681804801,23.257792157754015,19.162744203206184,test_reduction_only,0
20230307-004042-40139045,TestsPerAdult,2025,100,intervention,4.324363540158131,4.423740311928748,4.224986768387513,test_reduction_only,0
20230307-004042-40139045,TestsPerAdult,2025,100,percent_change,-79.44985533793047,-77.9345875213476,-80.96512315451334,test_reduction_only,0
20230307-004042-40139045,TotHIV15,2025,100,absolute_dif,46700260,50234412,43166108,test_reduction_only,0
20230307-004042-40139045,TotHIV15,2025,100,baseline,336235775,336239636.75,336231913.25,test_reduction_only,0
20230307-004042-40139045,TotHIV15,2025,100,intervention,382936035,386466325.25,379405744.75,test_reduction_only,0
20230307-004042-40139045,TotHIV15,2025,100,percent_change,13.889154115905324,14.940407024495752,12.837901207314898,test_reduction_only,0
20230307-004042-40139045,TotProtSexActs,2025,100,absolute_dif,-851330500,-814054875,-888606125,test_reduction_only,0
20230307-004042-40139045,TotProtSexActs,2025,100,baseline,12027640500,12281238725,11774042275,test_reduction_only,0
20230307-004042-40139045,TotProtSexActs,2025,100,intervention,11176310000,11392632600,10959987400,test_reduction_only,0
20230307-004042-40139045,TotProtSexActs,2025,100,percent_change,-7.074361616368824,-6.91360548543186,-7.235117747305789,test_reduction_only,0
20230307-004042-40139045,TotSexActs,2025,100,absolute_dif,-267106000,-238464450,-295747550,test_reduction_only,0
20230307-004042-40139045,TotSexActs,2025,100,baseline,34495561000,35168158150,33822963850,test_reduction_only,0
20230307-004042-40139045,TotSexActs,2025,100,intervention,34228455000,34872410600,33584499400,test_reduction_only,0
20230307-004042-40139045,TotSexActs,2025,100,percent_change,-0.7728516641083938,-0.7048911177253987,-0.840812210491389,test_reduction_only,0
20230307-004042-40139045,TotalAIDSdeathsadult,2025,100,absolute_dif,954793.425,1080598.5667499998,828988.2832500002,test_reduction_only,0
20230307-004042-40139045,TotalAIDSdeathsadult,2025,100,baseline,1745765.175,1759064.63825,1732465.71175,test_reduction_only,0
20230307-004042-40139045,TotalAIDSdeathsadult,2025,100,intervention,2700558.6,2839663.205,2561453.995,test_reduction_only,0
20230307-004042-40139045,TotalAIDSdeathsadult,2025,100,percent_change,54.634657295728104,61.424747239021364,47.844567352434844,test_reduction_only,0
20230307-004042-40139045,TotalHIVtests,2025,100,absolute_dif,-949907930,-840671819,-1059144041,test_reduction_only,0
20230307-004042-40139045,TotalHIVtests,2025,100,baseline,1189103300,1303503345,1074703255,test_reduction_only,0
20230307-004042-40139045,TotalHIVtests,2025,100,intervention,239195370,244359304,234031436,test_reduction_only,0
20230307-004042-40139045,TotalHIVtests,2025,100,percent_change,-79.72272661871727,-78.20618252427566,-81.2392707131589,test_reduction_only,0
20230307-004048-8dbdc19b,AIDS_Mortality,2025,100,absolute_dif,0.10162042601371107,0.11506162934121586,0.08817922268620629,test_reduction_only,0
20230307-004048-8dbdc19b,AIDS_Mortality,2025,100,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,test_reduction_only,0
20230307-004048-8dbdc19b,AIDS_Mortality,2025,100,intervention,0.36537789199302284,0.3810455710398961,0.3497102129461496,test_reduction_only,0
20230307-004048-8dbdc19b,AIDS_Mortality,2025,100,percent_change,38.48335433563096,43.254548485718274,33.71216018554366,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiag15,2025,100,absolute_dif,-0.44555049999999596,-0.41015682499999784,-0.4809441749999941,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiag15,2025,100,baseline,40.801163,40.82361245,40.77871355,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiag15,2025,100,intervention,40.35561250000001,40.368556725000005,40.342668275,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiag15,2025,100,percent_change,-1.0919518922260842,-1.0058059708318121,-1.1780978136203561,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiagF,2025,100,absolute_dif,-0.328676999999999,-0.30226509999999784,-0.35508890000000015,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiagF,2025,100,baseline,42.337169,42.3402641,42.3340739,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiagF,2025,100,intervention,42.008492000000004,42.037999,41.978985,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiagF,2025,100,percent_change,-0.7763370796284859,-0.7138956622324556,-0.8387784970245161,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiagM,2025,100,absolute_dif,-0.7470594999999989,-0.6604807749999989,-0.8336382249999988,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiagM,2025,100,baseline,36.955966000000004,37.02331435000001,36.88861764999999,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiagM,2025,100,intervention,36.2089065,36.228136875000004,36.189676125000005,test_reduction_only,0
20230307-004048-8dbdc19b,ARTcoverageDiagM,2025,100,percent_change,-2.0210198871214997,-1.790427615625061,-2.251612158617939,test_reduction_only,0
20230307-004048-8dbdc19b,FemalesOver15,2025,100,absolute_dif,-7526100,-6945840,-8106360,test_reduction_only,0
20230307-004048-8dbdc19b,FemalesOver15,2025,100,baseline,1476365350,1477374107.5,1475356592.5,test_reduction_only,0
20230307-004048-8dbdc19b,FemalesOver15,2025,100,intervention,1468839250,1470428267.5,1467250232.5,test_reduction_only,0
20230307-004048-8dbdc19b,FemalesOver15,2025,100,percent_change,-0.5098022112671288,-0.4701505987417248,-0.5494538237925326,test_reduction_only,0
20230307-004048-8dbdc19b,MalesOver15,2025,100,absolute_dif,-7695300,-6933685,-8456915,test_reduction_only,0
20230307-004048-8dbdc19b,MalesOver15,2025,100,baseline,1380969700,1381213850,1380725550,test_reduction_only,0
20230307-004048-8dbdc19b,MalesOver15,2025,100,intervention,1373274400,1374280165,1372268635,test_reduction_only,0
20230307-004048-8dbdc19b,MalesOver15,2025,100,percent_change,-0.5572496966287278,-0.5020004377105691,-0.6124989555468864,test_reduction_only,0
20230307-004048-8dbdc19b,NewAdultHIV,2025,100,absolute_dif,3996440.0999999996,4379612.815,3613267.385,test_reduction_only,0
20230307-004048-8dbdc19b,NewAdultHIV,2025,100,baseline,3788054.4000000004,3881135.2100000004,3694973.59,test_reduction_only,0
20230307-004048-8dbdc19b,NewAdultHIV,2025,100,intervention,7784494.5,8260748.024999999,7308240.975000001,test_reduction_only,0
20230307-004048-8dbdc19b,NewAdultHIV,2025,100,percent_change,105.29616585358724,112.82409868698419,97.76823302019028,test_reduction_only,0
20230307-004048-8dbdc19b,Prev15to49,2025,100,absolute_dif,1.2134289999999999,1.3033906749999995,1.1234673250000002,test_reduction_only,0
20230307-004048-8dbdc19b,Prev15to49,2025,100,baseline,3.4189065000000003,3.42189121,3.41592179,test_reduction_only,0
20230307-004048-8dbdc19b,Prev15to49,2025,100,intervention,4.6323355,4.719312465,4.545358535,test_reduction_only,0
20230307-004048-8dbdc19b,Prev15to49,2025,100,percent_change,35.494303398156426,38.15658962982012,32.83201716649273,test_reduction_only,0
20230307-004048-8dbdc19b,SWsexActs,2025,100,absolute_dif,-175161000,-155901649.99999997,-194420350.00000003,test_reduction_only,0
20230307-004048-8dbdc19b,SWsexActs,2025,100,baseline,8487000000,8487682100,8486317900,test_reduction_only,0
20230307-004048-8dbdc19b,SWsexActs,2025,100,intervention,8311839000,8330416250,8293261750,test_reduction_only,0
20230307-004048-8dbdc19b,SWsexActs,2025,100,percent_change,-2.063853966752917,-1.8370921845908719,-2.290615748914962,test_reduction_only,0
20230307-004048-8dbdc19b,SWsexActsProt,2025,100,absolute_dif,-582380800,-565552785,-599208815,test_reduction_only,0
20230307-004048-8dbdc19b,SWsexActsProt,2025,100,baseline,6864318750,6891822532.5,6836814967.5,test_reduction_only,0
20230307-004048-8dbdc19b,SWsexActsProt,2025,100,intervention,6281937950,6292613717.5,6271262182.5,test_reduction_only,0
20230307-004048-8dbdc19b,SWsexActsProt,2025,100,percent_change,-8.483237295565587,-8.272075716490185,-8.694398874640987,test_reduction_only,0
20230307-004048-8dbdc19b,TestsPerAdult,2025,100,absolute_dif,-16.914639017081925,-14.964414625812106,-18.86486340835174,test_reduction_only,0
20230307-004048-8dbdc19b,TestsPerAdult,2025,100,baseline,21.2102681804801,23.257792157754015,19.162744203206184,test_reduction_only,0
20230307-004048-8dbdc19b,TestsPerAdult,2025,100,intervention,4.295629163398174,4.392928749402269,4.198329577394079,test_reduction_only,0
20230307-004048-8dbdc19b,TestsPerAdult,2025,100,percent_change,-79.58568423350297,-78.07373529734349,-81.09763316966246,test_reduction_only,0
20230307-004048-8dbdc19b,TotHIV15,2025,100,absolute_dif,58297745,62500188.75,54095301.25,test_reduction_only,0
20230307-004048-8dbdc19b,TotHIV15,2025,100,baseline,336235775,336239636.75,336231913.25,test_reduction_only,0
20230307-004048-8dbdc19b,TotHIV15,2025,100,intervention,394533520,398732102,390334938,test_reduction_only,0
20230307-004048-8dbdc19b,TotHIV15,2025,100,percent_change,17.33836873514017,18.588418143016124,16.088319327264212,test_reduction_only,0
20230307-004048-8dbdc19b,TotProtSexActs,2025,100,absolute_dif,-1532987000,-1473950200,-1592023800,test_reduction_only,0
20230307-004048-8dbdc19b,TotProtSexActs,2025,100,baseline,12027640500,12281238725,11774042275,test_reduction_only,0
20230307-004048-8dbdc19b,TotProtSexActs,2025,100,intervention,10494653500,10689214925,10300092075,test_reduction_only,0
20230307-004048-8dbdc19b,TotProtSexActs,2025,100,percent_change,-12.740342375947323,-12.51812491047124,-12.962559841423406,test_reduction_only,0
20230307-004048-8dbdc19b,TotSexActs,2025,100,absolute_dif,-299823000,-268753250,-330892750,test_reduction_only,0
20230307-004048-8dbdc19b,TotSexActs,2025,100,baseline,34495561000,35168158150,33822963850,test_reduction_only,0
20230307-004048-8dbdc19b,TotSexActs,2025,100,intervention,34195738000,34837265400,33554210600,test_reduction_only,0
20230307-004048-8dbdc19b,TotSexActs,2025,100,percent_change,-0.867583579128808,-0.7944309564684269,-0.9407362017891894,test_reduction_only,0
20230307-004048-8dbdc19b,TotalAIDSdeathsadult,2025,100,absolute_dif,1067899.275,1205611.85925,930186.69075,test_reduction_only,0
20230307-004048-8dbdc19b,TotalAIDSdeathsadult,2025,100,baseline,1745765.175,1759064.63825,1732465.71175,test_reduction_only,0
20230307-004048-8dbdc19b,TotalAIDSdeathsadult,2025,100,intervention,2813664.45,2964676.4975,2662652.4025,test_reduction_only,0
20230307-004048-8dbdc19b,TotalAIDSdeathsadult,2025,100,percent_change,61.10818572831013,68.53103534187981,53.685336114740444,test_reduction_only,0
20230307-004048-8dbdc19b,TotalHIVtests,2025,100,absolute_dif,-951685980,-842324393,-1061047567,test_reduction_only,0
20230307-004048-8dbdc19b,TotalHIVtests,2025,100,baseline,1189103300,1303503345,1074703255,test_reduction_only,0
20230307-004048-8dbdc19b,TotalHIVtests,2025,100,intervention,237417320,242455778,232378862,test_reduction_only,0
20230307-004048-8dbdc19b,TotalHIVtests,2025,100,percent_change,-79.87266815200337,-78.35999732757561,-81.38533897643111,test_reduction_only,0
20230307-004054-83640125,AIDS_Mortality,2025,100,absolute_dif,0.10474857569862381,0.11837232055974807,0.09112483083749955,test_reduction_only,0
20230307-004054-83640125,AIDS_Mortality,2025,100,baseline,0.2637574659793118,0.2659839416986802,0.26153099025994336,test_reduction_only,0
20230307-004054-83640125,AIDS_Mortality,2025,100,intervention,0.3685060416779356,0.3843562622584283,0.3526558210974429,test_reduction_only,0
20230307-004054-83640125,AIDS_Mortality,2025,100,percent_change,39.668795350784265,44.49919084960682,34.83839985196171,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiag15,2025,100,absolute_dif,-0.5210279999999976,-0.4839114999999987,-0.5581444999999965,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiag15,2025,100,baseline,40.801163,40.82361245,40.77871355,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiag15,2025,100,intervention,40.280135,40.29480205,40.26546795,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiag15,2025,100,percent_change,-1.2769379794727156,-1.1866713504387192,-1.3672046085067118,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiagF,2025,100,absolute_dif,-0.39098900000000114,-0.3627017999999994,-0.4192762000000029,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiagF,2025,100,baseline,42.337169,42.3402641,42.3340739,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiagF,2025,100,intervention,41.94618,41.9775623,41.914797699999994,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiagF,2025,100,percent_change,-0.9235178046210477,-0.8566361862502668,-0.9903994229918285,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiagM,2025,100,absolute_dif,-0.8387200000000021,-0.7502626499999998,-0.9271773500000045,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiagM,2025,100,baseline,36.955966000000004,37.02331435000001,36.88861764999999,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiagM,2025,100,intervention,36.117245999999994,36.138355,36.096137,test_reduction_only,0
20230307-004054-83640125,ARTcoverageDiagM,2025,100,percent_change,-2.269036794139736,-2.033813092618157,-2.5042604956613155,test_reduction_only,0
20230307-004054-83640125,FemalesOver15,2025,100,absolute_dif,-8001850,-7423157.5,-8580542.5,test_reduction_only,0
20230307-004054-83640125,FemalesOver15,2025,100,baseline,1476365350,1477374107.5,1475356592.5,test_reduction_only,0
20230307-004054-83640125,FemalesOver15,2025,100,intervention,1468363500,1469950950,1466776050,test_reduction_only,0
20230307-004054-83640125,FemalesOver15,2025,100,percent_change,-0.5420265559639974,-0.5024590983875052,-0.5815940135404895,test_reduction_only,0
20230307-004054-83640125,MalesOver15,2025,100,absolute_dif,-8282200,-7507285,-9057115,test_reduction_only,0
20230307-004054-83640125,MalesOver15,2025,100,baseline,1380969700,1381213850,1380725550,test_reduction_only,0
20230307-004054-83640125,MalesOver15,2025,100,intervention,1372687500,1373706565,1371668435,test_reduction_only,0
