year,intervention_year,test_reduction,mean,upper_CI,lower_CI
2030,2030,0,0.003827836,0.0041753219999999995,0.00343895275
2030,2030,20,0.003833624,0.0041818029999999996,0.0034445835
2030,2030,40,0.003839457,0.004188338749999999,0.0034502445
2030,2030,60,0.0038453789,0.0041949745,0.00345599975
2030,2030,80,0.003851369,0.004201689749999999,0.0034618292500000003
2030,2030,100,0.0038574098,0.004208465,0.0034677235
2031,2030,0,0.0036228667,0.0039581115,0.00323895875
2031,2030,20,0.0036476134,0.00398664125,0.003265161
2031,2030,40,0.0036717858,0.00401434725,0.00328858475
2031,2030,60,0.0036954363,0.004041275249999999,0.0033116075
2031,2030,80,0.0037185587,0.004067411,0.003334116
2031,2030,100,0.0037410817,0.0040926750000000005,0.003355358
2032,2030,0,0.0034277665,0.0037544055000000003,0.00304711375
2032,2030,20,0.0034790727,0.00380946225,0.0031019185
2032,2030,40,0.0035288949,0.0038671854999999997,0.0031499045
2032,2030,60,0.0035770334,0.0039222245,0.003196548
2032,2030,80,0.0036234298,0.0039744305,0.0032416255
2032,2030,100,0.0036678087,0.00402348275,0.003280164
2033,2030,0,0.0032394667,0.0035604135,0.002865342
2033,2030,20,0.0033148291,0.0036391925,0.002941777
2033,2030,40,0.003389383,0.0037246424999999995,0.003013834
2033,2030,60,0.0034623201,0.00380834725,0.0030840414999999998
2033,2030,80,0.0035331739,0.003887939,0.00315227375
2033,2030,100,0.0036009441,0.003962111,0.00320959
2034,2030,0,0.0030592657,0.00337674025,0.00269347775
2034,2030,20,0.0031537883,0.0034740045,0.0027880382499999995
2034,2030,40,0.0032502174,0.0035822617500000003,0.0028777704999999997
2034,2030,60,0.0033472119,0.0036943775,0.0029704584999999998
2034,2030,80,0.0034437708,0.0038033277499999996,0.0030627545
2034,2030,100,0.0035377702,0.00390574175,0.003141344
2035,2030,0,0.0028880595,0.00320411825,0.0025305170000000004
2035,2030,20,0.0029977705,0.00331384825,0.0026394365
2035,2030,40,0.0031131308,0.00344187875,0.0027457870000000004
2035,2030,60,0.0032326025,0.003581141,0.00285703825
2035,2030,80,0.0033548447,0.0037152955,0.00297328525
2035,2030,100,0.003476524,0.003844097,0.003074097
2036,2030,0,0.0027266973,0.0030406912499999997,0.0023771994999999997
2036,2030,20,0.0028484967,0.003164133,0.002497198
2036,2030,40,0.0029800323,0.003306683,0.0026188534999999997
2036,2030,60,0.0031199298,0.0034697792499999995,0.0027453345
2036,2030,80,0.0032668105,0.0036216472500000003,0.002884344
2036,2030,100,0.0034162737,0.0037816962499999996,0.003007168
2037,2030,0,0.0025751199,0.002884974,0.0022335155
2037,2030,20,0.0027065109,0.0030233935,0.00236197075
2037,2030,40,0.0028516785,0.003178669,0.0024963595
2037,2030,60,0.0030097064,0.003355586,0.00263612325
2037,2030,80,0.0031794714,0.003538065,0.00279597075
2037,2030,100,0.0033557634,0.0037324257499999998,0.002939842
2038,2030,0,0.0024325072,0.00273809175,0.00209879275
2038,2030,20,0.0025714573,0.00288906625,0.00223355675
2038,2030,40,0.0027279889,0.003054734,0.0023784507500000003
2038,2030,60,0.0029018418,0.003247722,0.002529535
2038,2030,80,0.003092396,0.0034591727499999995,0.0027080577500000003
2038,2030,100,0.0032939128,0.0036818065,0.002871533
2039,2030,0,0.002298738,0.00259999625,0.0019729442499999998
2039,2030,20,0.0024436211,0.0027615195,0.00211243025
2039,2030,40,0.0026095789,0.00293560475,0.002265834
2039,2030,60,0.0027971335,0.00314361625,0.0024278095
2039,2030,80,0.0030063348,0.0033835399999999996,0.00262147775
2039,2030,100,0.0032311717,0.0036295154999999996,0.0028029087500000003
2040,2030,0,0.0021736743,0.00247063125,0.00185580025
2040,2030,20,0.0023232006,0.0026410732499999997,0.00199876725
2040,2030,40,0.0024969691,0.00282178475,0.0021590554999999997
2040,2030,60,0.0026963446,0.0030478857499999998,0.0023305517499999998
2040,2030,80,0.0029221635,0.0033089362499999996,0.0025371244999999997
2040,2030,100,0.0031683467,0.0035815175,0.00273484075
2041,2030,0,0.0020568549,0.0023495395,0.0017451544999999998
2041,2030,20,0.00220998,0.002527557,0.00189236575
2041,2030,40,0.0023901973,0.0027138015,0.00205817475
2041,2030,60,0.0025997422,0.00295586975,0.002237649
2041,2030,80,0.0028402921,0.0032358139999999996,0.00245542375
2041,2030,100,0.0031058602,0.0035331257499999994,0.0026677537499999997
2042,2030,0,0.0019476561,0.0022360799999999997,0.001642012
2042,2030,20,0.0021035162,0.0024205202499999997,0.0017926185
2042,2030,40,0.0022890219,0.002612317,0.00196294175
2042,2030,60,0.0025072757,0.0028673479999999996,0.0021490502500000003
2042,2030,80,0.0027608218,0.0031643262499999993,0.002376446
2042,2030,100,0.0030438679,0.0034842367499999995,0.00260180725
2043,2030,0,0.0018454616,0.00212962275,0.0015458989999999999
2043,2030,20,0.0020033334,0.002317728,0.00169733975
2043,2030,40,0.0021931299,0.0025157820000000003,0.0018729792500000002
2043,2030,60,0.0024188013,0.0027822177499999996,0.00206455975
2043,2030,80,0.0026837525,0.0030945002499999995,0.0023001669999999997
2043,2030,100,0.0029824439,0.00343498325,0.002537015
2044,2030,0,0.001749749,0.00202965675,0.0014562754999999999
2044,2030,20,0.0019090328,0.0022205227499999996,0.00160799575
2044,2030,40,0.0021022748,0.00242445775,0.00178789975
2044,2030,60,0.0023342402,0.0027004457499999997,0.0019840469999999996
2044,2030,80,0.0026091616,0.0030264622499999996,0.0022265825
2044,2030,100,0.0029217785,0.0033855325,0.002473486
2045,2030,0,0.0016600154,0.0019356820000000002,0.0013726167500000002
2045,2030,20,0.0018202167,0.0021287434999999995,0.0015241607500000001
2045,2030,40,0.0020161909,0.00233704025,0.00170749925
2045,2030,60,0.002253472,0.002620767,0.0019073337499999998
2045,2030,80,0.002537087,0.0029586467499999997,0.002155189
2045,2030,100,0.0028620341,0.0033344477499999995,0.0024112992500000003
2046,2030,0,0.0015756332,0.0018470532499999998,0.001294297
2046,2030,20,0.0017363247,0.0020418202499999996,0.0014452795
2046,2030,40,0.0019344037,0.00225336625,0.0016308475000000001
2046,2030,60,0.0021761317000000002,0.0025433994999999997,0.00183388825
2046,2030,80,0.0024672761,0.0028922899999999996,0.0020834417499999997
2046,2030,100,0.0028030591,0.0032833562499999993,0.00235022625
2047,2030,0,0.00149621903,0.00176348,0.0012208772499999999
2047,2030,20,0.0016570894,0.0019595834999999997,0.00137100775
2047,2030,40,0.0018567953,0.00217404575,0.00155696975
2047,2030,60,0.0021022833,0.00246929125,0.0017638355
2047,2030,80,0.0024000098,0.0028281332499999995,0.00201438825
2047,2030,100,0.0027453774,0.0032325177499999995,0.00229061
2048,2030,0,0.00142085732,0.0016838012499999998,0.001151606
2048,2030,20,0.0015815188,0.0018807859999999997,0.0013005339999999999
2048,2030,40,0.0017822819,0.002097392,0.00148628125
2048,2030,60,0.0020307249,0.00239706575,0.0016961232500000002
2048,2030,80,0.0023339374,0.0027645904999999997,0.0019470325
2048,2030,100,0.0026874628,0.0031807979999999994,0.0022299947500000004
2049,2030,0,0.00134928344,0.0016078465,0.0010861385000000001
2049,2030,20,0.00150945395,0.0018053782499999997,0.0012336234999999998
2049,2030,40,0.001710836,0.002023495,0.00141866675
2049,2030,60,0.0019615937,0.0023269777499999996,0.00163080575
2049,2030,80,0.0022693979,0.0027021359999999995,0.0018815284999999999
2049,2030,100,0.0026298996,0.00312906225,0.00216846025
2050,2030,0,0.00128124069,0.00153546675,0.00102416575
2050,2030,20,0.00144073774,0.00173238575,0.0011700525000000002
2050,2030,40,0.0016424333,0.00195245525,0.001354012
2050,2030,60,0.001895033,0.00225928625,0.00156792775
2050,2030,80,0.0022067412,0.0026412644999999997,0.0018186855
2050,2030,100,0.0025732872,0.00307818475,0.0021080677499999995
2051,2030,0,0.00121628541,0.0014661610000000001,9.65273675e-4
2051,2030,20,0.00137491467,0.0016611405,0.00110939525
2051,2030,40,0.00157661106,0.0018837675,0.00129191175
2051,2030,60,0.0018305748,0.002193466,0.0015070697499999998
2051,2030,80,0.0021454972,0.002581434999999999,0.00175832275
2051,2030,100,0.0025171612,0.00302759025,0.00204857925
2052,2030,0,0.0011542353,0.0013998244999999998,9.09240675e-4
2052,2030,20,0.00131186125,0.0015926262499999998,0.0010514822500000002
2052,2030,40,0.00151333133,0.0018174775,0.00123227175
2052,2030,60,0.0017682965,0.0021296707499999998,0.0014482607499999999
2052,2030,80,0.0020858977,0.0025229669999999992,0.00170040475
2052,2030,100,0.0024619429,0.0029778839999999997,0.0019902422500000004
2053,2030,0,0.00109486633,0.0013362119999999998,8.55846225e-4
2053,2030,20,0.00125135532,0.0015266182499999999,9.9610035e-4
2053,2030,40,0.00145238065,0.0017533747499999999,0.0011748972500000001
2053,2030,60,0.0017080118,0.0020677099999999995,0.001390396
2053,2030,80,0.0020277938,0.0024656999999999995,0.00164400725
2053,2030,100,0.0024075431,0.00292897025,0.0019329862500000001
2054,2030,0,0.00103811126,0.00127535825,8.049572999999999e-4
2054,2030,20,0.00119339397,0.00146319975,9.431588250000001e-4
2054,2030,40,0.00139385571,0.0016916750000000001,0.001119794
2054,2030,60,0.0016499509,0.00200790225,0.001333653
2054,2030,80,0.0019715968,0.0024101882499999996,0.00158937625
2054,2030,100,0.0023545964,0.0028817494999999996,0.00187719825
2055,2030,0,9.8385804e-4,0.001217269,7.56390075e-4
2055,2030,20,0.00113794023,0.00140242975,8.925427999999999e-4
2055,2030,40,0.00133782959,0.001632594,0.0010669224999999998
2055,2030,60,0.00159434174,0.00195062125,0.001279
2055,2030,80,0.0019177414999999999,0.0023570402499999994,0.00153679175
2055,2030,100,0.002303806,0.0028373064999999992,0.00182583575
2056,2030,0,9.3199864e-4,0.001161718,7.100962250000001e-4
2056,2030,20,0.00108482758,0.001344075,8.44149375e-4
2056,2030,40,0.00128405953,0.0015757854999999999,0.0010161585
2056,2030,60,0.00154084947,0.00189542225,0.0012263102499999999
2056,2030,80,0.0018657899,0.002305696499999999,0.0014859795
2056,2030,100,0.0022546204,0.0027947412499999998,0.00177604975
2057,2030,0,8.8255708e-4,0.0011087394999999998,6.660821250000001e-4
2057,2030,20,0.00103408991,0.0012882755,7.979944e-4
2057,2030,40,0.00123259997,0.00152133475,9.67556125e-4
2057,2030,60,0.00148956404,0.0018424342499999999,0.0011756832500000002
2057,2030,80,0.0018158867,0.0022563417499999994,0.00143707
2057,2030,100,0.0022072628,0.0027542889999999996,0.0017279227499999998
2058,2030,0,8.3558491e-4,0.00105836825,6.2439225e-4
2058,2030,20,9.857782e-4,0.001235045,7.541224e-4
2058,2030,40,0.00118350311,0.001469305,9.2117195e-4
2058,2030,60,0.00144054875,0.0017917419999999998,0.0011277779999999999
2058,2030,80,0.0017681129,0.0022091007499999995,0.0013901694999999999
2058,2030,100,0.0021618518,0.0027149949999999996,0.00168152275
2059,2030,0,7.911008e-4,0.00101056375,5.850681e-4
2059,2030,20,9.3988603e-4,0.00118429825,7.125573999999999e-4
2059,2030,40,0.0011367334,0.0014217442499999998,8.770351e-4
2059,2030,60,0.0013937285,0.0017432259999999998,0.00108252175
2059,2030,80,0.0017223562,0.0021637992499999995,0.001345249
2059,2030,100,0.002118241,0.00267689925,0.00163693175
2060,2030,0,7.4908978e-4,9.652580999999999e-4,5.481153250000001e-4
2060,2030,20,0.00089638281000000005,0.0011388295,6.732929e-4
2060,2030,40,0.0010922345,0.00137650175,8.351477500000001e-4
2060,2030,60,0.00134902069,0.0016967504999999999,0.00103942475
2060,2030,80,0.0016785042,0.0021220252499999995,0.0013022695000000002
2060,2030,100,0.0020762973,0.0026402634999999996,0.00159411175
2061,2030,0,7.0959905e-4,9.225435249999998e-4,5.135427000000001e-4
2061,2030,20,8.5534813e-4,0.0010959515000000001,6.363698250000001e-4
2061,2030,40,0.00105013346,0.001333771,7.95587775e-4
2061,2030,60,0.00130661234,0.00165274275,9.985964e-4
2061,2030,80,0.00163682749,0.002082766,0.00126144625
2061,2030,100,0.0020363971,0.00260558775,0.0015533417499999998
2062,2030,0,6.7257283e-4,8.823732499999997e-4,4.812868e-4
2062,2030,20,8.1673926e-4,0.00105566975,6.017352749999999e-4
2062,2030,40,0.00101040242,0.00129341825,7.58321475e-4
2062,2030,60,0.00126649698,0.00161287425,9.60027075e-4
2062,2030,80,0.00159735115,0.0020456772499999995,0.0012227887499999999
2062,2030,100,0.0019986116,0.0025729825,0.0015146675
2063,2030,0,6.3796022e-4,8.438418499999999e-4,4.5129362499999996e-4
2063,2030,20,7.8050928e-4,0.0010177885000000001,5.6934325e-4
2063,2030,40,9.7299741e-4,0.0012553729999999997,7.2331515e-4
2063,2030,60,0.00122863771,0.00157523825,9.236906250000001e-4
2063,2030,80,0.00156004587,0.0020107157499999998,0.00118627275
2063,2030,100,0.0019629291,0.00254240875,0.001478099
2064,2030,0,6.0568127e-4,8.078637499999998e-4,4.234836e-4
2064,2030,20,7.4658464e-4,9.822141499999998e-4,5.3912075e-4
2064,2030,40,9.378509499999999e-4,0.0012195647499999998,6.905091e-4
2064,2030,60,0.00119297052,0.0015397605,8.895388e-4
2064,2030,80,0.00152485522,0.0019778062499999994,0.0011518735
2064,2030,100,0.0019293016,0.0025138172499999997,0.00144359725
2065,2030,0,5.7560612e-4,7.741453999999999e-4,3.9773325e-4
2065,2030,20,7.1483521e-4,9.487905499999999e-4,5.107233e-4
2065,2030,40,9.048296e-4,0.0011858334999999998,6.59788425e-4
2065,2030,60,0.00115935512,0.0015063737500000001,8.5746245e-4
2065,2030,80,0.00149162891,0.0019467707499999996,0.00111898125
2065,2030,100,0.0018975705,0.0024872045000000004,0.00141104275
2066,2030,0,5.4757061e-4,7.425169e-4,3.7388985e-4
2066,2030,20,6.8509972e-4,9.173470249999999e-4,4.8425307499999994e-4
2066,2030,40,8.7377209e-4,0.0011540135,6.310085499999999e-4
2066,2030,60,0.00112762977,0.0014748835,8.273248e-4
2066,2030,80,0.00146020183,0.0019174149999999996,0.00108720425
2066,2030,100,0.0018675601,0.00246213625,0.0013802755
2067,2030,0,5.213709e-4,7.128694249999999e-4,3.51785775e-4
2067,2030,20,6.5715432e-4,8.875979749999999e-4,4.5953605e-4
2067,2030,40,8.4442317e-4,0.0011237494999999996,6.0397295e-4
2067,2030,60,0.00109749239,0.0014448025,7.989116249999999e-4
2067,2030,80,0.00143020518,0.0018892509999999996,0.0010570240000000002
2067,2030,100,0.0018388215,0.0024380089999999997,0.0013509669999999998
2068,2030,0,4.9690377e-4,6.85091725e-4,3.3127975e-4
2068,2030,20,6.3094259e-4,8.595880499999998e-4,4.3646055e-4
2068,2030,40,8.1679049e-4,0.001095183,5.786060250000001e-4
2068,2030,60,0.00106903241,0.0014173184999999998,7.72191675e-4
2068,2030,80,0.00140183976,0.0018626457499999996,0.0010280018
2068,2030,100,0.0018116793,0.0024153724999999996,0.0013232805000000002
2069,2030,0,4.740199e-4,6.589613999999999e-4,3.1223329999999997e-4
2069,2030,20,6.0631933e-4,8.331755499999998e-4,4.1488017499999996e-4
2069,2030,40,7.9073297e-4,0.0010681844999999998,5.54771525e-4
2069,2030,60,0.00104211527,0.0013914987499999997,7.470336749999999e-4
2069,2030,80,0.00137496605,0.0018374692499999999,9.99986675e-4
2069,2030,100,0.0017859919,0.0023940819999999996,0.0012970855
2070,2030,0,4.5258634e-4,6.356187999999999e-4,2.94519425e-4
2070,2030,20,5.8315623e-4,8.092268999999998e-4,3.94664925e-4
2070,2030,40,7.661268e-4,0.0010426144999999998,5.323482e-4
2070,2030,60,0.0010166183400000001,0.001367019,7.233193500000001e-4
2070,2030,80,0.00134946607,0.0018135962499999997,9.738487500000001e-4
2070,2030,100,0.0017616318,0.002373987,0.0012722525
2071,2030,0,4.3245832e-4,6.139901999999999e-4,2.78008175e-4
2071,2030,20,5.6130854e-4,7.867262749999997e-4,3.7569540000000003e-4
2071,2030,40,7.4282526e-4,0.0010183244249999997,5.11200425e-4
2071,2030,60,9.9239149e-4,0.00134372925,7.009100999999999e-4
2071,2030,80,0.00132517706,0.0017908467499999998,9.4902245e-4
2071,2030,100,0.00173842387,0.0023548974999999996,0.0012486315000000002
2072,2030,0,4.1349981e-4,5.936302999999998e-4,2.6257822500000004e-4
2072,2030,20,5.4063409e-4,7.653688999999999e-4,3.57846925e-4
2072,2030,40,7.2067694e-4,9.951433249999998e-4,4.90423225e-4
2072,2030,60,9.6926633e-4,0.0013214295,6.796553750000001e-4
2072,2030,80,0.00130190866,0.001769017,9.253415500000001e-4
2072,2030,100,0.00171613928,0.0023365477499999996,0.0012260325000000001
2073,2030,0,3.9561227e-4,5.746662249999999e-4,2.4812262500000003e-4
2073,2030,20,5.2105311e-4,7.451315499999998e-4,3.4101705e-4
2073,2030,40,6.9962957e-4,9.730737249999997e-4,4.70663125e-4
2073,2030,60,9.4722941e-4,0.0013001854999999999,6.59487825e-4
2073,2030,80,0.00127969403,0.0017482197500000001,9.0276945e-4
2073,2030,100,0.00169486887,0.0023191345,0.001204465
2074,2030,0,3.7870621e-4,5.567088e-4,2.3455595e-4
2074,2030,20,5.0248069e-4,7.259403249999998e-4,3.251201e-4
2074,2030,40,6.7960459e-4,9.520475999999997e-4,4.5189102499999995e-4
2074,2030,60,9.2621074e-4,0.0012799467499999997,6.3982725e-4
2074,2030,80,0.00125847198,0.0017284097499999998,8.8122985e-4
2074,2030,100,0.00167455826,0.0023026235,0.00118431525
2075,2030,0,3.6270117e-4,5.396825999999999e-4,2.218013e-4
2075,2030,20,4.8483843e-4,7.077233249999997e-4,3.10077875e-4
2075,2030,40,6.6052759e-4,9.326762499999997e-4,4.3402835000000005e-4
2075,2030,60,9.061396e-4,0.001260649,6.203879499999999e-4
2075,2030,80,0.00123817756,0.00170953225,8.606493e-4
2075,2030,100,0.00165514533,0.0022869547499999995,0.0011655547500000001
2076,2030,0,3.4752726e-4,5.235211499999999e-4,2.0979072499999999e-4
2076,2030,20,4.6805828e-4,6.904171249999997e-4,2.9582275e-4
2076,2030,40,6.4233336e-4,9.147401249999995e-4,4.17009e-4
2076,2030,60,8.8695531e-4,0.00124224225,6.01717825e-4
2076,2030,80,0.00121875392,0.00169153675,8.40962025e-4
2076,2030,100,0.00163657644,0.00227208875,0.00114766675
2077,2030,0,3.3312774e-4,5.081689749999999e-4,1.98471275e-4
2077,2030,20,4.5208469999999997e-4,6.739672999999998e-4,2.8229962499999996e-4
2077,2030,40,6.2496886e-4,8.976753749999995e-4,4.0077797499999995e-4
2077,2030,60,8.6860812e-4,0.0012241194999999998,5.83837125e-4
2077,2030,80,0.0012001537399999999,0.0016743732500000001,8.2211725e-4
2077,2030,100,0.00161880573,0.0022579602499999997,0.001130606
2078,2030,0,3.1943665e-4,4.935646e-4,1.8778099999999998e-4
2078,2030,20,4.3685178e-4,6.583128999999997e-4,2.69445975e-4
2078,2030,40,6.0837007e-4,8.814244749999996e-4,3.8527075e-4
2078,2030,60,8.5103779e-4,0.001206247,5.667058000000001e-4
2078,2030,80,0.0011823221299999999,0.0016579964999999999,8.04051875e-4
2078,2030,100,0.00160178592,0.0022445502499999995,0.0011143120000000001
2079,2030,0,3.0640717e-4,4.7966202499999996e-4,1.77673475e-4
2079,2030,20,4.2231333e-4,6.434103999999998e-4,2.5721575e-4
2079,2030,40,5.9249252e-4,8.659459999999996e-4,3.7044089999999997e-4
2079,2030,60,8.3420287e-4,0.001189125,5.502798499999999e-4
2079,2030,80,0.00116522305,0.0016423660000000001,7.867226999999999e-4
2079,2030,100,0.00158548629,0.0022318134999999998,0.00109874475
2080,2030,0,2.9399889e-4,4.6642272499999995e-4,1.68111175e-4
2080,2030,20,4.0842877e-4,6.292208499999999e-4,2.4556999999999997e-4
2080,2030,40,5.7729704e-4,8.512029499999996e-4,3.562479e-4
2080,2030,60,8.1806675e-4,0.00117270825,5.345218000000001e-4
2080,2030,80,0.00114882372,0.0016274465,7.700931500000001e-4
2080,2030,100,0.00156987698,0.0022197304999999994,0.001083879
2081,2030,0,2.8217657e-4,4.53812125e-4,1.5905919999999998e-4
2081,2030,20,3.9516316e-4,6.157097749999998e-4,2.34473725e-4
2081,2030,40,5.6274964e-4,8.371623249999996e-4,3.4265785e-4
2081,2030,60,8.0259891e-4,0.00115698675,5.19397075e-4
2081,2030,80,0.00113309854,0.001613252,7.541296500000001e-4
2081,2030,100,0.00155493847,0.002208277,0.00106968475
2082,2030,0,2.709092e-4,4.4179869999999994e-4,1.50367325e-4
2082,2030,20,3.8248487e-4,6.028446499999997e-4,2.2389845e-4
2082,2030,40,5.4881969e-4,8.237941249999996e-4,3.296398e-4
2082,2030,60,7.8776991e-4,0.00114191475,5.04875725e-4
2082,2030,80,0.00111801972,0.0015997799999999999,7.388025750000001e-4
2082,2030,100,0.00154065056,0.0021974477499999995,0.0010561415000000002
2083,2030,0,2.6016737e-4,4.3035297499999996e-4,1.420732e-4
2083,2030,20,3.7036389e-4,5.905945249999997e-4,2.1381422500000002e-4
2083,2030,40,5.3547705e-4,8.110673999999997e-4,3.17406825e-4
2083,2030,60,7.7355158e-4,0.001127478,4.9092765e-4
2083,2030,80,0.00110356368,0.001586947,7.240839249999999e-4
2083,2030,100,0.00152699234,0.002187218499999999,0.0010412195
2084,2030,0,2.49925562e-4,4.1944884999999996e-4,1.3421932499999999e-4
2084,2030,20,3.5877377e-4,5.789308749999998e-4,2.0419705e-4
2084,2030,40,5.226946e-4,7.989520999999997e-4,3.0580544999999997e-4
2084,2030,60,7.5991668e-4,0.0011136359999999999,4.775259e-4
2084,2030,80,0.00108970407,0.001574724,7.09945125e-4
2084,2030,100,0.0015139392,0.0021775639999999995,0.0010267280749999999
2085,2030,0,2.40160346e-4,4.0906085e-4,1.2678265e-4
2085,2030,20,3.4769028e-4,5.678272249999999e-4,1.9485445e-4
2085,2030,40,5.1044791e-4,7.874202749999996e-4,2.94693025e-4
2085,2030,60,7.4684087e-4,0.0011003735000000001,4.6452055000000003e-4
2085,2030,80,0.00107641823,0.0015630804999999998,6.963610750000001e-4
2085,2030,100,0.00150147106,0.0021684694999999994,0.0010128155750000001
2086,2030,0,2.30850148e-4,3.9916539999999996e-4,1.1974332500000001e-4
2086,2030,20,3.3709106e-4,5.572565749999998e-4,1.857944e-4
2086,2030,40,4.9871425e-4,7.764463499999997e-4,2.84047025e-4
2086,2030,60,7.3430209e-4,0.001087671,4.5050455e-4
2086,2030,80,0.00106368433,0.00155199175,6.8331025e-4
2086,2030,100,0.00148956754,0.0021599197499999993,9.99466775e-4
2087,2030,0,2.21974677e-4,3.8973945e-4,1.130803e-4
2087,2030,20,3.2695545e-4,5.471943999999998e-4,1.771547e-4
2087,2030,40,4.8747219e-4,7.660028999999997e-4,2.73846975e-4
2087,2030,60,7.2227825e-4,0.00107550325,4.36991575e-4
2087,2030,80,0.00105148193,0.0015414424999999998,6.70739025e-4
2087,2030,100,0.00147821002,0.0021518899999999996,9.866601e-4
2088,2030,0,2.13514088e-4,3.80758475e-4,1.0677667500000001e-4
2088,2030,20,3.1726229e-4,5.376127499999999e-4,1.689184e-4
2088,2030,40,4.7669967e-4,7.560613999999996e-4,2.6407435e-4
2088,2030,60,7.1074694e-4,0.001063845,4.23963625e-4
2088,2030,80,0.00103978765,0.0015314075,6.5852575e-4
2088,2030,100,0.00146737359,0.0021443597499999994,9.7436185e-4
2089,2030,0,2.05449752e-4,3.7219995e-4,1.00813555e-4
2089,2030,20,3.0799244e-4,5.284861499999997e-4,1.61067025e-4
2089,2030,40,4.6637623e-4,7.465928499999996e-4,2.547102e-4
2089,2030,60,6.9968599e-4,0.00105273275,4.11402125e-4
2089,2030,80,0.00102857806,0.0015218519999999998,6.467815999999999e-4
2089,2030,100,0.00145703595,0.0021373089999999996,9.625618e-4
2090,2030,0,1.97763498e-4,3.64042825e-4,9.51729625e-5
2090,2030,20,2.9912692e-4,5.197895499999997e-4,1.5358605e-4
2090,2030,40,4.5648195e-4,7.375697749999996e-4,2.4573795e-4
2090,2030,60,6.8907453e-4,0.0010420905,3.992925e-4
2090,2030,80,0.00101783133,0.0015127555,6.35486625e-4
2090,2030,100,0.00144717302,0.0021307024999999997,9.5123015e-4
2091,2030,0,1.9043819e-4,3.56263575e-4,8.984258000000001e-5
2091,2030,20,2.9064771e-4,5.114979999999998e-4,1.4645957500000002e-4
2091,2030,40,4.4699769e-4,7.289656499999996e-4,2.37115825e-4
2091,2030,60,6.7889238e-4,0.001031903,3.87617275e-4
2091,2030,80,0.00100752613,0.00150409325,6.2462145e-4
2091,2030,100,0.00143776206,0.0021245197499999992,9.403477e-4
2092,2030,0,1.83457046e-4,3.4884585e-4,8.480738e-5
2092,2030,20,2.82537263e-4,5.035874499999997e-4,1.396736e-4
2092,2030,40,4.3790486e-4,7.207549499999996e-4,2.2882369999999998e-4
2092,2030,60,6.691191e-4,0.001022135,3.76362825e-4
2092,2030,80,9.9764035e-4,0.0014958295,6.1416765e-4
2092,2030,100,0.00142877729,0.0021187359999999995,9.29892775e-4
2093,2030,0,1.76803989e-4,3.4177945e-4,8.0053135e-5
2093,2030,20,2.74778642e-4,4.960354249999999e-4,1.33213175e-4
2093,2030,40,4.2918495e-4,7.129122499999997e-4,2.20879625e-4
2093,2030,60,6.5973492e-4,0.0010127665,3.6551215e-4
2093,2030,80,9.8815242e-4,0.0014879594999999998,6.0350735e-4
2093,2030,100,0.00142019605,0.0021133307499999997,9.19843275e-4
2094,2030,0,1.70463165e-4,3.3503127499999994e-4,7.55659125e-5
2094,2030,20,2.6735501e-4,4.888204499999998e-4,1.2706525e-4
2094,2030,40,4.2081991e-4,7.054134999999995e-4,2.132676e-4
2094,2030,60,6.5071965e-4,0.0010037784499999998,3.5505225e-4
2094,2030,80,9.7903935e-4,0.0014804379999999997,5.9143695e-4
2094,2030,100,0.00141198875,0.0021082534999999998,9.1017715e-4
2095,2030,0,1.64419346e-4,3.28582325e-4,7.133247500000001e-5
2095,2030,20,2.6025039e-4,4.8192099999999974e-4,1.21215925e-4
2095,2030,40,4.1279247e-4,6.982362249999996e-4,2.0597362500000002e-4
2095,2030,60,6.4205463e-4,9.9604325e-4,3.4496655e-4
2095,2030,80,9.7028048e-4,0.0014732497499999999,5.79755425e-4
2095,2030,100,0.00140413309,0.0021034947499999996,9.008732999999999e-4
2096,2030,0,1.5865786e-4,3.22415125e-4,6.73396e-5
2096,2030,20,2.53449238e-4,4.7531902499999977e-4,1.1565115e-4
2096,2030,40,4.0508584e-4,6.913603749999996e-4,1.9898317500000002e-4
2096,2030,60,6.3372112e-4,9.886874e-4,3.35241525e-4
2096,2030,80,9.6185372e-4,0.0014663699999999998,5.684448249999999e-4
2096,2030,100,0.00139660361,0.0020990187499999994,8.91910725e-4
2097,2030,0,1.53164538e-4,3.1651520000000003e-4,6.357480249999999e-5
2097,2030,20,2.46936492e-4,4.689970999999998e-4,1.10355025e-4
2097,2030,40,3.9768416e-4,6.847684749999996e-4,1.9158975000000002e-4
2097,2030,60,6.2570224e-4,9.81623675e-4,3.258617e-4
2097,2030,80,9.5374151e-4,0.0014597787499999997,5.5749005e-4
2097,2030,100,0.00138937568,0.0020947907499999996,8.83268375e-4
2098,2030,0,1.47925787e-4,3.1086655e-4,6.00257125e-5
2098,2030,20,2.40698135e-4,4.6294017499999974e-4,1.05311075e-4
2098,2030,40,3.9057249e-4,6.784450499999995e-4,1.844348e-4
2098,2030,60,6.1798191e-4,9.74835075e-4,3.1681254999999995e-4
2098,2030,80,9.4592486e-4,0.0014534507499999998,5.46874575e-4
2098,2030,100,0.00138242992,0.0020908007499999995,8.74928775e-4
2099,2030,0,1.42928702e-4,3.0523142500000003e-4,5.66805025e-5
2099,2030,20,2.34720656e-4,4.571347249999998e-4,1.00514525e-4
2099,2030,40,3.8373695e-4,6.723745749999995e-4,1.7757614999999998e-4
