"","year","scenario","indicator","pitc_reduction_year","test_reduction","mean","upper_CI","lower_CI","future_variability","future_value"
"53",1985,"intervention","DiscART350to499","2025","5",0,0,0,"condom_promotion",1
"54",1985,"intervention","DiscARTover500","2025","5",0,0,0,"condom_promotion",1
"55",1985,"intervention","DiscARTunder200","2025","5",0,0,0,"condom_promotion",1
"56",1985,"intervention","FemalesOver15","2025","5",9986110,9986110,9986110,"condom_promotion",1
"57",1985,"intervention","FollowUpART10to14","2025","5",0,0,0,"condom_promotion",1
"58",1985,"intervention","FollowUpART1to2","2025","5",0,0,0,"condom_promotion",1
"59",1985,"intervention","FollowUpART3to5","2025","5",0,0,0,"condom_promotion",1
"60",1985,"intervention","FollowUpART6to9","2025","5",0,0,0,"condom_promotion",1
"61",1985,"intervention","MalesOver15","2025","5",9540720,9540720,9540720,"condom_promotion",1
"62",1985,"intervention","NewAdultHIV","2025","5",2517.43,2724.017,2310.843,"condom_promotion",1
"63",1985,"intervention","NewDiagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"64",1985,"intervention","Number1stHIVtestsPos","2025","5",11.504,12.311975,10.696025,"condom_promotion",1
"65",1985,"intervention","OnARTcurr200to349","2025","5",0,0,0,"condom_promotion",1
"66",1985,"intervention","OnARTcurr350to499","2025","5",0,0,0,"condom_promotion",1
"67",1985,"intervention","OnARTcurrOver500","2025","5",0,0,0,"condom_promotion",1
"68",1985,"intervention","OnARTcurrUnder200","2025","5",0,0,0,"condom_promotion",1
"69",1985,"intervention","PaedsHIVtestsNeg","2025","5",0.008064185,0.00900093725,0.00712743275,"condom_promotion",1
"70",1985,"intervention","PaedsHIVtestsPos","2025","5",0.007127245,0.00806511825,0.00618937175,"condom_promotion",1
"71",1985,"intervention","PreART200to349F","2025","5",0,0,0,"condom_promotion",1
"72",1985,"intervention","PreART200to349M","2025","5",0,0,0,"condom_promotion",1
"73",1985,"intervention","PreART350to499F","2025","5",0,0,0,"condom_promotion",1
"74",1985,"intervention","PreART350to499M","2025","5",0,0,0,"condom_promotion",1
"75",1985,"intervention","PreARTover500F","2025","5",0,0,0,"condom_promotion",1
"76",1985,"intervention","PreARTover500M","2025","5",0,0,0,"condom_promotion",1
"77",1985,"intervention","PreARTunder200F","2025","5",0,0,0,"condom_promotion",1
"78",1985,"intervention","PreARTunder200M","2025","5",0,0,0,"condom_promotion",1
"79",1985,"intervention","RediagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"80",1985,"intervention","StartingART0","2025","5",0,0,0,"condom_promotion",1
"81",1985,"intervention","StartingART1","2025","5",0,0,0,"condom_promotion",1
"82",1985,"intervention","StartingART10to14","2025","5",0,0,0,"condom_promotion",1
"83",1985,"intervention","StartingART1to2","2025","5",0,0,0,"condom_promotion",1
"84",1985,"intervention","StartingART3to5","2025","5",0,0,0,"condom_promotion",1
"85",1985,"intervention","StartingART6to9","2025","5",0,0,0,"condom_promotion",1
"86",1985,"intervention","StartingART_15","2025","5",0,0,0,"condom_promotion",1
"87",1985,"intervention","TestsPerAdult","2025","5",6.35021147825838e-07,6.79933327631776e-07,5.90108968019899e-07,"condom_promotion",1
"88",1985,"intervention","Total2LAdultsOnART","2025","5",0,0,0,"condom_promotion",1
"89",1985,"intervention","TotalAIDSdeaths","2025","5",22.635912175,22.6416757642,22.6301485858,"condom_promotion",1
"90",1985,"intervention","TotalAIDSdeathsadult","2025","5",2.69218,2.716538,2.667822,"condom_promotion",1
"91",1985,"intervention","TotalAdultsOnART","2025","5",0,0,0,"condom_promotion",1
"92",1985,"intervention","TotalHIVtests","2025","5",12.39995,13.2769425,11.5229575,"condom_promotion",1
"93",1986,"baseline","ANCtestNeg","2025","5",0,0,0,"condom_promotion",1
"94",1986,"baseline","ANCtestPos","2025","5",0,0,0,"condom_promotion",1
"95",1986,"baseline","AdultHIVtestsNeg","2025","5",6.277385,6.86988575,5.68488425,"condom_promotion",1
"96",1986,"baseline","AdultHIVtestsPos","2025","5",31.82425,34.1141775,29.5343225,"condom_promotion",1
"97",1986,"baseline","Adult_1st_line_FU","2025","5",0,0,0,"condom_promotion",1
"98",1986,"baseline","DiscART200to349","2025","5",0,0,0,"condom_promotion",1
"99",1986,"baseline","DiscART350to499","2025","5",0,0,0,"condom_promotion",1
"100",1986,"baseline","DiscARTover500","2025","5",0,0,0,"condom_promotion",1
"101",1986,"baseline","DiscARTunder200","2025","5",0,0,0,"condom_promotion",1
"102",1986,"baseline","FemalesOver15","2025","5",10275400,10275400,10275400,"condom_promotion",1
"103",1986,"baseline","FollowUpART10to14","2025","5",0,0,0,"condom_promotion",1
"104",1986,"baseline","FollowUpART1to2","2025","5",0,0,0,"condom_promotion",1
"105",1986,"baseline","FollowUpART3to5","2025","5",0,0,0,"condom_promotion",1
"106",1986,"baseline","FollowUpART6to9","2025","5",0,0,0,"condom_promotion",1
"107",1986,"baseline","MalesOver15","2025","5",9765300,9765300,9765300,"condom_promotion",1
"108",1986,"baseline","NewAdultHIV","2025","5",9418.755,10385.99275,8451.51725,"condom_promotion",1
"109",1986,"baseline","NewDiagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"110",1986,"baseline","Number1stHIVtestsPos","2025","5",31.82425,34.1141775,29.5343225,"condom_promotion",1
"111",1986,"baseline","OnARTcurr200to349","2025","5",0,0,0,"condom_promotion",1
"112",1986,"baseline","OnARTcurr350to499","2025","5",0,0,0,"condom_promotion",1
"113",1986,"baseline","OnARTcurrOver500","2025","5",0,0,0,"condom_promotion",1
"114",1986,"baseline","OnARTcurrUnder200","2025","5",0,0,0,"condom_promotion",1
"115",1986,"baseline","PaedsHIVtestsNeg","2025","5",0.03062965,0.0347522225,0.0265070775,"condom_promotion",1
"116",1986,"baseline","PaedsHIVtestsPos","2025","5",0.0418883,0.0481032,0.0356734,"condom_promotion",1
"117",1986,"baseline","PreART200to349F","2025","5",82.83305,86.4279925,79.2381075,"condom_promotion",1
"118",1986,"baseline","PreART200to349M","2025","5",74.89225,78.0867675,71.6977325,"condom_promotion",1
"119",1986,"baseline","PreART350to499F","2025","5",419.18,445.0067,393.3533,"condom_promotion",1
"120",1986,"baseline","PreART350to499M","2025","5",365.821,389.0048,342.6372,"condom_promotion",1
"121",1986,"baseline","PreARTover500F","2025","5",0.01019429,0.0143180595,0.0060705205,"condom_promotion",1
"122",1986,"baseline","PreARTover500M","2025","5",2.55494e-06,3.5018905e-06,1.6079895e-06,"condom_promotion",1
"123",1986,"baseline","PreARTunder200F","2025","5",7.80934,7.9698995,7.6487805,"condom_promotion",1
"124",1986,"baseline","PreARTunder200M","2025","5",7.38242,7.528435,7.236405,"condom_promotion",1
"125",1986,"baseline","RediagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"126",1986,"baseline","StartingART0","2025","5",0,0,0,"condom_promotion",1
"127",1986,"baseline","StartingART1","2025","5",0,0,0,"condom_promotion",1
"128",1986,"baseline","StartingART10to14","2025","5",0,0,0,"condom_promotion",1
"129",1986,"baseline","StartingART1to2","2025","5",0,0,0,"condom_promotion",1
"130",1986,"baseline","StartingART3to5","2025","5",0,0,0,"condom_promotion",1
"131",1986,"baseline","StartingART6to9","2025","5",0,0,0,"condom_promotion",1
"132",1986,"baseline","StartingART_15","2025","5",0,0,0,"condom_promotion",1
"133",1986,"baseline","TestsPerAdult","2025","5",1.9012135304655e-06,2.04504296257117e-06,1.75738409835984e-06,"condom_promotion",1
"134",1986,"baseline","Total2LAdultsOnART","2025","5",0,0,0,"condom_promotion",1
"135",1986,"baseline","TotalAIDSdeaths","2025","5",107.649625545,108.46633973275,106.83291135725,"condom_promotion",1
"136",1986,"baseline","TotalAIDSdeathsadult","2025","5",24.1197,24.337345,23.902055,"condom_promotion",1
"137",1986,"baseline","TotalAdultsOnART","2025","5",0,0,0,"condom_promotion",1
"138",1986,"baseline","TotalHIVtests","2025","5",38.10165,40.9840925,35.2192075,"condom_promotion",1
"139",1986,"intervention","ANCtestNeg","2025","5",0,0,0,"condom_promotion",1
"140",1986,"intervention","ANCtestPos","2025","5",0,0,0,"condom_promotion",1
"141",1986,"intervention","AdultHIVtestsNeg","2025","5",6.277385,6.86988575,5.68488425,"condom_promotion",1
"142",1986,"intervention","AdultHIVtestsPos","2025","5",31.82425,34.1141775,29.5343225,"condom_promotion",1
"143",1986,"intervention","Adult_1st_line_FU","2025","5",0,0,0,"condom_promotion",1
"144",1986,"intervention","DiscART200to349","2025","5",0,0,0,"condom_promotion",1
"145",1986,"intervention","DiscART350to499","2025","5",0,0,0,"condom_promotion",1
"146",1986,"intervention","DiscARTover500","2025","5",0,0,0,"condom_promotion",1
"147",1986,"intervention","DiscARTunder200","2025","5",0,0,0,"condom_promotion",1
"148",1986,"intervention","FemalesOver15","2025","5",10275400,10275400,10275400,"condom_promotion",1
"149",1986,"intervention","FollowUpART10to14","2025","5",0,0,0,"condom_promotion",1
"150",1986,"intervention","FollowUpART1to2","2025","5",0,0,0,"condom_promotion",1
"151",1986,"intervention","FollowUpART3to5","2025","5",0,0,0,"condom_promotion",1
"152",1986,"intervention","FollowUpART6to9","2025","5",0,0,0,"condom_promotion",1
"153",1986,"intervention","MalesOver15","2025","5",9765300,9765300,9765300,"condom_promotion",1
"154",1986,"intervention","NewAdultHIV","2025","5",9418.755,10385.99275,8451.51725,"condom_promotion",1
"155",1986,"intervention","NewDiagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"156",1986,"intervention","Number1stHIVtestsPos","2025","5",31.82425,34.1141775,29.5343225,"condom_promotion",1
"157",1986,"intervention","OnARTcurr200to349","2025","5",0,0,0,"condom_promotion",1
"158",1986,"intervention","OnARTcurr350to499","2025","5",0,0,0,"condom_promotion",1
"159",1986,"intervention","OnARTcurrOver500","2025","5",0,0,0,"condom_promotion",1
"160",1986,"intervention","OnARTcurrUnder200","2025","5",0,0,0,"condom_promotion",1
"161",1986,"intervention","PaedsHIVtestsNeg","2025","5",0.03062965,0.0347522225,0.0265070775,"condom_promotion",1
"162",1986,"intervention","PaedsHIVtestsPos","2025","5",0.0418883,0.0481032,0.0356734,"condom_promotion",1
"163",1986,"intervention","PreART200to349F","2025","5",82.83305,86.4279925,79.2381075,"condom_promotion",1
"164",1986,"intervention","PreART200to349M","2025","5",74.89225,78.0867675,71.6977325,"condom_promotion",1
"165",1986,"intervention","PreART350to499F","2025","5",419.18,445.0067,393.3533,"condom_promotion",1
"166",1986,"intervention","PreART350to499M","2025","5",365.821,389.0048,342.6372,"condom_promotion",1
"167",1986,"intervention","PreARTover500F","2025","5",0.01019429,0.0143180595,0.0060705205,"condom_promotion",1
"168",1986,"intervention","PreARTover500M","2025","5",2.55494e-06,3.5018905e-06,1.6079895e-06,"condom_promotion",1
"169",1986,"intervention","PreARTunder200F","2025","5",7.80934,7.9698995,7.6487805,"condom_promotion",1
"170",1986,"intervention","PreARTunder200M","2025","5",7.38242,7.528435,7.236405,"condom_promotion",1
"171",1986,"intervention","RediagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"172",1986,"intervention","StartingART0","2025","5",0,0,0,"condom_promotion",1
"173",1986,"intervention","StartingART1","2025","5",0,0,0,"condom_promotion",1
"174",1986,"intervention","StartingART10to14","2025","5",0,0,0,"condom_promotion",1
"175",1986,"intervention","StartingART1to2","2025","5",0,0,0,"condom_promotion",1
"176",1986,"intervention","StartingART3to5","2025","5",0,0,0,"condom_promotion",1
"177",1986,"intervention","StartingART6to9","2025","5",0,0,0,"condom_promotion",1
"178",1986,"intervention","StartingART_15","2025","5",0,0,0,"condom_promotion",1
"179",1986,"intervention","TestsPerAdult","2025","5",1.9012135304655e-06,2.04504296257117e-06,1.75738409835984e-06,"condom_promotion",1
"180",1986,"intervention","Total2LAdultsOnART","2025","5",0,0,0,"condom_promotion",1
"181",1986,"intervention","TotalAIDSdeaths","2025","5",107.649625545,108.46633973275,106.83291135725,"condom_promotion",1
"182",1986,"intervention","TotalAIDSdeathsadult","2025","5",24.1197,24.337345,23.902055,"condom_promotion",1
"183",1986,"intervention","TotalAdultsOnART","2025","5",0,0,0,"condom_promotion",1
"184",1986,"intervention","TotalHIVtests","2025","5",38.10165,40.9840925,35.2192075,"condom_promotion",1
"185",1987,"baseline","ANCtestNeg","2025","5",0,0,0,"condom_promotion",1
"186",1987,"baseline","ANCtestPos","2025","5",0,0,0,"condom_promotion",1
"187",1987,"baseline","AdultHIVtestsNeg","2025","5",19.1916,21.24189,17.14131,"condom_promotion",1
"188",1987,"baseline","AdultHIVtestsPos","2025","5",89.66475,96.9973725,82.3321275,"condom_promotion",1
"189",1987,"baseline","Adult_1st_line_FU","2025","5",0,0,0,"condom_promotion",1
"190",1987,"baseline","DiscART200to349","2025","5",0,0,0,"condom_promotion",1
"191",1987,"baseline","DiscART350to499","2025","5",0,0,0,"condom_promotion",1
"192",1987,"baseline","DiscARTover500","2025","5",0,0,0,"condom_promotion",1
"193",1987,"baseline","DiscARTunder200","2025","5",0,0,0,"condom_promotion",1
"194",1987,"baseline","FemalesOver15","2025","5",10574700,10574700,10574700,"condom_promotion",1
"195",1987,"baseline","FollowUpART10to14","2025","5",0,0,0,"condom_promotion",1
"196",1987,"baseline","FollowUpART1to2","2025","5",0,0,0,"condom_promotion",1
"197",1987,"baseline","FollowUpART3to5","2025","5",0,0,0,"condom_promotion",1
"198",1987,"baseline","FollowUpART6to9","2025","5",0,0,0,"condom_promotion",1
"199",1987,"baseline","MalesOver15","2025","5",9994930,9994930,9994930,"condom_promotion",1
"200",1987,"baseline","NewAdultHIV","2025","5",23836.35,26538.1025,21134.5975,"condom_promotion",1
"201",1987,"baseline","NewDiagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"202",1987,"baseline","Number1stHIVtestsPos","2025","5",89.66475,96.9973725,82.3321275,"condom_promotion",1
"203",1987,"baseline","OnARTcurr200to349","2025","5",0,0,0,"condom_promotion",1
"204",1987,"baseline","OnARTcurr350to499","2025","5",0,0,0,"condom_promotion",1
"205",1987,"baseline","OnARTcurrOver500","2025","5",0,0,0,"condom_promotion",1
"206",1987,"baseline","OnARTcurrUnder200","2025","5",0,0,0,"condom_promotion",1
"207",1987,"baseline","PaedsHIVtestsNeg","2025","5",0.0743148,0.08557705,0.06305255,"condom_promotion",1
"208",1987,"baseline","PaedsHIVtestsPos","2025","5",0.1177586,0.13717318,0.09834402,"condom_promotion",1
"209",1987,"baseline","PreART200to349F","2025","5",302.7465,317.328525,288.164475,"condom_promotion",1
"210",1987,"baseline","PreART200to349M","2025","5",306.862,323.1792,290.5448,"condom_promotion",1
"211",1987,"baseline","PreART350to499F","2025","5",965.9455,1029.732775,902.158225,"condom_promotion",1
"212",1987,"baseline","PreART350to499M","2025","5",1009.187,1089.82585,928.54815,"condom_promotion",1
"213",1987,"baseline","PreARTover500F","2025","5",0.0474027,0.0648884,0.029917,"condom_promotion",1
"214",1987,"baseline","PreARTover500M","2025","5",3.161735e-05,4.02082475e-05,2.30264525e-05,"condom_promotion",1
"215",1987,"baseline","PreARTunder200F","2025","5",53.06005,54.4355075,51.6845925,"condom_promotion",1
"216",1987,"baseline","PreARTunder200M","2025","5",53.9905,55.431745,52.549255,"condom_promotion",1
"217",1987,"baseline","RediagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"218",1987,"baseline","StartingART0","2025","5",0,0,0,"condom_promotion",1
"219",1987,"baseline","StartingART1","2025","5",0,0,0,"condom_promotion",1
"220",1987,"baseline","StartingART10to14","2025","5",0,0,0,"condom_promotion",1
"221",1987,"baseline","StartingART1to2","2025","5",0,0,0,"condom_promotion",1
"222",1987,"baseline","StartingART3to5","2025","5",0,0,0,"condom_promotion",1
"223",1987,"baseline","StartingART6to9","2025","5",0,0,0,"condom_promotion",1
"224",1987,"baseline","StartingART_15","2025","5",0,0,0,"condom_promotion",1
"225",1987,"baseline","TestsPerAdult","2025","5",5.29208838467197e-06,5.74823975929562e-06,4.83593701004831e-06,"condom_promotion",1
"226",1987,"baseline","Total2LAdultsOnART","2025","5",0,0,0,"condom_promotion",1
"227",1987,"baseline","TotalAIDSdeaths","2025","5",308.73641229,314.1040546095,303.3687699705,"condom_promotion",1
"228",1987,"baseline","TotalAIDSdeathsadult","2025","5",91.1412,92.43358,89.84882,"condom_promotion",1
"229",1987,"baseline","TotalAdultsOnART","2025","5",0,0,0,"condom_promotion",1
"230",1987,"baseline","TotalHIVtests","2025","5",108.8563,118.239165,99.473435,"condom_promotion",1
"231",1987,"intervention","ANCtestNeg","2025","5",0,0,0,"condom_promotion",1
"232",1987,"intervention","ANCtestPos","2025","5",0,0,0,"condom_promotion",1
"233",1987,"intervention","AdultHIVtestsNeg","2025","5",19.1916,21.24189,17.14131,"condom_promotion",1
"234",1987,"intervention","AdultHIVtestsPos","2025","5",89.66475,96.9973725,82.3321275,"condom_promotion",1
"235",1987,"intervention","Adult_1st_line_FU","2025","5",0,0,0,"condom_promotion",1
"236",1987,"intervention","DiscART200to349","2025","5",0,0,0,"condom_promotion",1
"237",1987,"intervention","DiscART350to499","2025","5",0,0,0,"condom_promotion",1
"238",1987,"intervention","DiscARTover500","2025","5",0,0,0,"condom_promotion",1
"239",1987,"intervention","DiscARTunder200","2025","5",0,0,0,"condom_promotion",1
"240",1987,"intervention","FemalesOver15","2025","5",10574700,10574700,10574700,"condom_promotion",1
"241",1987,"intervention","FollowUpART10to14","2025","5",0,0,0,"condom_promotion",1
"242",1987,"intervention","FollowUpART1to2","2025","5",0,0,0,"condom_promotion",1
"243",1987,"intervention","FollowUpART3to5","2025","5",0,0,0,"condom_promotion",1
"244",1987,"intervention","FollowUpART6to9","2025","5",0,0,0,"condom_promotion",1
"245",1987,"intervention","MalesOver15","2025","5",9994930,9994930,9994930,"condom_promotion",1
"246",1987,"intervention","NewAdultHIV","2025","5",23836.35,26538.1025,21134.5975,"condom_promotion",1
"247",1987,"intervention","NewDiagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"248",1987,"intervention","Number1stHIVtestsPos","2025","5",89.66475,96.9973725,82.3321275,"condom_promotion",1
"249",1987,"intervention","OnARTcurr200to349","2025","5",0,0,0,"condom_promotion",1
"250",1987,"intervention","OnARTcurr350to499","2025","5",0,0,0,"condom_promotion",1
"251",1987,"intervention","OnARTcurrOver500","2025","5",0,0,0,"condom_promotion",1
"252",1987,"intervention","OnARTcurrUnder200","2025","5",0,0,0,"condom_promotion",1
"253",1987,"intervention","PaedsHIVtestsNeg","2025","5",0.07431495,0.0855773425,0.0630525575,"condom_promotion",1
"254",1987,"intervention","PaedsHIVtestsPos","2025","5",0.1177586,0.13717318,0.09834402,"condom_promotion",1
"255",1987,"intervention","PreART200to349F","2025","5",302.7465,317.328525,288.164475,"condom_promotion",1
"256",1987,"intervention","PreART200to349M","2025","5",306.862,323.1792,290.5448,"condom_promotion",1
"257",1987,"intervention","PreART350to499F","2025","5",965.9455,1029.732775,902.158225,"condom_promotion",1
"258",1987,"intervention","PreART350to499M","2025","5",1009.187,1089.82585,928.54815,"condom_promotion",1
"259",1987,"intervention","PreARTover500F","2025","5",0.0474027,0.0648884,0.029917,"condom_promotion",1
"260",1987,"intervention","PreARTover500M","2025","5",3.161735e-05,4.02082475e-05,2.30264525e-05,"condom_promotion",1
"261",1987,"intervention","PreARTunder200F","2025","5",53.06005,54.4355075,51.6845925,"condom_promotion",1
"262",1987,"intervention","PreARTunder200M","2025","5",53.9905,55.431745,52.549255,"condom_promotion",1
"263",1987,"intervention","RediagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"264",1987,"intervention","StartingART0","2025","5",0,0,0,"condom_promotion",1
"265",1987,"intervention","StartingART1","2025","5",0,0,0,"condom_promotion",1
"266",1987,"intervention","StartingART10to14","2025","5",0,0,0,"condom_promotion",1
"267",1987,"intervention","StartingART1to2","2025","5",0,0,0,"condom_promotion",1
"268",1987,"intervention","StartingART3to5","2025","5",0,0,0,"condom_promotion",1
"269",1987,"intervention","StartingART6to9","2025","5",0,0,0,"condom_promotion",1
"270",1987,"intervention","StartingART_15","2025","5",0,0,0,"condom_promotion",1
"271",1987,"intervention","TestsPerAdult","2025","5",5.29208838467197e-06,5.74823975929562e-06,4.83593701004831e-06,"condom_promotion",1
"272",1987,"intervention","Total2LAdultsOnART","2025","5",0,0,0,"condom_promotion",1
"273",1987,"intervention","TotalAIDSdeaths","2025","5",308.73641229,314.1040546095,303.3687699705,"condom_promotion",1
"274",1987,"intervention","TotalAIDSdeathsadult","2025","5",91.1412,92.43358,89.84882,"condom_promotion",1
"275",1987,"intervention","TotalAdultsOnART","2025","5",0,0,0,"condom_promotion",1
"276",1987,"intervention","TotalHIVtests","2025","5",108.8563,118.239165,99.473435,"condom_promotion",1
"277",1988,"baseline","ANCtestNeg","2025","5",0,0,0,"condom_promotion",1
"278",1988,"baseline","ANCtestPos","2025","5",0,0,0,"condom_promotion",1
"279",1988,"baseline","AdultHIVtestsNeg","2025","5",45.03405,49.8799525,40.1881475,"condom_promotion",1
"280",1988,"baseline","AdultHIVtestsPos","2025","5",228.462,248.8338,208.0902,"condom_promotion",1
"281",1988,"baseline","Adult_1st_line_FU","2025","5",0,0,0,"condom_promotion",1
"282",1988,"baseline","DiscART200to349","2025","5",0,0,0,"condom_promotion",1
"283",1988,"baseline","DiscART350to499","2025","5",0,0,0,"condom_promotion",1
"284",1988,"baseline","DiscARTover500","2025","5",0,0,0,"condom_promotion",1
"285",1988,"baseline","DiscARTunder200","2025","5",0,0,0,"condom_promotion",1
"286",1988,"baseline","FemalesOver15","2025","5",10884000,10884000,10884000,"condom_promotion",1
"287",1988,"baseline","FollowUpART10to14","2025","5",0,0,0,"condom_promotion",1
"288",1988,"baseline","FollowUpART1to2","2025","5",0,0,0,"condom_promotion",1
"289",1988,"baseline","FollowUpART3to5","2025","5",0,0,0,"condom_promotion",1
"290",1988,"baseline","FollowUpART6to9","2025","5",0,0,0,"condom_promotion",1
"291",1988,"baseline","MalesOver15","2025","5",10233800,10233800,10233800,"condom_promotion",1
"292",1988,"baseline","NewAdultHIV","2025","5",47287.2,52437.055,42137.345,"condom_promotion",1
"293",1988,"baseline","NewDiagnosesPregnancy","2025","5",0,0,0,"condom_promotion",1
"294",1988,"baseline","Number1stHIVtestsPos","2025","5",228.462,248.8338,208.0902,"condom_promotion",1
"295",1988,"baseline","OnARTcurr200to349","2025","5",0,0,0,"condom_promotion",1
"296",1988,"baseline","OnARTcurr350to499","2025","5",0,0,0,"condom_promotion",1
"297",1988,"baseline","OnARTcurrOver500","2025","5",0,0,0,"condom_promotion",1
"298",1988,"baseline","OnARTcurrUnder200","2025","5",0,0,0,"condom_promotion",1
"299",1988,"baseline","PaedsHIVtestsNeg","2025","5",0.1503015,0.174194475,0.126408525,"condom_promotion",1
"300",1988,"baseline","PaedsHIVtestsPos","2025","5",0.2563625,0.301231475,0.211493525,"condom_promotion",1
"301",1988,"baseline","PreART200to349F","2025","5",786.303,829.17935,743.42665,"condom_promotion",1
"302",1988,"baseline","PreART200to349M","2025","5",932.7475,997.910375,867.584625,"condom_promotion",1
